$Swift Cr flowyear 2019 YC updated 06/01/23,
176.875,3.199773467
176.917,3.199773467
176.958,3.199773467
177,0.198216056
177.042,0.198216056
177.083,0.198216056
177.125,0.198216056
177.167,0.198216056
177.208,0.198216056
177.25,0.198216056
177.292,0.198216056
177.333,0.198216056
177.375,0.198216056
177.417,0.198216056
177.458,0.198216056
177.5,0.198216056
177.542,0.198216056
177.583,0.198216056
177.625,0.198216056
177.667,0.198216056
177.708,0.198216056
177.75,0.198216056
177.792,0.198216056
177.833,0.198216056
177.875,0.198216056
177.917,0.198216056
177.958,0.198216056
178,3.114823729
178.042,3.114823729
178.083,3.114823729
178.125,3.114823729
178.167,3.114823729
178.208,3.114823729
178.25,3.114823729
178.292,3.114823729
178.333,3.114823729
178.375,3.114823729
178.417,3.114823729
178.458,3.114823729
178.5,3.114823729
178.542,3.114823729
178.583,3.114823729
178.625,3.114823729
178.667,3.114823729
178.708,3.114823729
178.75,3.114823729
178.792,3.114823729
178.833,3.114823729
178.875,3.114823729
178.917,3.114823729
178.958,3.114823729
179,3.822738213
179.042,3.822738213
179.083,3.822738213
179.125,3.822738213
179.167,3.822738213
179.208,3.822738213
179.25,3.822738213
179.292,3.822738213
179.333,3.822738213
179.375,3.822738213
179.417,3.822738213
179.458,3.822738213
179.5,3.822738213
179.542,3.822738213
179.583,3.822738213
179.625,3.822738213
179.667,3.822738213
179.708,3.822738213
179.75,3.822738213
179.792,3.822738213
179.833,3.822738213
179.875,3.822738213
179.917,3.822738213
179.958,3.822738213
180,3.936004531
180.042,3.936004531
180.083,3.936004531
180.125,3.936004531
180.167,3.936004531
180.208,3.936004531
180.25,3.936004531
180.292,3.936004531
180.333,3.936004531
180.375,3.936004531
180.417,3.936004531
180.458,3.936004531
180.5,3.936004531
180.542,3.936004531
180.583,3.936004531
180.625,3.936004531
180.667,3.936004531
180.708,3.936004531
180.75,3.936004531
180.792,3.936004531
180.833,3.936004531
180.875,3.936004531
180.917,3.936004531
180.958,3.936004531
181,4.587285856
181.042,4.587285856
181.083,4.587285856
181.125,4.587285856
181.167,4.587285856
181.208,4.587285856
181.25,4.587285856
181.292,4.587285856
181.333,4.587285856
181.375,4.587285856
181.417,4.587285856
181.458,4.587285856
181.5,4.587285856
181.542,4.587285856
181.583,4.587285856
181.625,4.587285856
181.667,4.587285856
181.708,4.587285856
181.75,4.587285856
181.792,4.587285856
181.833,4.587285856
181.875,4.587285856
181.917,4.587285856
181.958,4.587285856
182,2.237009769
182.042,2.237009769
182.083,2.237009769
182.125,2.237009769
182.167,2.237009769
182.208,2.237009769
182.25,2.237009769
182.292,2.237009769
182.333,2.237009769
182.375,2.237009769
182.417,2.237009769
182.458,2.237009769
182.5,2.237009769
182.542,2.237009769
182.583,2.237009769
182.625,2.237009769
182.667,2.237009769
182.708,2.237009769
182.75,2.237009769
182.792,2.237009769
182.833,2.237009769
182.875,2.237009769
182.917,2.237009769
182.958,2.237009769
183,2.237009769
183.042,2.237009769
183.083,2.237009769
183.125,2.237009769
183.167,2.237009769
183.208,2.237009769
183.25,2.237009769
183.292,2.237009769
183.333,2.237009769
183.375,2.237009769
183.417,2.237009769
183.458,2.237009769
183.5,2.237009769
183.542,2.237009769
183.583,2.237009769
183.625,2.237009769
183.667,2.237009769
183.708,2.237009769
183.75,2.237009769
183.792,2.237009769
183.833,2.237009769
183.875,2.237009769
183.917,2.237009769
183.958,2.237009769
184,2.237009769
184.042,2.237009769
184.083,2.237009769
184.125,2.237009769
184.167,2.237009769
184.208,2.237009769
184.25,2.237009769
184.292,2.237009769
184.333,2.237009769
184.375,2.237009769
184.417,2.237009769
184.458,2.237009769
184.5,2.237009769
184.542,2.237009769
184.583,2.237009769
184.625,2.237009769
184.667,2.237009769
184.708,2.237009769
184.75,2.237009769
184.792,2.237009769
184.833,2.237009769
184.875,2.237009769
184.917,2.237009769
184.958,2.237009769
185,2.237009769
185.042,2.237009769
185.083,2.237009769
185.125,2.237009769
185.167,2.237009769
185.208,2.237009769
185.25,2.237009769
185.292,2.237009769
185.333,2.237009769
185.375,2.237009769
185.417,2.237009769
185.458,2.237009769
185.5,2.237009769
185.542,2.237009769
185.583,2.237009769
185.625,2.237009769
185.667,2.237009769
185.708,2.237009769
185.75,2.237009769
185.792,2.237009769
185.833,2.237009769
185.875,2.237009769
185.917,2.237009769
185.958,2.237009769
186,2.237009769
186.042,2.237009769
186.083,2.237009769
186.125,2.237009769
186.167,2.237009769
186.208,2.237009769
186.25,2.237009769
186.292,2.237009769
186.333,2.237009769
186.375,2.237009769
186.417,2.237009769
186.458,2.237009769
186.5,2.237009769
186.542,2.237009769
186.583,2.237009769
186.625,2.237009769
186.667,2.237009769
186.708,2.237009769
186.75,2.237009769
186.792,2.237009769
186.833,2.237009769
186.875,2.237009769
186.917,2.237009769
186.958,2.237009769
187,2.237009769
187.042,2.237009769
187.083,2.237009769
187.125,2.237009769
187.167,2.237009769
187.208,2.237009769
187.25,2.237009769
187.292,2.237009769
187.333,2.237009769
187.375,2.237009769
187.417,2.237009769
187.458,2.237009769
187.5,2.237009769
187.542,2.237009769
187.583,2.237009769
187.625,2.237009769
187.667,2.237009769
187.708,2.237009769
187.75,2.237009769
187.792,2.237009769
187.833,2.237009769
187.875,2.237009769
187.917,2.237009769
187.958,2.237009769
188,2.237009769
188.042,2.237009769
188.083,2.237009769
188.125,2.237009769
188.167,2.237009769
188.208,2.237009769
188.25,2.237009769
188.292,2.237009769
188.333,2.237009769
188.375,2.237009769
188.417,2.237009769
188.458,2.237009769
188.5,2.237009769
188.542,2.237009769
188.583,2.237009769
188.625,2.237009769
188.667,2.237009769
188.708,2.237009769
188.75,2.237009769
188.792,2.237009769
188.833,2.237009769
188.875,2.237009769
188.917,2.237009769
188.958,2.237009769
189,2.237009769
189.042,2.237009769
189.083,2.237009769
189.125,2.237009769
189.167,2.237009769
189.208,2.237009769
189.25,2.237009769
189.292,2.237009769
189.333,2.237009769
189.375,2.237009769
189.417,2.237009769
189.458,2.237009769
189.5,2.237009769
189.542,2.237009769
189.583,2.237009769
189.625,2.237009769
189.667,2.237009769
189.708,2.237009769
189.75,2.237009769
189.792,2.237009769
189.833,2.237009769
189.875,2.237009769
189.917,2.237009769
189.958,2.237009769
190,2.237009769
190.042,2.237009769
190.083,2.237009769
190.125,2.237009769
190.167,2.237009769
190.208,2.237009769
190.25,2.237009769
190.292,2.237009769
190.333,2.237009769
190.375,2.237009769
190.417,2.237009769
190.458,2.237009769
190.5,2.237009769
190.542,2.237009769
190.583,2.237009769
190.625,2.237009769
190.667,2.237009769
190.708,2.237009769
190.75,2.237009769
190.792,2.237009769
190.833,2.237009769
190.875,2.237009769
190.917,2.237009769
190.958,2.237009769
191,2.237009769
191.042,2.237009769
191.083,2.237009769
191.125,2.237009769
191.167,2.237009769
191.208,2.237009769
191.25,2.237009769
191.292,2.237009769
191.333,2.237009769
191.375,2.237009769
191.417,2.237009769
191.458,2.237009769
191.5,2.237009769
191.542,2.237009769
191.583,2.237009769
191.625,2.237009769
191.667,2.237009769
191.708,2.237009769
191.75,2.237009769
191.792,2.237009769
191.833,2.237009769
191.875,2.237009769
191.917,2.237009769
191.958,2.237009769
192,2.237009769
192.042,2.237009769
192.083,2.237009769
192.125,2.237009769
192.167,2.237009769
192.208,2.237009769
192.25,2.237009769
192.292,2.237009769
192.333,2.237009769
192.375,2.237009769
192.417,2.237009769
192.458,2.237009769
192.5,2.237009769
192.542,2.237009769
192.583,2.237009769
192.625,2.237009769
192.667,2.237009769
192.708,2.237009769
192.75,2.237009769
192.792,2.237009769
192.833,2.237009769
192.875,2.237009769
192.917,2.237009769
192.958,2.237009769
193,2.237009769
193.042,2.237009769
193.083,2.237009769
193.125,2.237009769
193.167,2.237009769
193.208,2.237009769
193.25,2.237009769
193.292,2.237009769
193.333,2.237009769
193.375,2.237009769
193.417,2.237009769
193.458,2.237009769
193.5,2.237009769
193.542,2.237009769
193.583,2.237009769
193.625,2.237009769
193.667,2.237009769
193.708,2.237009769
193.75,2.237009769
193.792,2.237009769
193.833,2.237009769
193.875,2.237009769
193.917,2.237009769
193.958,2.237009769
194,2.237009769
194.042,2.237009769
194.083,2.237009769
194.125,2.237009769
194.167,2.237009769
194.208,2.237009769
194.25,2.237009769
194.292,2.237009769
194.333,2.237009769
194.375,2.237009769
194.417,2.237009769
194.458,2.237009769
194.5,2.237009769
194.542,2.237009769
194.583,2.237009769
194.625,2.237009769
194.667,2.237009769
194.708,2.237009769
194.75,2.237009769
194.792,2.237009769
194.833,2.237009769
194.875,2.237009769
194.917,2.237009769
194.958,2.237009769
195,2.237009769
195.042,2.237009769
195.083,2.237009769
195.125,2.237009769
195.167,2.237009769
195.208,2.237009769
195.25,2.237009769
195.292,2.237009769
195.333,2.237009769
195.375,2.237009769
195.417,2.237009769
195.458,2.237009769
195.5,2.237009769
195.542,2.237009769
195.583,2.237009769
195.625,2.237009769
195.667,2.237009769
195.708,2.237009769
195.75,2.237009769
195.792,2.237009769
195.833,2.237009769
195.875,2.237009769
195.917,2.237009769
195.958,2.237009769
196,2.237009769
196.042,2.237009769
196.083,2.237009769
196.125,2.237009769
196.167,2.237009769
196.208,2.237009769
196.25,2.237009769
196.292,2.237009769
196.333,2.237009769
196.375,2.237009769
196.417,2.237009769
196.458,2.237009769
196.5,2.237009769
196.542,2.237009769
196.583,2.237009769
196.625,2.237009769
196.667,2.237009769
196.708,2.237009769
196.75,2.237009769
196.792,2.237009769
196.833,2.237009769
196.875,2.237009769
196.917,2.237009769
196.958,2.237009769
197,2.237009769
197.042,2.237009769
197.083,2.237009769
197.125,2.237009769
197.167,2.237009769
197.208,2.237009769
197.25,2.237009769
197.292,2.237009769
197.333,2.237009769
197.375,2.237009769
197.417,2.237009769
197.458,2.237009769
197.5,2.237009769
197.542,2.237009769
197.583,2.237009769
197.625,2.237009769
197.667,2.237009769
197.708,2.237009769
197.75,2.237009769
197.792,2.237009769
197.833,2.237009769
197.875,2.237009769
197.917,2.237009769
197.958,2.237009769
198,2.237009769
198.042,2.237009769
198.083,2.237009769
198.125,2.237009769
198.167,2.237009769
198.208,2.237009769
198.25,2.237009769
198.292,2.237009769
198.333,2.237009769
198.375,2.237009769
198.417,2.237009769
198.458,2.237009769
198.5,2.237009769
198.542,2.237009769
198.583,2.237009769
198.625,2.237009769
198.667,2.237009769
198.708,2.237009769
198.75,2.237009769
198.792,2.237009769
198.833,2.237009769
198.875,2.237009769
198.917,2.237009769
198.958,2.237009769
199,2.237009769
199.042,2.237009769
199.083,2.237009769
199.125,2.237009769
199.167,2.237009769
199.208,2.237009769
199.25,2.237009769
199.292,2.237009769
199.333,2.237009769
199.375,2.237009769
199.417,2.237009769
199.458,2.237009769
199.5,2.237009769
199.542,2.237009769
199.583,2.237009769
199.625,2.237009769
199.667,2.237009769
199.708,2.237009769
199.75,2.237009769
199.792,2.237009769
199.833,2.237009769
199.875,2.237009769
199.917,2.237009769
199.958,2.237009769
200,2.237009769
200.042,2.237009769
200.083,2.237009769
200.125,2.237009769
200.167,2.237009769
200.208,2.237009769
200.25,2.237009769
200.292,2.237009769
200.333,2.237009769
200.375,2.237009769
200.417,2.237009769
200.458,2.237009769
200.5,2.237009769
200.542,2.237009769
200.583,2.237009769
200.625,2.237009769
200.667,2.237009769
200.708,2.237009769
200.75,2.237009769
200.792,2.237009769
200.833,2.237009769
200.875,2.237009769
200.917,2.237009769
200.958,2.237009769
201,2.237009769
201.042,2.237009769
201.083,2.237009769
201.125,2.237009769
201.167,2.237009769
201.208,2.237009769
201.25,2.237009769
201.292,2.237009769
201.333,2.237009769
201.375,2.237009769
201.417,2.237009769
201.458,2.237009769
201.5,2.237009769
201.542,2.237009769
201.583,2.237009769
201.625,2.237009769
201.667,2.237009769
201.708,2.237009769
201.75,2.237009769
201.792,2.237009769
201.833,2.237009769
201.875,2.237009769
201.917,2.237009769
201.958,2.237009769
202,2.237009769
202.042,2.237009769
202.083,2.237009769
202.125,2.237009769
202.167,2.237009769
202.208,2.237009769
202.25,2.237009769
202.292,2.237009769
202.333,2.237009769
202.375,2.237009769
202.417,2.237009769
202.458,2.237009769
202.5,2.237009769
202.542,2.237009769
202.583,2.237009769
202.625,2.237009769
202.667,2.237009769
202.708,2.237009769
202.75,2.237009769
202.792,2.237009769
202.833,2.237009769
202.875,2.237009769
202.917,2.237009769
202.958,2.237009769
203,2.237009769
203.042,2.237009769
203.083,2.237009769
203.125,2.237009769
203.167,2.237009769
203.208,2.237009769
203.25,2.237009769
203.292,2.237009769
203.333,2.237009769
203.375,2.237009769
203.417,2.237009769
203.458,2.237009769
203.5,2.237009769
203.542,2.237009769
203.583,2.237009769
203.625,2.237009769
203.667,2.237009769
203.708,2.237009769
203.75,2.237009769
203.792,2.237009769
203.833,2.237009769
203.875,2.237009769
203.917,2.237009769
203.958,2.237009769
204,2.237009769
204.042,2.237009769
204.083,2.237009769
204.125,2.237009769
204.167,2.237009769
204.208,2.237009769
204.25,2.237009769
204.292,2.237009769
204.333,2.237009769
204.375,2.237009769
204.417,2.237009769
204.458,2.237009769
204.5,2.237009769
204.542,2.237009769
204.583,2.237009769
204.625,2.237009769
204.667,2.237009769
204.708,2.237009769
204.75,2.237009769
204.792,2.237009769
204.833,2.237009769
204.875,2.237009769
204.917,2.237009769
204.958,2.237009769
205,2.237009769
205.042,2.237009769
205.083,2.237009769
205.125,2.237009769
205.167,2.237009769
205.208,2.237009769
205.25,2.237009769
205.292,2.237009769
205.333,2.237009769
205.375,2.237009769
205.417,2.237009769
205.458,2.237009769
205.5,2.237009769
205.542,2.237009769
205.583,2.237009769
205.625,2.237009769
205.667,2.237009769
205.708,2.237009769
205.75,2.237009769
205.792,2.237009769
205.833,2.237009769
205.875,2.237009769
205.917,2.237009769
205.958,2.237009769
206,2.237009769
206.042,2.237009769
206.083,2.237009769
206.125,2.237009769
206.167,2.237009769
206.208,2.237009769
206.25,2.237009769
206.292,2.237009769
206.333,2.237009769
206.375,2.237009769
206.417,2.237009769
206.458,2.237009769
206.5,2.237009769
206.542,2.237009769
206.583,2.237009769
206.625,2.237009769
206.667,2.237009769
206.708,2.237009769
206.75,2.237009769
206.792,2.237009769
206.833,2.237009769
206.875,2.237009769
206.917,2.237009769
206.958,2.237009769
207,2.237009769
207.042,2.237009769
207.083,2.237009769
207.125,2.237009769
207.167,2.237009769
207.208,2.237009769
207.25,2.237009769
207.292,2.237009769
207.333,2.237009769
207.375,2.237009769
207.417,2.237009769
207.458,2.237009769
207.5,2.237009769
207.542,2.237009769
207.583,2.237009769
207.625,2.237009769
207.667,2.237009769
207.708,2.237009769
207.75,2.237009769
207.792,2.237009769
207.833,2.237009769
207.875,2.237009769
207.917,2.237009769
207.958,2.237009769
208,2.237009769
208.042,2.237009769
208.083,2.237009769
208.125,2.237009769
208.167,2.237009769
208.208,2.237009769
208.25,2.237009769
208.292,2.237009769
208.333,2.237009769
208.375,2.237009769
208.417,2.237009769
208.458,2.237009769
208.5,2.237009769
208.542,2.237009769
208.583,2.237009769
208.625,2.237009769
208.667,2.237009769
208.708,2.237009769
208.75,2.237009769
208.792,2.237009769
208.833,2.237009769
208.875,2.237009769
208.917,2.237009769
208.958,2.237009769
209,2.237009769
209.042,2.237009769
209.083,2.237009769
209.125,2.237009769
209.167,2.237009769
209.208,2.237009769
209.25,2.237009769
209.292,2.237009769
209.333,2.237009769
209.375,2.237009769
209.417,2.237009769
209.458,2.237009769
209.5,2.237009769
209.542,2.237009769
209.583,2.237009769
209.625,2.237009769
209.667,2.237009769
209.708,2.237009769
209.75,2.237009769
209.792,2.237009769
209.833,2.237009769
209.875,2.237009769
209.917,2.237009769
209.958,2.237009769
210,2.237009769
210.042,2.237009769
210.083,2.237009769
210.125,2.237009769
210.167,2.237009769
210.208,2.237009769
210.25,2.237009769
210.292,2.237009769
210.333,2.237009769
210.375,2.237009769
210.417,2.237009769
210.458,2.237009769
210.5,2.237009769
210.542,2.237009769
210.583,2.237009769
210.625,2.237009769
210.667,2.237009769
210.708,2.237009769
210.75,2.237009769
210.792,2.237009769
210.833,2.237009769
210.875,2.237009769
210.917,2.237009769
210.958,2.237009769
211,2.237009769
211.042,2.237009769
211.083,2.237009769
211.125,2.237009769
211.167,2.237009769
211.208,2.237009769
211.25,2.237009769
211.292,2.237009769
211.333,2.237009769
211.375,2.237009769
211.417,2.237009769
211.458,2.237009769
211.5,2.237009769
211.542,2.237009769
211.583,2.237009769
211.625,2.237009769
211.667,2.237009769
211.708,2.237009769
211.75,2.237009769
211.792,2.237009769
211.833,2.237009769
211.875,2.237009769
211.917,2.237009769
211.958,2.237009769
212,2.237009769
212.042,2.237009769
212.083,2.237009769
212.125,2.237009769
212.167,2.237009769
212.208,2.237009769
212.25,2.237009769
212.292,2.237009769
212.333,2.237009769
212.375,2.237009769
212.417,2.237009769
212.458,2.237009769
212.5,2.237009769
212.542,2.237009769
212.583,2.237009769
212.625,2.237009769
212.667,2.237009769
212.708,2.237009769
212.75,2.237009769
212.792,2.237009769
212.833,2.237009769
212.875,2.237009769
212.917,2.237009769
212.958,2.237009769
213,0.396432111
213.042,0.396432111
213.083,0.396432111
213.125,0.396432111
213.167,0.396432111
213.208,0.396432111
213.25,0.396432111
213.292,0.396432111
213.333,0.396432111
213.375,0.396432111
213.417,0.396432111
213.458,0.396432111
213.5,0.396432111
213.542,0.396432111
213.583,0.396432111
213.625,0.396432111
213.667,0.396432111
213.708,0.396432111
213.75,0.396432111
213.792,0.396432111
213.833,0.396432111
213.875,0.396432111
213.917,0.396432111
213.958,0.396432111
214,0.396432111
214.042,0.396432111
214.083,0.396432111
214.125,0.396432111
214.167,0.396432111
214.208,0.396432111
214.25,0.396432111
214.292,0.396432111
214.333,0.396432111
214.375,0.396432111
214.417,0.396432111
214.458,0.396432111
214.5,0.396432111
214.542,0.396432111
214.583,0.396432111
214.625,0.396432111
214.667,0.396432111
214.708,0.396432111
214.75,0.396432111
214.792,0.396432111
214.833,0.396432111
214.875,0.396432111
214.917,0.396432111
214.958,0.396432111
215,0.396432111
215.042,0.396432111
215.083,0.396432111
215.125,0.396432111
215.167,0.396432111
215.208,0.396432111
215.25,0.396432111
215.292,0.396432111
215.333,0.396432111
215.375,0.396432111
215.417,0.396432111
215.458,0.396432111
215.5,0.396432111
215.542,0.396432111
215.583,0.396432111
215.625,0.396432111
215.667,0.396432111
215.708,0.396432111
215.75,0.396432111
215.792,0.396432111
215.833,0.396432111
215.875,0.396432111
215.917,0.396432111
215.958,0.396432111
216,0.396432111
216.042,0.396432111
216.083,0.396432111
216.125,0.396432111
216.167,0.396432111
216.208,0.396432111
216.25,0.396432111
216.292,0.396432111
216.333,0.396432111
216.375,0.396432111
216.417,0.396432111
216.458,0.396432111
216.5,0.396432111
216.542,0.396432111
216.583,0.396432111
216.625,0.396432111
216.667,0.396432111
216.708,0.396432111
216.75,0.396432111
216.792,0.396432111
216.833,0.396432111
216.875,0.396432111
216.917,0.396432111
216.958,0.396432111
217,0.396432111
217.042,0.396432111
217.083,0.396432111
217.125,0.396432111
217.167,0.396432111
217.208,0.396432111
217.25,0.396432111
217.292,0.396432111
217.333,0.396432111
217.375,0.396432111
217.417,0.396432111
217.458,0.396432111
217.5,0.396432111
217.542,0.396432111
217.583,0.396432111
217.625,0.396432111
217.667,0.396432111
217.708,0.396432111
217.75,0.396432111
217.792,0.396432111
217.833,0.396432111
217.875,0.396432111
217.917,0.396432111
217.958,0.396432111
218,0.396432111
218.042,0.396432111
218.083,0.396432111
218.125,0.396432111
218.167,0.396432111
218.208,0.396432111
218.25,0.396432111
218.292,0.396432111
218.333,0.396432111
218.375,0.396432111
218.417,0.396432111
218.458,0.396432111
218.5,0.396432111
218.542,0.396432111
218.583,0.396432111
218.625,0.396432111
218.667,0.396432111
218.708,0.396432111
218.75,0.396432111
218.792,0.396432111
218.833,0.396432111
218.875,0.396432111
218.917,0.396432111
218.958,0.396432111
219,0.396432111
219.042,0.396432111
219.083,0.396432111
219.125,0.396432111
219.167,0.396432111
219.208,0.396432111
219.25,0.396432111
219.292,0.396432111
219.333,0.396432111
219.375,0.396432111
219.417,0.396432111
219.458,0.396432111
219.5,0.396432111
219.542,0.396432111
219.583,0.396432111
219.625,0.396432111
219.667,0.396432111
219.708,0.396432111
219.75,0.396432111
219.792,0.396432111
219.833,0.396432111
219.875,0.396432111
219.917,0.396432111
219.958,0.396432111
220,0.396432111
220.042,0.396432111
220.083,0.396432111
220.125,0.396432111
220.167,0.396432111
220.208,0.396432111
220.25,0.396432111
220.292,0.396432111
220.333,0.396432111
220.375,0.396432111
220.417,0.396432111
220.458,0.396432111
220.5,0.396432111
220.542,0.396432111
220.583,0.396432111
220.625,0.396432111
220.667,0.396432111
220.708,0.396432111
220.75,0.396432111
220.792,0.396432111
220.833,0.396432111
220.875,0.396432111
220.917,0.396432111
220.958,0.396432111
221,0.396432111
221.042,0.396432111
221.083,0.396432111
221.125,0.396432111
221.167,0.396432111
221.208,0.396432111
221.25,0.396432111
221.292,0.396432111
221.333,0.396432111
221.375,0.396432111
221.417,0.396432111
221.458,0.396432111
221.5,0.396432111
221.542,0.396432111
221.583,0.396432111
221.625,0.396432111
221.667,0.396432111
221.708,0.396432111
221.75,0.396432111
221.792,0.396432111
221.833,0.396432111
221.875,0.396432111
221.917,0.396432111
221.958,0.396432111
222,0.396432111
222.042,0.396432111
222.083,0.396432111
222.125,0.396432111
222.167,0.396432111
222.208,0.396432111
222.25,0.396432111
222.292,0.396432111
222.333,0.396432111
222.375,0.396432111
222.417,0.396432111
222.458,0.396432111
222.5,0.396432111
222.542,0.396432111
222.583,0.396432111
222.625,0.396432111
222.667,0.396432111
222.708,0.396432111
222.75,0.396432111
222.792,0.396432111
222.833,0.396432111
222.875,0.396432111
222.917,0.396432111
222.958,0.396432111
223,0.396432111
223.042,0.396432111
223.083,0.396432111
223.125,0.396432111
223.167,0.396432111
223.208,0.396432111
223.25,0.396432111
223.292,0.396432111
223.333,0.396432111
223.375,0.396432111
223.417,0.396432111
223.458,0.396432111
223.5,0.396432111
223.542,0.396432111
223.583,0.396432111
223.625,0.396432111
223.667,0.396432111
223.708,0.396432111
223.75,0.396432111
223.792,0.396432111
223.833,0.396432111
223.875,0.396432111
223.917,0.396432111
223.958,0.396432111
224,0.396432111
224.042,0.396432111
224.083,0.396432111
224.125,0.396432111
224.167,0.396432111
224.208,0.396432111
224.25,0.396432111
224.292,0.396432111
224.333,0.396432111
224.375,0.396432111
224.417,0.396432111
224.458,0.396432111
224.5,0.396432111
224.542,0.396432111
224.583,0.396432111
224.625,0.396432111
224.667,0.396432111
224.708,0.396432111
224.75,0.396432111
224.792,0.396432111
224.833,0.396432111
224.875,0.396432111
224.917,0.396432111
224.958,0.396432111
225,0.396432111
225.042,0.396432111
225.083,0.396432111
225.125,0.396432111
225.167,0.396432111
225.208,0.396432111
225.25,0.396432111
225.292,0.396432111
225.333,0.396432111
225.375,0.396432111
225.417,0.396432111
225.458,0.396432111
225.5,0.396432111
225.542,0.396432111
225.583,0.396432111
225.625,0.396432111
225.667,0.396432111
225.708,0.396432111
225.75,0.396432111
225.792,0.396432111
225.833,0.396432111
225.875,0.396432111
225.917,0.396432111
225.958,0.396432111
226,0.396432111
226.042,0.396432111
226.083,0.396432111
226.125,0.396432111
226.167,0.396432111
226.208,0.396432111
226.25,0.396432111
226.292,0.396432111
226.333,0.396432111
226.375,0.396432111
226.417,0.396432111
226.458,0.396432111
226.5,0.396432111
226.542,0.396432111
226.583,0.396432111
226.625,0.396432111
226.667,0.396432111
226.708,0.396432111
226.75,0.396432111
226.792,0.396432111
226.833,0.396432111
226.875,0.396432111
226.917,0.396432111
226.958,0.396432111
227,0.396432111
227.042,0.396432111
227.083,0.396432111
227.125,0.396432111
227.167,0.396432111
227.208,0.396432111
227.25,0.396432111
227.292,0.396432111
227.333,0.396432111
227.375,0.396432111
227.417,0.396432111
227.458,0.396432111
227.5,0.396432111
227.542,0.396432111
227.583,0.396432111
227.625,0.396432111
227.667,0.396432111
227.708,0.396432111
227.75,0.396432111
227.792,0.396432111
227.833,0.396432111
227.875,0.396432111
227.917,0.396432111
227.958,0.396432111
228,0.396432111
228.042,0.396432111
228.083,0.396432111
228.125,0.396432111
228.167,0.396432111
228.208,0.396432111
228.25,0.396432111
228.292,0.396432111
228.333,0.396432111
228.375,0.396432111
228.417,0.396432111
228.458,0.396432111
228.5,0.396432111
228.542,0.396432111
228.583,0.396432111
228.625,0.396432111
228.667,0.396432111
228.708,0.396432111
228.75,0.396432111
228.792,0.396432111
228.833,0.396432111
228.875,0.396432111
228.917,0.396432111
228.958,0.396432111
229,0.396432111
229.042,0.396432111
229.083,0.396432111
229.125,0.396432111
229.167,0.396432111
229.208,0.396432111
229.25,0.396432111
229.292,0.396432111
229.333,0.396432111
229.375,0.396432111
229.417,0.396432111
229.458,0.396432111
229.5,0.396432111
229.542,0.396432111
229.583,0.396432111
229.625,0.396432111
229.667,0.396432111
229.708,0.396432111
229.75,0.396432111
229.792,0.396432111
229.833,0.396432111
229.875,0.396432111
229.917,0.396432111
229.958,0.396432111
230,0.396432111
230.042,0.396432111
230.083,0.396432111
230.125,0.396432111
230.167,0.396432111
230.208,0.396432111
230.25,0.396432111
230.292,0.396432111
230.333,0.396432111
230.375,0.396432111
230.417,0.396432111
230.458,0.396432111
230.5,0.396432111
230.542,0.396432111
230.583,0.396432111
230.625,0.396432111
230.667,0.396432111
230.708,0.396432111
230.75,0.396432111
230.792,0.396432111
230.833,0.396432111
230.875,0.396432111
230.917,0.396432111
230.958,0.396432111
231,0.396432111
231.042,0.396432111
231.083,0.396432111
231.125,0.396432111
231.167,0.396432111
231.208,0.396432111
231.25,0.396432111
231.292,0.396432111
231.333,0.396432111
231.375,0.396432111
231.417,0.396432111
231.458,0.396432111
231.5,0.396432111
231.542,0.396432111
231.583,0.396432111
231.625,0.396432111
231.667,0.396432111
231.708,0.396432111
231.75,0.396432111
231.792,0.396432111
231.833,0.396432111
231.875,0.396432111
231.917,0.396432111
231.958,0.396432111
232,0.396432111
232.042,0.396432111
232.083,0.396432111
232.125,0.396432111
232.167,0.396432111
232.208,0.396432111
232.25,0.396432111
232.292,0.396432111
232.333,0.396432111
232.375,0.396432111
232.417,0.396432111
232.458,0.396432111
232.5,0.396432111
232.542,0.396432111
232.583,0.396432111
232.625,0.396432111
232.667,0.396432111
232.708,0.396432111
232.75,0.396432111
232.792,0.396432111
232.833,0.396432111
232.875,0.396432111
232.917,0.396432111
232.958,0.396432111
233,0.396432111
233.042,0.396432111
233.083,0.396432111
233.125,0.396432111
233.167,0.396432111
233.208,0.396432111
233.25,0.396432111
233.292,0.396432111
233.333,0.396432111
233.375,0.396432111
233.417,0.396432111
233.458,0.396432111
233.5,0.396432111
233.542,0.396432111
233.583,0.396432111
233.625,0.396432111
233.667,0.396432111
233.708,0.396432111
233.75,0.396432111
233.792,0.396432111
233.833,0.396432111
233.875,0.396432111
233.917,0.396432111
233.958,0.396432111
234,0.396432111
234.042,0.396432111
234.083,0.396432111
234.125,0.396432111
234.167,0.396432111
234.208,0.396432111
234.25,0.396432111
234.292,0.396432111
234.333,0.396432111
234.375,0.396432111
234.417,0.396432111
234.458,0.396432111
234.5,0.396432111
234.542,0.396432111
234.583,0.396432111
234.625,0.396432111
234.667,0.396432111
234.708,0.396432111
234.75,0.396432111
234.792,0.396432111
234.833,0.396432111
234.875,0.396432111
234.917,0.396432111
234.958,0.396432111
235,0.396432111
235.042,0.396432111
235.083,0.396432111
235.125,0.396432111
235.167,0.396432111
235.208,0.396432111
235.25,0.396432111
235.292,0.396432111
235.333,0.396432111
235.375,0.396432111
235.417,0.396432111
235.458,0.396432111
235.5,0.396432111
235.542,0.396432111
