$Trinity Lake Swift Cr inflow year 2017 updated YC 06/01/23,
176.75,5.578366133
176.792,5.578366133
176.833,5.578366133
176.875,5.578366133
176.917,5.578366133
176.958,5.578366133
177,3.737788475
177.042,3.737788475
177.083,3.737788475
177.125,3.737788475
177.167,3.737788475
177.208,3.737788475
177.25,3.737788475
177.292,3.737788475
177.333,3.737788475
177.375,3.737788475
177.417,3.737788475
177.458,3.737788475
177.5,3.737788475
177.542,3.737788475
177.583,3.737788475
177.625,3.737788475
177.667,3.737788475
177.708,3.737788475
177.75,3.737788475
177.792,3.737788475
177.833,3.737788475
177.875,3.737788475
177.917,3.737788475
177.958,3.737788475
178,2.463542404
178.042,2.463542404
178.083,2.463542404
178.125,2.463542404
178.167,2.463542404
178.208,2.463542404
178.25,2.463542404
178.292,2.463542404
178.333,2.463542404
178.375,2.463542404
178.417,2.463542404
178.458,2.463542404
178.5,2.463542404
178.542,2.463542404
178.583,2.463542404
178.625,2.463542404
178.667,2.463542404
178.708,2.463542404
178.75,2.463542404
178.792,2.463542404
178.833,2.463542404
178.875,2.463542404
178.917,2.463542404
178.958,2.463542404
179,2.20869319
179.042,2.20869319
179.083,2.20869319
179.125,2.20869319
179.167,2.20869319
179.208,2.20869319
179.25,2.20869319
179.292,2.20869319
179.333,2.20869319
179.375,2.20869319
179.417,2.20869319
179.458,2.20869319
179.5,2.20869319
179.542,2.20869319
179.583,2.20869319
179.625,2.20869319
179.667,2.20869319
179.708,2.20869319
179.75,2.20869319
179.792,2.20869319
179.833,2.20869319
179.875,2.20869319
179.917,2.20869319
179.958,2.20869319
180,2.944924253
180.042,2.944924253
180.083,2.944924253
180.125,2.944924253
180.167,2.944924253
180.208,2.944924253
180.25,2.944924253
180.292,2.944924253
180.333,2.944924253
180.375,2.944924253
180.417,2.944924253
180.458,2.944924253
180.5,2.944924253
180.542,2.944924253
180.583,2.944924253
180.625,2.944924253
180.667,2.944924253
180.708,2.944924253
180.75,2.944924253
180.792,2.944924253
180.833,2.944924253
180.875,2.944924253
180.917,2.944924253
180.958,2.944924253
181,2.20869319
181.042,2.20869319
181.083,2.20869319
181.125,2.20869319
181.167,2.20869319
181.208,2.20869319
181.25,2.20869319
181.292,2.20869319
181.333,2.20869319
181.375,2.20869319
181.417,2.20869319
181.458,2.20869319
181.5,2.20869319
181.542,2.20869319
181.583,2.20869319
181.625,2.20869319
181.667,2.20869319
181.708,2.20869319
181.75,2.20869319
181.792,2.20869319
181.833,2.20869319
181.875,2.20869319
181.917,2.20869319
181.958,2.20869319
182,1.415828968
182.042,1.415828968
182.083,1.415828968
182.125,1.415828968
182.167,1.415828968
182.208,1.415828968
182.25,1.415828968
182.292,1.415828968
182.333,1.415828968
182.375,1.415828968
182.417,1.415828968
182.458,1.415828968
182.5,1.415828968
182.542,1.415828968
182.583,1.415828968
182.625,1.415828968
182.667,1.415828968
182.708,1.415828968
182.75,1.415828968
182.792,1.415828968
182.833,1.415828968
182.875,1.415828968
182.917,1.415828968
182.958,1.415828968
183,1.415828968
183.042,1.415828968
183.083,1.415828968
183.125,1.415828968
183.167,1.415828968
183.208,1.415828968
183.25,1.415828968
183.292,1.415828968
183.333,1.415828968
183.375,1.415828968
183.417,1.415828968
183.458,1.415828968
183.5,1.415828968
183.542,1.415828968
183.583,1.415828968
183.625,1.415828968
183.667,1.415828968
183.708,1.415828968
183.75,1.415828968
183.792,1.415828968
183.833,1.415828968
183.875,1.415828968
183.917,1.415828968
183.958,1.415828968
184,1.415828968
184.042,1.415828968
184.083,1.415828968
184.125,1.415828968
184.167,1.415828968
184.208,1.415828968
184.25,1.415828968
184.292,1.415828968
184.333,1.415828968
184.375,1.415828968
184.417,1.415828968
184.458,1.415828968
184.5,1.415828968
184.542,1.415828968
184.583,1.415828968
184.625,1.415828968
184.667,1.415828968
184.708,1.415828968
184.75,1.415828968
184.792,1.415828968
184.833,1.415828968
184.875,1.415828968
184.917,1.415828968
184.958,1.415828968
185,1.415828968
185.042,1.415828968
185.083,1.415828968
185.125,1.415828968
185.167,1.415828968
185.208,1.415828968
185.25,1.415828968
185.292,1.415828968
185.333,1.415828968
185.375,1.415828968
185.417,1.415828968
185.458,1.415828968
185.5,1.415828968
185.542,1.415828968
185.583,1.415828968
185.625,1.415828968
185.667,1.415828968
185.708,1.415828968
185.75,1.415828968
185.792,1.415828968
185.833,1.415828968
185.875,1.415828968
185.917,1.415828968
185.958,1.415828968
186,1.415828968
186.042,1.415828968
186.083,1.415828968
186.125,1.415828968
186.167,1.415828968
186.208,1.415828968
186.25,1.415828968
186.292,1.415828968
186.333,1.415828968
186.375,1.415828968
186.417,1.415828968
186.458,1.415828968
186.5,1.415828968
186.542,1.415828968
186.583,1.415828968
186.625,1.415828968
186.667,1.415828968
186.708,1.415828968
186.75,1.415828968
186.792,1.415828968
186.833,1.415828968
186.875,1.415828968
186.917,1.415828968
186.958,1.415828968
187,1.415828968
187.042,1.415828968
187.083,1.415828968
187.125,1.415828968
187.167,1.415828968
187.208,1.415828968
187.25,1.415828968
187.292,1.415828968
187.333,1.415828968
187.375,1.415828968
187.417,1.415828968
187.458,1.415828968
187.5,1.415828968
187.542,1.415828968
187.583,1.415828968
187.625,1.415828968
187.667,1.415828968
187.708,1.415828968
187.75,1.415828968
187.792,1.415828968
187.833,1.415828968
187.875,1.415828968
187.917,1.415828968
187.958,1.415828968
188,1.415828968
188.042,1.415828968
188.083,1.415828968
188.125,1.415828968
188.167,1.415828968
188.208,1.415828968
188.25,1.415828968
188.292,1.415828968
188.333,1.415828968
188.375,1.415828968
188.417,1.415828968
188.458,1.415828968
188.5,1.415828968
188.542,1.415828968
188.583,1.415828968
188.625,1.415828968
188.667,1.415828968
188.708,1.415828968
188.75,1.415828968
188.792,1.415828968
188.833,1.415828968
188.875,1.415828968
188.917,1.415828968
188.958,1.415828968
189,1.415828968
189.042,1.415828968
189.083,1.415828968
189.125,1.415828968
189.167,1.415828968
189.208,1.415828968
189.25,1.415828968
189.292,1.415828968
189.333,1.415828968
189.375,1.415828968
189.417,1.415828968
189.458,1.415828968
189.5,1.415828968
189.542,1.415828968
189.583,1.415828968
189.625,1.415828968
189.667,1.415828968
189.708,1.415828968
189.75,1.415828968
189.792,1.415828968
189.833,1.415828968
189.875,1.415828968
189.917,1.415828968
189.958,1.415828968
190,1.415828968
190.042,1.415828968
190.083,1.415828968
190.125,1.415828968
190.167,1.415828968
190.208,1.415828968
190.25,1.415828968
190.292,1.415828968
190.333,1.415828968
190.375,1.415828968
190.417,1.415828968
190.458,1.415828968
190.5,1.415828968
190.542,1.415828968
190.583,1.415828968
190.625,1.415828968
190.667,1.415828968
190.708,1.415828968
190.75,1.415828968
190.792,1.415828968
190.833,1.415828968
190.875,1.415828968
190.917,1.415828968
190.958,1.415828968
191,1.415828968
191.042,1.415828968
191.083,1.415828968
191.125,1.415828968
191.167,1.415828968
191.208,1.415828968
191.25,1.415828968
191.292,1.415828968
191.333,1.415828968
191.375,1.415828968
191.417,1.415828968
191.458,1.415828968
191.5,1.415828968
191.542,1.415828968
191.583,1.415828968
191.625,1.415828968
191.667,1.415828968
191.708,1.415828968
191.75,1.415828968
191.792,1.415828968
191.833,1.415828968
191.875,1.415828968
191.917,1.415828968
191.958,1.415828968
192,1.415828968
192.042,1.415828968
192.083,1.415828968
192.125,1.415828968
192.167,1.415828968
192.208,1.415828968
192.25,1.415828968
192.292,1.415828968
192.333,1.415828968
192.375,1.415828968
192.417,1.415828968
192.458,1.415828968
192.5,1.415828968
192.542,1.415828968
192.583,1.415828968
192.625,1.415828968
192.667,1.415828968
192.708,1.415828968
192.75,1.415828968
192.792,1.415828968
192.833,1.415828968
192.875,1.415828968
192.917,1.415828968
192.958,1.415828968
193,1.415828968
193.042,1.415828968
193.083,1.415828968
193.125,1.415828968
193.167,1.415828968
193.208,1.415828968
193.25,1.415828968
193.292,1.415828968
193.333,1.415828968
193.375,1.415828968
193.417,1.415828968
193.458,1.415828968
193.5,1.415828968
193.542,1.415828968
193.583,1.415828968
193.625,1.415828968
193.667,1.415828968
193.708,1.415828968
193.75,1.415828968
193.792,1.415828968
193.833,1.415828968
193.875,1.415828968
193.917,1.415828968
193.958,1.415828968
194,1.415828968
194.042,1.415828968
194.083,1.415828968
194.125,1.415828968
194.167,1.415828968
194.208,1.415828968
194.25,1.415828968
194.292,1.415828968
194.333,1.415828968
194.375,1.415828968
194.417,1.415828968
194.458,1.415828968
194.5,1.415828968
194.542,1.415828968
194.583,1.415828968
194.625,1.415828968
194.667,1.415828968
194.708,1.415828968
194.75,1.415828968
194.792,1.415828968
194.833,1.415828968
194.875,1.415828968
194.917,1.415828968
194.958,1.415828968
195,1.415828968
195.042,1.415828968
195.083,1.415828968
195.125,1.415828968
195.167,1.415828968
195.208,1.415828968
195.25,1.415828968
195.292,1.415828968
195.333,1.415828968
195.375,1.415828968
195.417,1.415828968
195.458,1.415828968
195.5,1.415828968
195.542,1.415828968
195.583,1.415828968
195.625,1.415828968
195.667,1.415828968
195.708,1.415828968
195.75,1.415828968
195.792,1.415828968
195.833,1.415828968
195.875,1.415828968
195.917,1.415828968
195.958,1.415828968
196,1.415828968
196.042,1.415828968
196.083,1.415828968
196.125,1.415828968
196.167,1.415828968
196.208,1.415828968
196.25,1.415828968
196.292,1.415828968
196.333,1.415828968
196.375,1.415828968
196.417,1.415828968
196.458,1.415828968
196.5,1.415828968
196.542,1.415828968
196.583,1.415828968
196.625,1.415828968
196.667,1.415828968
196.708,1.415828968
196.75,1.415828968
196.792,1.415828968
196.833,1.415828968
196.875,1.415828968
196.917,1.415828968
196.958,1.415828968
197,1.415828968
197.042,1.415828968
197.083,1.415828968
197.125,1.415828968
197.167,1.415828968
197.208,1.415828968
197.25,1.415828968
197.292,1.415828968
197.333,1.415828968
197.375,1.415828968
197.417,1.415828968
197.458,1.415828968
197.5,1.415828968
197.542,1.415828968
197.583,1.415828968
197.625,1.415828968
197.667,1.415828968
197.708,1.415828968
197.75,1.415828968
197.792,1.415828968
197.833,1.415828968
197.875,1.415828968
197.917,1.415828968
197.958,1.415828968
198,1.415828968
198.042,1.415828968
198.083,1.415828968
198.125,1.415828968
198.167,1.415828968
198.208,1.415828968
198.25,1.415828968
198.292,1.415828968
198.333,1.415828968
198.375,1.415828968
198.417,1.415828968
198.458,1.415828968
198.5,1.415828968
198.542,1.415828968
198.583,1.415828968
198.625,1.415828968
198.667,1.415828968
198.708,1.415828968
198.75,1.415828968
198.792,1.415828968
198.833,1.415828968
198.875,1.415828968
198.917,1.415828968
198.958,1.415828968
199,1.415828968
199.042,1.415828968
199.083,1.415828968
199.125,1.415828968
199.167,1.415828968
199.208,1.415828968
199.25,1.415828968
199.292,1.415828968
199.333,1.415828968
199.375,1.415828968
199.417,1.415828968
199.458,1.415828968
199.5,1.415828968
199.542,1.415828968
199.583,1.415828968
199.625,1.415828968
199.667,1.415828968
199.708,1.415828968
199.75,1.415828968
199.792,1.415828968
199.833,1.415828968
199.875,1.415828968
199.917,1.415828968
199.958,1.415828968
200,1.415828968
200.042,1.415828968
200.083,1.415828968
200.125,1.415828968
200.167,1.415828968
200.208,1.415828968
200.25,1.415828968
200.292,1.415828968
200.333,1.415828968
200.375,1.415828968
200.417,1.415828968
200.458,1.415828968
200.5,1.415828968
200.542,1.415828968
200.583,1.415828968
200.625,1.415828968
200.667,1.415828968
200.708,1.415828968
200.75,1.415828968
200.792,1.415828968
200.833,1.415828968
200.875,1.415828968
200.917,1.415828968
200.958,1.415828968
201,1.415828968
201.042,1.415828968
201.083,1.415828968
201.125,1.415828968
201.167,1.415828968
201.208,1.415828968
201.25,1.415828968
201.292,1.415828968
201.333,1.415828968
201.375,1.415828968
201.417,1.415828968
201.458,1.415828968
201.5,1.415828968
201.542,1.415828968
201.583,1.415828968
201.625,1.415828968
201.667,1.415828968
201.708,1.415828968
201.75,1.415828968
201.792,1.415828968
201.833,1.415828968
201.875,1.415828968
201.917,1.415828968
201.958,1.415828968
202,1.415828968
202.042,1.415828968
202.083,1.415828968
202.125,1.415828968
202.167,1.415828968
202.208,1.415828968
202.25,1.415828968
202.292,1.415828968
202.333,1.415828968
202.375,1.415828968
202.417,1.415828968
202.458,1.415828968
202.5,1.415828968
202.542,1.415828968
202.583,1.415828968
202.625,1.415828968
202.667,1.415828968
202.708,1.415828968
202.75,1.415828968
202.792,1.415828968
202.833,1.415828968
202.875,1.415828968
202.917,1.415828968
202.958,1.415828968
203,1.415828968
203.042,1.415828968
203.083,1.415828968
203.125,1.415828968
203.167,1.415828968
203.208,1.415828968
203.25,1.415828968
203.292,1.415828968
203.333,1.415828968
203.375,1.415828968
203.417,1.415828968
203.458,1.415828968
203.5,1.415828968
203.542,1.415828968
203.583,1.415828968
203.625,1.415828968
203.667,1.415828968
203.708,1.415828968
203.75,1.415828968
203.792,1.415828968
203.833,1.415828968
203.875,1.415828968
203.917,1.415828968
203.958,1.415828968
204,1.415828968
204.042,1.415828968
204.083,1.415828968
204.125,1.415828968
204.167,1.415828968
204.208,1.415828968
204.25,1.415828968
204.292,1.415828968
204.333,1.415828968
204.375,1.415828968
204.417,1.415828968
204.458,1.415828968
204.5,1.415828968
204.542,1.415828968
204.583,1.415828968
204.625,1.415828968
204.667,1.415828968
204.708,1.415828968
204.75,1.415828968
204.792,1.415828968
204.833,1.415828968
204.875,1.415828968
204.917,1.415828968
204.958,1.415828968
205,1.415828968
205.042,1.415828968
205.083,1.415828968
205.125,1.415828968
205.167,1.415828968
205.208,1.415828968
205.25,1.415828968
205.292,1.415828968
205.333,1.415828968
205.375,1.415828968
205.417,1.415828968
205.458,1.415828968
205.5,1.415828968
205.542,1.415828968
205.583,1.415828968
205.625,1.415828968
205.667,1.415828968
205.708,1.415828968
205.75,1.415828968
205.792,1.415828968
205.833,1.415828968
205.875,1.415828968
205.917,1.415828968
205.958,1.415828968
206,1.415828968
206.042,1.415828968
206.083,1.415828968
206.125,1.415828968
206.167,1.415828968
206.208,1.415828968
206.25,1.415828968
206.292,1.415828968
206.333,1.415828968
206.375,1.415828968
206.417,1.415828968
206.458,1.415828968
206.5,1.415828968
206.542,1.415828968
206.583,1.415828968
206.625,1.415828968
206.667,1.415828968
206.708,1.415828968
206.75,1.415828968
206.792,1.415828968
206.833,1.415828968
206.875,1.415828968
206.917,1.415828968
206.958,1.415828968
207,1.415828968
207.042,1.415828968
207.083,1.415828968
207.125,1.415828968
207.167,1.415828968
207.208,1.415828968
207.25,1.415828968
207.292,1.415828968
207.333,1.415828968
207.375,1.415828968
207.417,1.415828968
207.458,1.415828968
207.5,1.415828968
207.542,1.415828968
207.583,1.415828968
207.625,1.415828968
207.667,1.415828968
207.708,1.415828968
207.75,1.415828968
207.792,1.415828968
207.833,1.415828968
207.875,1.415828968
207.917,1.415828968
207.958,1.415828968
208,1.415828968
208.042,1.415828968
208.083,1.415828968
208.125,1.415828968
208.167,1.415828968
208.208,1.415828968
208.25,1.415828968
208.292,1.415828968
208.333,1.415828968
208.375,1.415828968
208.417,1.415828968
208.458,1.415828968
208.5,1.415828968
208.542,1.415828968
208.583,1.415828968
208.625,1.415828968
208.667,1.415828968
208.708,1.415828968
208.75,1.415828968
208.792,1.415828968
208.833,1.415828968
208.875,1.415828968
208.917,1.415828968
208.958,1.415828968
209,1.415828968
209.042,1.415828968
209.083,1.415828968
209.125,1.415828968
209.167,1.415828968
209.208,1.415828968
209.25,1.415828968
209.292,1.415828968
209.333,1.415828968
209.375,1.415828968
209.417,1.415828968
209.458,1.415828968
209.5,1.415828968
209.542,1.415828968
209.583,1.415828968
209.625,1.415828968
209.667,1.415828968
209.708,1.415828968
209.75,1.415828968
209.792,1.415828968
209.833,1.415828968
209.875,1.415828968
209.917,1.415828968
209.958,1.415828968
210,1.415828968
210.042,1.415828968
210.083,1.415828968
210.125,1.415828968
210.167,1.415828968
210.208,1.415828968
210.25,1.415828968
210.292,1.415828968
210.333,1.415828968
210.375,1.415828968
210.417,1.415828968
210.458,1.415828968
210.5,1.415828968
210.542,1.415828968
210.583,1.415828968
210.625,1.415828968
210.667,1.415828968
210.708,1.415828968
210.75,1.415828968
210.792,1.415828968
210.833,1.415828968
210.875,1.415828968
210.917,1.415828968
210.958,1.415828968
211,1.415828968
211.042,1.415828968
211.083,1.415828968
211.125,1.415828968
211.167,1.415828968
211.208,1.415828968
211.25,1.415828968
211.292,1.415828968
211.333,1.415828968
211.375,1.415828968
211.417,1.415828968
211.458,1.415828968
211.5,1.415828968
211.542,1.415828968
211.583,1.415828968
211.625,1.415828968
211.667,1.415828968
211.708,1.415828968
211.75,1.415828968
211.792,1.415828968
211.833,1.415828968
211.875,1.415828968
211.917,1.415828968
211.958,1.415828968
212,1.415828968
212.042,1.415828968
212.083,1.415828968
212.125,1.415828968
212.167,1.415828968
212.208,1.415828968
212.25,1.415828968
212.292,1.415828968
212.333,1.415828968
212.375,1.415828968
212.417,1.415828968
212.458,1.415828968
212.5,1.415828968
212.542,1.415828968
212.583,1.415828968
212.625,1.415828968
212.667,1.415828968
212.708,1.415828968
212.75,1.415828968
212.792,1.415828968
212.833,1.415828968
212.875,1.415828968
212.917,1.415828968
212.958,1.415828968
213,0.622964746
213.042,0.622964746
213.083,0.622964746
213.125,0.622964746
213.167,0.622964746
213.208,0.622964746
213.25,0.622964746
213.292,0.622964746
213.333,0.622964746
213.375,0.622964746
213.417,0.622964746
213.458,0.622964746
213.5,0.622964746
213.542,0.622964746
213.583,0.622964746
213.625,0.622964746
213.667,0.622964746
213.708,0.622964746
213.75,0.622964746
213.792,0.622964746
213.833,0.622964746
213.875,0.622964746
213.917,0.622964746
213.958,0.622964746
214,0.622964746
214.042,0.622964746
214.083,0.622964746
214.125,0.622964746
214.167,0.622964746
214.208,0.622964746
214.25,0.622964746
214.292,0.622964746
214.333,0.622964746
214.375,0.622964746
214.417,0.622964746
214.458,0.622964746
214.5,0.622964746
214.542,0.622964746
214.583,0.622964746
214.625,0.622964746
214.667,0.622964746
214.708,0.622964746
214.75,0.622964746
214.792,0.622964746
214.833,0.622964746
214.875,0.622964746
214.917,0.622964746
214.958,0.622964746
215,0.622964746
215.042,0.622964746
215.083,0.622964746
215.125,0.622964746
215.167,0.622964746
215.208,0.622964746
215.25,0.622964746
215.292,0.622964746
215.333,0.622964746
215.375,0.622964746
215.417,0.622964746
215.458,0.622964746
215.5,0.622964746
215.542,0.622964746
215.583,0.622964746
215.625,0.622964746
215.667,0.622964746
215.708,0.622964746
215.75,0.622964746
215.792,0.622964746
215.833,0.622964746
215.875,0.622964746
215.917,0.622964746
215.958,0.622964746
216,0.622964746
216.042,0.622964746
216.083,0.622964746
216.125,0.622964746
216.167,0.622964746
216.208,0.622964746
216.25,0.622964746
216.292,0.622964746
216.333,0.622964746
216.375,0.622964746
216.417,0.622964746
216.458,0.622964746
216.5,0.622964746
216.542,0.622964746
216.583,0.622964746
216.625,0.622964746
216.667,0.622964746
216.708,0.622964746
216.75,0.622964746
216.792,0.622964746
216.833,0.622964746
216.875,0.622964746
216.917,0.622964746
216.958,0.622964746
217,0.622964746
217.042,0.622964746
217.083,0.622964746
217.125,0.622964746
217.167,0.622964746
217.208,0.622964746
217.25,0.622964746
217.292,0.622964746
217.333,0.622964746
217.375,0.622964746
217.417,0.622964746
217.458,0.622964746
217.5,0.622964746
217.542,0.622964746
217.583,0.622964746
217.625,0.622964746
217.667,0.622964746
217.708,0.622964746
217.75,0.622964746
217.792,0.622964746
217.833,0.622964746
217.875,0.622964746
217.917,0.622964746
217.958,0.622964746
218,0.622964746
218.042,0.622964746
218.083,0.622964746
218.125,0.622964746
218.167,0.622964746
218.208,0.622964746
218.25,0.622964746
218.292,0.622964746
218.333,0.622964746
218.375,0.622964746
218.417,0.622964746
218.458,0.622964746
218.5,0.622964746
218.542,0.622964746
218.583,0.622964746
218.625,0.622964746
218.667,0.622964746
218.708,0.622964746
218.75,0.622964746
218.792,0.622964746
218.833,0.622964746
218.875,0.622964746
218.917,0.622964746
218.958,0.622964746
219,0.622964746
219.042,0.622964746
219.083,0.622964746
219.125,0.622964746
219.167,0.622964746
219.208,0.622964746
219.25,0.622964746
219.292,0.622964746
219.333,0.622964746
219.375,0.622964746
219.417,0.622964746
219.458,0.622964746
219.5,0.622964746
219.542,0.622964746
219.583,0.622964746
219.625,0.622964746
219.667,0.622964746
219.708,0.622964746
219.75,0.622964746
219.792,0.622964746
219.833,0.622964746
219.875,0.622964746
219.917,0.622964746
219.958,0.622964746
220,0.622964746
220.042,0.622964746
220.083,0.622964746
220.125,0.622964746
220.167,0.622964746
220.208,0.622964746
220.25,0.622964746
220.292,0.622964746
220.333,0.622964746
220.375,0.622964746
220.417,0.622964746
220.458,0.622964746
220.5,0.622964746
220.542,0.622964746
220.583,0.622964746
220.625,0.622964746
220.667,0.622964746
220.708,0.622964746
220.75,0.622964746
220.792,0.622964746
220.833,0.622964746
220.875,0.622964746
220.917,0.622964746
220.958,0.622964746
221,0.622964746
221.042,0.622964746
221.083,0.622964746
221.125,0.622964746
221.167,0.622964746
221.208,0.622964746
221.25,0.622964746
221.292,0.622964746
221.333,0.622964746
221.375,0.622964746
221.417,0.622964746
221.458,0.622964746
221.5,0.622964746
221.542,0.622964746
221.583,0.622964746
221.625,0.622964746
221.667,0.622964746
221.708,0.622964746
221.75,0.622964746
221.792,0.622964746
221.833,0.622964746
221.875,0.622964746
221.917,0.622964746
221.958,0.622964746
222,0.622964746
222.042,0.622964746
222.083,0.622964746
222.125,0.622964746
222.167,0.622964746
222.208,0.622964746
222.25,0.622964746
222.292,0.622964746
222.333,0.622964746
222.375,0.622964746
222.417,0.622964746
222.458,0.622964746
222.5,0.622964746
222.542,0.622964746
222.583,0.622964746
222.625,0.622964746
222.667,0.622964746
222.708,0.622964746
222.75,0.622964746
222.792,0.622964746
222.833,0.622964746
222.875,0.622964746
222.917,0.622964746
222.958,0.622964746
223,0.622964746
223.042,0.622964746
223.083,0.622964746
223.125,0.622964746
223.167,0.622964746
223.208,0.622964746
223.25,0.622964746
223.292,0.622964746
223.333,0.622964746
223.375,0.622964746
223.417,0.622964746
223.458,0.622964746
223.5,0.622964746
223.542,0.622964746
223.583,0.622964746
223.625,0.622964746
223.667,0.622964746
223.708,0.622964746
223.75,0.622964746
223.792,0.622964746
223.833,0.622964746
223.875,0.622964746
223.917,0.622964746
223.958,0.622964746
224,0.622964746
224.042,0.622964746
224.083,0.622964746
224.125,0.622964746
224.167,0.622964746
224.208,0.622964746
224.25,0.622964746
224.292,0.622964746
224.333,0.622964746
224.375,0.622964746
224.417,0.622964746
224.458,0.622964746
224.5,0.622964746
224.542,0.622964746
224.583,0.622964746
224.625,0.622964746
224.667,0.622964746
224.708,0.622964746
224.75,0.622964746
224.792,0.622964746
224.833,0.622964746
224.875,0.622964746
224.917,0.622964746
224.958,0.622964746
225,0.622964746
225.042,0.622964746
225.083,0.622964746
225.125,0.622964746
225.167,0.622964746
225.208,0.622964746
225.25,0.622964746
225.292,0.622964746
225.333,0.622964746
225.375,0.622964746
225.417,0.622964746
225.458,0.622964746
225.5,0.622964746
225.542,0.622964746
225.583,0.622964746
225.625,0.622964746
225.667,0.622964746
225.708,0.622964746
225.75,0.622964746
225.792,0.622964746
225.833,0.622964746
225.875,0.622964746
225.917,0.622964746
225.958,0.622964746
226,0.622964746
226.042,0.622964746
226.083,0.622964746
226.125,0.622964746
226.167,0.622964746
226.208,0.622964746
226.25,0.622964746
226.292,0.622964746
226.333,0.622964746
226.375,0.622964746
226.417,0.622964746
226.458,0.622964746
226.5,0.622964746
226.542,0.622964746
226.583,0.622964746
226.625,0.622964746
226.667,0.622964746
226.708,0.622964746
226.75,0.622964746
226.792,0.622964746
226.833,0.622964746
226.875,0.622964746
226.917,0.622964746
226.958,0.622964746
227,0.622964746
227.042,0.622964746
227.083,0.622964746
227.125,0.622964746
227.167,0.622964746
227.208,0.622964746
227.25,0.622964746
227.292,0.622964746
227.333,0.622964746
227.375,0.622964746
227.417,0.622964746
227.458,0.622964746
227.5,0.622964746
227.542,0.622964746
227.583,0.622964746
227.625,0.622964746
227.667,0.622964746
227.708,0.622964746
227.75,0.622964746
227.792,0.622964746
227.833,0.622964746
227.875,0.622964746
227.917,0.622964746
227.958,0.622964746
228,0.622964746
228.042,0.622964746
228.083,0.622964746
228.125,0.622964746
228.167,0.622964746
228.208,0.622964746
228.25,0.622964746
228.292,0.622964746
228.333,0.622964746
228.375,0.622964746
228.417,0.622964746
228.458,0.622964746
228.5,0.622964746
228.542,0.622964746
228.583,0.622964746
228.625,0.622964746
228.667,0.622964746
228.708,0.622964746
228.75,0.622964746
228.792,0.622964746
228.833,0.622964746
228.875,0.622964746
228.917,0.622964746
228.958,0.622964746
229,0.622964746
229.042,0.622964746
229.083,0.622964746
229.125,0.622964746
229.167,0.622964746
229.208,0.622964746
229.25,0.622964746
229.292,0.622964746
229.333,0.622964746
229.375,0.622964746
229.417,0.622964746
229.458,0.622964746
229.5,0.622964746
229.542,0.622964746
229.583,0.622964746
229.625,0.622964746
229.667,0.622964746
229.708,0.622964746
229.75,0.622964746
229.792,0.622964746
229.833,0.622964746
229.875,0.622964746
229.917,0.622964746
229.958,0.622964746
230,0.622964746
230.042,0.622964746
230.083,0.622964746
230.125,0.622964746
230.167,0.622964746
230.208,0.622964746
230.25,0.622964746
230.292,0.622964746
230.333,0.622964746
230.375,0.622964746
230.417,0.622964746
230.458,0.622964746
230.5,0.622964746
230.542,0.622964746
230.583,0.622964746
230.625,0.622964746
230.667,0.622964746
230.708,0.622964746
230.75,0.622964746
230.792,0.622964746
230.833,0.622964746
230.875,0.622964746
230.917,0.622964746
230.958,0.622964746
231,0.622964746
231.042,0.622964746
231.083,0.622964746
231.125,0.622964746
231.167,0.622964746
231.208,0.622964746
231.25,0.622964746
231.292,0.622964746
231.333,0.622964746
231.375,0.622964746
231.417,0.622964746
231.458,0.622964746
231.5,0.622964746
231.542,0.622964746
231.583,0.622964746
231.625,0.622964746
231.667,0.622964746
231.708,0.622964746
231.75,0.622964746
231.792,0.622964746
231.833,0.622964746
231.875,0.622964746
231.917,0.622964746
231.958,0.622964746
232,0.622964746
232.042,0.622964746
232.083,0.622964746
232.125,0.622964746
232.167,0.622964746
232.208,0.622964746
232.25,0.622964746
232.292,0.622964746
232.333,0.622964746
232.375,0.622964746
232.417,0.622964746
232.458,0.622964746
232.5,0.622964746
232.542,0.622964746
232.583,0.622964746
232.625,0.622964746
232.667,0.622964746
232.708,0.622964746
232.75,0.622964746
232.792,0.622964746
232.833,0.622964746
232.875,0.622964746
232.917,0.622964746
232.958,0.622964746
233,0.622964746
233.042,0.622964746
233.083,0.622964746
233.125,0.622964746
233.167,0.622964746
233.208,0.622964746
233.25,0.622964746
233.292,0.622964746
233.333,0.622964746
233.375,0.622964746
233.417,0.622964746
233.458,0.622964746
233.5,0.622964746
233.542,0.622964746
233.583,0.622964746
233.625,0.622964746
233.667,0.622964746
233.708,0.622964746
233.75,0.622964746
233.792,0.622964746
233.833,0.622964746
233.875,0.622964746
233.917,0.622964746
233.958,0.622964746
234,0.622964746
234.042,0.622964746
234.083,0.622964746
234.125,0.622964746
234.167,0.622964746
234.208,0.622964746
234.25,0.622964746
234.292,0.622964746
234.333,0.622964746
234.375,0.622964746
234.417,0.622964746
234.458,0.622964746
234.5,0.622964746
234.542,0.622964746
234.583,0.622964746
234.625,0.622964746
234.667,0.622964746
234.708,0.622964746
234.75,0.622964746
234.792,0.622964746
234.833,0.622964746
234.875,0.622964746
234.917,0.622964746
234.958,0.622964746
235,0.622964746
235.042,0.622964746
235.083,0.622964746
235.125,0.622964746
235.167,0.622964746
235.208,0.622964746
235.25,0.622964746
235.292,0.622964746
235.333,0.622964746
235.375,0.622964746
