$Trinity Lake Swift Cr flow year 2018 YC updated 06/01/23,
176.75,1.132663174
176.792,1.132663174
176.833,1.132663174
176.875,1.132663174
176.917,1.132663174
176.958,1.132663174
177,1.132663174
177.042,1.132663174
177.083,1.132663174
177.125,1.132663174
177.167,1.132663174
177.208,1.132663174
177.25,1.132663174
177.292,1.132663174
177.333,1.132663174
177.375,1.132663174
177.417,1.132663174
177.458,1.132663174
177.5,1.132663174
177.542,1.132663174
177.583,1.132663174
177.625,1.132663174
177.667,1.132663174
177.708,1.132663174
177.75,1.132663174
177.792,1.132663174
177.833,1.132663174
177.875,1.132663174
177.917,1.132663174
177.958,1.132663174
178,1.132663174
178.042,1.132663174
178.083,1.132663174
178.125,1.132663174
178.167,1.132663174
178.208,1.132663174
178.25,1.132663174
178.292,1.132663174
178.333,1.132663174
178.375,1.132663174
178.417,1.132663174
178.458,1.132663174
178.5,1.132663174
178.542,1.132663174
178.583,1.132663174
178.625,1.132663174
178.667,1.132663174
178.708,1.132663174
178.75,1.132663174
178.792,1.132663174
178.833,1.132663174
178.875,1.132663174
178.917,1.132663174
178.958,1.132663174
179,1.132663174
179.042,1.132663174
179.083,1.132663174
179.125,1.132663174
179.167,1.132663174
179.208,1.132663174
179.25,1.132663174
179.292,1.132663174
179.333,1.132663174
179.375,1.132663174
179.417,1.132663174
179.458,1.132663174
179.5,1.132663174
179.542,1.132663174
179.583,1.132663174
179.625,1.132663174
179.667,1.132663174
179.708,1.132663174
179.75,1.132663174
179.792,1.132663174
179.833,1.132663174
179.875,1.132663174
179.917,1.132663174
179.958,1.132663174
180,1.132663174
180.042,1.132663174
180.083,1.132663174
180.125,1.132663174
180.167,1.132663174
180.208,1.132663174
180.25,1.132663174
180.292,1.132663174
180.333,1.132663174
180.375,1.132663174
180.417,1.132663174
180.458,1.132663174
180.5,1.132663174
180.542,1.132663174
180.583,1.132663174
180.625,1.132663174
180.667,1.132663174
180.708,1.132663174
180.75,1.132663174
180.792,1.132663174
180.833,1.132663174
180.875,1.132663174
180.917,1.132663174
180.958,1.132663174
181,1.217612912
181.042,1.217612912
181.083,1.217612912
181.125,1.217612912
181.167,1.217612912
181.208,1.217612912
181.25,1.217612912
181.292,1.217612912
181.333,1.217612912
181.375,1.217612912
181.417,1.217612912
181.458,1.217612912
181.5,1.217612912
181.542,1.217612912
181.583,1.217612912
181.625,1.217612912
181.667,1.217612912
181.708,1.217612912
181.75,1.217612912
181.792,1.217612912
181.833,1.217612912
181.875,1.217612912
181.917,1.217612912
181.958,1.217612912
182,0.622964746
182.042,0.622964746
182.083,0.622964746
182.125,0.622964746
182.167,0.622964746
182.208,0.622964746
182.25,0.622964746
182.292,0.622964746
182.333,0.622964746
182.375,0.622964746
182.417,0.622964746
182.458,0.622964746
182.5,0.622964746
182.542,0.622964746
182.583,0.622964746
182.625,0.622964746
182.667,0.622964746
182.708,0.622964746
182.75,0.622964746
182.792,0.622964746
182.833,0.622964746
182.875,0.622964746
182.917,0.622964746
182.958,0.622964746
183,0.622964746
183.042,0.622964746
183.083,0.622964746
183.125,0.622964746
183.167,0.622964746
183.208,0.622964746
183.25,0.622964746
183.292,0.622964746
183.333,0.622964746
183.375,0.622964746
183.417,0.622964746
183.458,0.622964746
183.5,0.622964746
183.542,0.622964746
183.583,0.622964746
183.625,0.622964746
183.667,0.622964746
183.708,0.622964746
183.75,0.622964746
183.792,0.622964746
183.833,0.622964746
183.875,0.622964746
183.917,0.622964746
183.958,0.622964746
184,0.622964746
184.042,0.622964746
184.083,0.622964746
184.125,0.622964746
184.167,0.622964746
184.208,0.622964746
184.25,0.622964746
184.292,0.622964746
184.333,0.622964746
184.375,0.622964746
184.417,0.622964746
184.458,0.622964746
184.5,0.622964746
184.542,0.622964746
184.583,0.622964746
184.625,0.622964746
184.667,0.622964746
184.708,0.622964746
184.75,0.622964746
184.792,0.622964746
184.833,0.622964746
184.875,0.622964746
184.917,0.622964746
184.958,0.622964746
185,0.622964746
185.042,0.622964746
185.083,0.622964746
185.125,0.622964746
185.167,0.622964746
185.208,0.622964746
185.25,0.622964746
185.292,0.622964746
185.333,0.622964746
185.375,0.622964746
185.417,0.622964746
185.458,0.622964746
185.5,0.622964746
185.542,0.622964746
185.583,0.622964746
185.625,0.622964746
185.667,0.622964746
185.708,0.622964746
185.75,0.622964746
185.792,0.622964746
185.833,0.622964746
185.875,0.622964746
185.917,0.622964746
185.958,0.622964746
186,0.622964746
186.042,0.622964746
186.083,0.622964746
186.125,0.622964746
186.167,0.622964746
186.208,0.622964746
186.25,0.622964746
186.292,0.622964746
186.333,0.622964746
186.375,0.622964746
186.417,0.622964746
186.458,0.622964746
186.5,0.622964746
186.542,0.622964746
186.583,0.622964746
186.625,0.622964746
186.667,0.622964746
186.708,0.622964746
186.75,0.622964746
186.792,0.622964746
186.833,0.622964746
186.875,0.622964746
186.917,0.622964746
186.958,0.622964746
187,0.622964746
187.042,0.622964746
187.083,0.622964746
187.125,0.622964746
187.167,0.622964746
187.208,0.622964746
187.25,0.622964746
187.292,0.622964746
187.333,0.622964746
187.375,0.622964746
187.417,0.622964746
187.458,0.622964746
187.5,0.622964746
187.542,0.622964746
187.583,0.622964746
187.625,0.622964746
187.667,0.622964746
187.708,0.622964746
187.75,0.622964746
187.792,0.622964746
187.833,0.622964746
187.875,0.622964746
187.917,0.622964746
187.958,0.622964746
188,0.622964746
188.042,0.622964746
188.083,0.622964746
188.125,0.622964746
188.167,0.622964746
188.208,0.622964746
188.25,0.622964746
188.292,0.622964746
188.333,0.622964746
188.375,0.622964746
188.417,0.622964746
188.458,0.622964746
188.5,0.622964746
188.542,0.622964746
188.583,0.622964746
188.625,0.622964746
188.667,0.622964746
188.708,0.622964746
188.75,0.622964746
188.792,0.622964746
188.833,0.622964746
188.875,0.622964746
188.917,0.622964746
188.958,0.622964746
189,0.622964746
189.042,0.622964746
189.083,0.622964746
189.125,0.622964746
189.167,0.622964746
189.208,0.622964746
189.25,0.622964746
189.292,0.622964746
189.333,0.622964746
189.375,0.622964746
189.417,0.622964746
189.458,0.622964746
189.5,0.622964746
189.542,0.622964746
189.583,0.622964746
189.625,0.622964746
189.667,0.622964746
189.708,0.622964746
189.75,0.622964746
189.792,0.622964746
189.833,0.622964746
189.875,0.622964746
189.917,0.622964746
189.958,0.622964746
190,0.622964746
190.042,0.622964746
190.083,0.622964746
190.125,0.622964746
190.167,0.622964746
190.208,0.622964746
190.25,0.622964746
190.292,0.622964746
190.333,0.622964746
190.375,0.622964746
190.417,0.622964746
190.458,0.622964746
190.5,0.622964746
190.542,0.622964746
190.583,0.622964746
190.625,0.622964746
190.667,0.622964746
190.708,0.622964746
190.75,0.622964746
190.792,0.622964746
190.833,0.622964746
190.875,0.622964746
190.917,0.622964746
190.958,0.622964746
191,0.622964746
191.042,0.622964746
191.083,0.622964746
191.125,0.622964746
191.167,0.622964746
191.208,0.622964746
191.25,0.622964746
191.292,0.622964746
191.333,0.622964746
191.375,0.622964746
191.417,0.622964746
191.458,0.622964746
191.5,0.622964746
191.542,0.622964746
191.583,0.622964746
191.625,0.622964746
191.667,0.622964746
191.708,0.622964746
191.75,0.622964746
191.792,0.622964746
191.833,0.622964746
191.875,0.622964746
191.917,0.622964746
191.958,0.622964746
192,0.622964746
192.042,0.622964746
192.083,0.622964746
192.125,0.622964746
192.167,0.622964746
192.208,0.622964746
192.25,0.622964746
192.292,0.622964746
192.333,0.622964746
192.375,0.622964746
192.417,0.622964746
192.458,0.622964746
192.5,0.622964746
192.542,0.622964746
192.583,0.622964746
192.625,0.622964746
192.667,0.622964746
192.708,0.622964746
192.75,0.622964746
192.792,0.622964746
192.833,0.622964746
192.875,0.622964746
192.917,0.622964746
192.958,0.622964746
193,0.622964746
193.042,0.622964746
193.083,0.622964746
193.125,0.622964746
193.167,0.622964746
193.208,0.622964746
193.25,0.622964746
193.292,0.622964746
193.333,0.622964746
193.375,0.622964746
193.417,0.622964746
193.458,0.622964746
193.5,0.622964746
193.542,0.622964746
193.583,0.622964746
193.625,0.622964746
193.667,0.622964746
193.708,0.622964746
193.75,0.622964746
193.792,0.622964746
193.833,0.622964746
193.875,0.622964746
193.917,0.622964746
193.958,0.622964746
194,0.622964746
194.042,0.622964746
194.083,0.622964746
194.125,0.622964746
194.167,0.622964746
194.208,0.622964746
194.25,0.622964746
194.292,0.622964746
194.333,0.622964746
194.375,0.622964746
194.417,0.622964746
194.458,0.622964746
194.5,0.622964746
194.542,0.622964746
194.583,0.622964746
194.625,0.622964746
194.667,0.622964746
194.708,0.622964746
194.75,0.622964746
194.792,0.622964746
194.833,0.622964746
194.875,0.622964746
194.917,0.622964746
194.958,0.622964746
195,0.622964746
195.042,0.622964746
195.083,0.622964746
195.125,0.622964746
195.167,0.622964746
195.208,0.622964746
195.25,0.622964746
195.292,0.622964746
195.333,0.622964746
195.375,0.622964746
195.417,0.622964746
195.458,0.622964746
195.5,0.622964746
195.542,0.622964746
195.583,0.622964746
195.625,0.622964746
195.667,0.622964746
195.708,0.622964746
195.75,0.622964746
195.792,0.622964746
195.833,0.622964746
195.875,0.622964746
195.917,0.622964746
195.958,0.622964746
196,0.622964746
196.042,0.622964746
196.083,0.622964746
196.125,0.622964746
196.167,0.622964746
196.208,0.622964746
196.25,0.622964746
196.292,0.622964746
196.333,0.622964746
196.375,0.622964746
196.417,0.622964746
196.458,0.622964746
196.5,0.622964746
196.542,0.622964746
196.583,0.622964746
196.625,0.622964746
196.667,0.622964746
196.708,0.622964746
196.75,0.622964746
196.792,0.622964746
196.833,0.622964746
196.875,0.622964746
196.917,0.622964746
196.958,0.622964746
197,0.622964746
197.042,0.622964746
197.083,0.622964746
197.125,0.622964746
197.167,0.622964746
197.208,0.622964746
197.25,0.622964746
197.292,0.622964746
197.333,0.622964746
197.375,0.622964746
197.417,0.622964746
197.458,0.622964746
197.5,0.622964746
197.542,0.622964746
197.583,0.622964746
197.625,0.622964746
197.667,0.622964746
197.708,0.622964746
197.75,0.622964746
197.792,0.622964746
197.833,0.622964746
197.875,0.622964746
197.917,0.622964746
197.958,0.622964746
198,0.622964746
198.042,0.622964746
198.083,0.622964746
198.125,0.622964746
198.167,0.622964746
198.208,0.622964746
198.25,0.622964746
198.292,0.622964746
198.333,0.622964746
198.375,0.622964746
198.417,0.622964746
198.458,0.622964746
198.5,0.622964746
198.542,0.622964746
198.583,0.622964746
198.625,0.622964746
198.667,0.622964746
198.708,0.622964746
198.75,0.622964746
198.792,0.622964746
198.833,0.622964746
198.875,0.622964746
198.917,0.622964746
198.958,0.622964746
199,0.622964746
199.042,0.622964746
199.083,0.622964746
199.125,0.622964746
199.167,0.622964746
199.208,0.622964746
199.25,0.622964746
199.292,0.622964746
199.333,0.622964746
199.375,0.622964746
199.417,0.622964746
199.458,0.622964746
199.5,0.622964746
199.542,0.622964746
199.583,0.622964746
199.625,0.622964746
199.667,0.622964746
199.708,0.622964746
199.75,0.622964746
199.792,0.622964746
199.833,0.622964746
199.875,0.622964746
199.917,0.622964746
199.958,0.622964746
200,0.622964746
200.042,0.622964746
200.083,0.622964746
200.125,0.622964746
200.167,0.622964746
200.208,0.622964746
200.25,0.622964746
200.292,0.622964746
200.333,0.622964746
200.375,0.622964746
200.417,0.622964746
200.458,0.622964746
200.5,0.622964746
200.542,0.622964746
200.583,0.622964746
200.625,0.622964746
200.667,0.622964746
200.708,0.622964746
200.75,0.622964746
200.792,0.622964746
200.833,0.622964746
200.875,0.622964746
200.917,0.622964746
200.958,0.622964746
201,0.622964746
201.042,0.622964746
201.083,0.622964746
201.125,0.622964746
201.167,0.622964746
201.208,0.622964746
201.25,0.622964746
201.292,0.622964746
201.333,0.622964746
201.375,0.622964746
201.417,0.622964746
201.458,0.622964746
201.5,0.622964746
201.542,0.622964746
201.583,0.622964746
201.625,0.622964746
201.667,0.622964746
201.708,0.622964746
201.75,0.622964746
201.792,0.622964746
201.833,0.622964746
201.875,0.622964746
201.917,0.622964746
201.958,0.622964746
202,0.622964746
202.042,0.622964746
202.083,0.622964746
202.125,0.622964746
202.167,0.622964746
202.208,0.622964746
202.25,0.622964746
202.292,0.622964746
202.333,0.622964746
202.375,0.622964746
202.417,0.622964746
202.458,0.622964746
202.5,0.622964746
202.542,0.622964746
202.583,0.622964746
202.625,0.622964746
202.667,0.622964746
202.708,0.622964746
202.75,0.622964746
202.792,0.622964746
202.833,0.622964746
202.875,0.622964746
202.917,0.622964746
202.958,0.622964746
203,0.622964746
203.042,0.622964746
203.083,0.622964746
203.125,0.622964746
203.167,0.622964746
203.208,0.622964746
203.25,0.622964746
203.292,0.622964746
203.333,0.622964746
203.375,0.622964746
203.417,0.622964746
203.458,0.622964746
203.5,0.622964746
203.542,0.622964746
203.583,0.622964746
203.625,0.622964746
203.667,0.622964746
203.708,0.622964746
203.75,0.622964746
203.792,0.622964746
203.833,0.622964746
203.875,0.622964746
203.917,0.622964746
203.958,0.622964746
204,0.622964746
204.042,0.622964746
204.083,0.622964746
204.125,0.622964746
204.167,0.622964746
204.208,0.622964746
204.25,0.622964746
204.292,0.622964746
204.333,0.622964746
204.375,0.622964746
204.417,0.622964746
204.458,0.622964746
204.5,0.622964746
204.542,0.622964746
204.583,0.622964746
204.625,0.622964746
204.667,0.622964746
204.708,0.622964746
204.75,0.622964746
204.792,0.622964746
204.833,0.622964746
204.875,0.622964746
204.917,0.622964746
204.958,0.622964746
205,0.622964746
205.042,0.622964746
205.083,0.622964746
205.125,0.622964746
205.167,0.622964746
205.208,0.622964746
205.25,0.622964746
205.292,0.622964746
205.333,0.622964746
205.375,0.622964746
205.417,0.622964746
205.458,0.622964746
205.5,0.622964746
205.542,0.622964746
205.583,0.622964746
205.625,0.622964746
205.667,0.622964746
205.708,0.622964746
205.75,0.622964746
205.792,0.622964746
205.833,0.622964746
205.875,0.622964746
205.917,0.622964746
205.958,0.622964746
206,0.622964746
206.042,0.622964746
206.083,0.622964746
206.125,0.622964746
206.167,0.622964746
206.208,0.622964746
206.25,0.622964746
206.292,0.622964746
206.333,0.622964746
206.375,0.622964746
206.417,0.622964746
206.458,0.622964746
206.5,0.622964746
206.542,0.622964746
206.583,0.622964746
206.625,0.622964746
206.667,0.622964746
206.708,0.622964746
206.75,0.622964746
206.792,0.622964746
206.833,0.622964746
206.875,0.622964746
206.917,0.622964746
206.958,0.622964746
207,0.622964746
207.042,0.622964746
207.083,0.622964746
207.125,0.622964746
207.167,0.622964746
207.208,0.622964746
207.25,0.622964746
207.292,0.622964746
207.333,0.622964746
207.375,0.622964746
207.417,0.622964746
207.458,0.622964746
207.5,0.622964746
207.542,0.622964746
207.583,0.622964746
207.625,0.622964746
207.667,0.622964746
207.708,0.622964746
207.75,0.622964746
207.792,0.622964746
207.833,0.622964746
207.875,0.622964746
207.917,0.622964746
207.958,0.622964746
208,0.622964746
208.042,0.622964746
208.083,0.622964746
208.125,0.622964746
208.167,0.622964746
208.208,0.622964746
208.25,0.622964746
208.292,0.622964746
208.333,0.622964746
208.375,0.622964746
208.417,0.622964746
208.458,0.622964746
208.5,0.622964746
208.542,0.622964746
208.583,0.622964746
208.625,0.622964746
208.667,0.622964746
208.708,0.622964746
208.75,0.622964746
208.792,0.622964746
208.833,0.622964746
208.875,0.622964746
208.917,0.622964746
208.958,0.622964746
209,0.622964746
209.042,0.622964746
209.083,0.622964746
209.125,0.622964746
209.167,0.622964746
209.208,0.622964746
209.25,0.622964746
209.292,0.622964746
209.333,0.622964746
209.375,0.622964746
209.417,0.622964746
209.458,0.622964746
209.5,0.622964746
209.542,0.622964746
209.583,0.622964746
209.625,0.622964746
209.667,0.622964746
209.708,0.622964746
209.75,0.622964746
209.792,0.622964746
209.833,0.622964746
209.875,0.622964746
209.917,0.622964746
209.958,0.622964746
210,0.622964746
210.042,0.622964746
210.083,0.622964746
210.125,0.622964746
210.167,0.622964746
210.208,0.622964746
210.25,0.622964746
210.292,0.622964746
210.333,0.622964746
210.375,0.622964746
210.417,0.622964746
210.458,0.622964746
210.5,0.622964746
210.542,0.622964746
210.583,0.622964746
210.625,0.622964746
210.667,0.622964746
210.708,0.622964746
210.75,0.622964746
210.792,0.622964746
210.833,0.622964746
210.875,0.622964746
210.917,0.622964746
210.958,0.622964746
211,0.622964746
211.042,0.622964746
211.083,0.622964746
211.125,0.622964746
211.167,0.622964746
211.208,0.622964746
211.25,0.622964746
211.292,0.622964746
211.333,0.622964746
211.375,0.622964746
211.417,0.622964746
211.458,0.622964746
211.5,0.622964746
211.542,0.622964746
211.583,0.622964746
211.625,0.622964746
211.667,0.622964746
211.708,0.622964746
211.75,0.622964746
211.792,0.622964746
211.833,0.622964746
211.875,0.622964746
211.917,0.622964746
211.958,0.622964746
212,0.622964746
212.042,0.622964746
212.083,0.622964746
212.125,0.622964746
212.167,0.622964746
212.208,0.622964746
212.25,0.622964746
212.292,0.622964746
212.333,0.622964746
212.375,0.622964746
212.417,0.622964746
212.458,0.622964746
212.5,0.622964746
212.542,0.622964746
212.583,0.622964746
212.625,0.622964746
212.667,0.622964746
212.708,0.622964746
212.75,0.622964746
212.792,0.622964746
212.833,0.622964746
212.875,0.622964746
212.917,0.622964746
212.958,0.622964746
213,0.368115532
213.042,0.368115532
213.083,0.368115532
213.125,0.368115532
213.167,0.368115532
213.208,0.368115532
213.25,0.368115532
213.292,0.368115532
213.333,0.368115532
213.375,0.368115532
213.417,0.368115532
213.458,0.368115532
213.5,0.368115532
213.542,0.368115532
213.583,0.368115532
213.625,0.368115532
213.667,0.368115532
213.708,0.368115532
213.75,0.368115532
213.792,0.368115532
213.833,0.368115532
213.875,0.368115532
213.917,0.368115532
213.958,0.368115532
214,0.368115532
214.042,0.368115532
214.083,0.368115532
214.125,0.368115532
214.167,0.368115532
214.208,0.368115532
214.25,0.368115532
214.292,0.368115532
214.333,0.368115532
214.375,0.368115532
214.417,0.368115532
214.458,0.368115532
214.5,0.368115532
214.542,0.368115532
214.583,0.368115532
214.625,0.368115532
214.667,0.368115532
214.708,0.368115532
214.75,0.368115532
214.792,0.368115532
214.833,0.368115532
214.875,0.368115532
214.917,0.368115532
214.958,0.368115532
215,0.368115532
215.042,0.368115532
215.083,0.368115532
215.125,0.368115532
215.167,0.368115532
215.208,0.368115532
215.25,0.368115532
215.292,0.368115532
215.333,0.368115532
215.375,0.368115532
215.417,0.368115532
215.458,0.368115532
215.5,0.368115532
215.542,0.368115532
215.583,0.368115532
215.625,0.368115532
215.667,0.368115532
215.708,0.368115532
215.75,0.368115532
215.792,0.368115532
215.833,0.368115532
215.875,0.368115532
215.917,0.368115532
215.958,0.368115532
216,0.368115532
216.042,0.368115532
216.083,0.368115532
216.125,0.368115532
216.167,0.368115532
216.208,0.368115532
216.25,0.368115532
216.292,0.368115532
216.333,0.368115532
216.375,0.368115532
216.417,0.368115532
216.458,0.368115532
216.5,0.368115532
216.542,0.368115532
216.583,0.368115532
216.625,0.368115532
216.667,0.368115532
216.708,0.368115532
216.75,0.368115532
216.792,0.368115532
216.833,0.368115532
216.875,0.368115532
216.917,0.368115532
216.958,0.368115532
217,0.368115532
217.042,0.368115532
217.083,0.368115532
217.125,0.368115532
217.167,0.368115532
217.208,0.368115532
217.25,0.368115532
217.292,0.368115532
217.333,0.368115532
217.375,0.368115532
217.417,0.368115532
217.458,0.368115532
217.5,0.368115532
217.542,0.368115532
217.583,0.368115532
217.625,0.368115532
217.667,0.368115532
217.708,0.368115532
217.75,0.368115532
217.792,0.368115532
217.833,0.368115532
217.875,0.368115532
217.917,0.368115532
217.958,0.368115532
218,0.368115532
218.042,0.368115532
218.083,0.368115532
218.125,0.368115532
218.167,0.368115532
218.208,0.368115532
218.25,0.368115532
218.292,0.368115532
218.333,0.368115532
218.375,0.368115532
218.417,0.368115532
218.458,0.368115532
218.5,0.368115532
218.542,0.368115532
218.583,0.368115532
218.625,0.368115532
218.667,0.368115532
218.708,0.368115532
218.75,0.368115532
218.792,0.368115532
218.833,0.368115532
218.875,0.368115532
218.917,0.368115532
218.958,0.368115532
219,0.368115532
219.042,0.368115532
219.083,0.368115532
219.125,0.368115532
219.167,0.368115532
219.208,0.368115532
219.25,0.368115532
219.292,0.368115532
219.333,0.368115532
219.375,0.368115532
219.417,0.368115532
219.458,0.368115532
219.5,0.368115532
219.542,0.368115532
219.583,0.368115532
219.625,0.368115532
219.667,0.368115532
219.708,0.368115532
219.75,0.368115532
219.792,0.368115532
219.833,0.368115532
219.875,0.368115532
219.917,0.368115532
219.958,0.368115532
220,0.368115532
220.042,0.368115532
220.083,0.368115532
220.125,0.368115532
220.167,0.368115532
220.208,0.368115532
220.25,0.368115532
220.292,0.368115532
220.333,0.368115532
220.375,0.368115532
220.417,0.368115532
220.458,0.368115532
220.5,0.368115532
220.542,0.368115532
220.583,0.368115532
220.625,0.368115532
220.667,0.368115532
220.708,0.368115532
220.75,0.368115532
220.792,0.368115532
220.833,0.368115532
220.875,0.368115532
220.917,0.368115532
220.958,0.368115532
221,0.368115532
221.042,0.368115532
221.083,0.368115532
221.125,0.368115532
221.167,0.368115532
221.208,0.368115532
221.25,0.368115532
221.292,0.368115532
221.333,0.368115532
221.375,0.368115532
221.417,0.368115532
221.458,0.368115532
221.5,0.368115532
221.542,0.368115532
221.583,0.368115532
221.625,0.368115532
221.667,0.368115532
221.708,0.368115532
221.75,0.368115532
221.792,0.368115532
221.833,0.368115532
221.875,0.368115532
221.917,0.368115532
221.958,0.368115532
222,0.368115532
222.042,0.368115532
222.083,0.368115532
222.125,0.368115532
222.167,0.368115532
222.208,0.368115532
222.25,0.368115532
222.292,0.368115532
222.333,0.368115532
222.375,0.368115532
222.417,0.368115532
222.458,0.368115532
222.5,0.368115532
222.542,0.368115532
222.583,0.368115532
222.625,0.368115532
222.667,0.368115532
222.708,0.368115532
222.75,0.368115532
222.792,0.368115532
222.833,0.368115532
222.875,0.368115532
222.917,0.368115532
222.958,0.368115532
223,0.368115532
223.042,0.368115532
223.083,0.368115532
223.125,0.368115532
223.167,0.368115532
223.208,0.368115532
223.25,0.368115532
223.292,0.368115532
223.333,0.368115532
223.375,0.368115532
223.417,0.368115532
223.458,0.368115532
223.5,0.368115532
223.542,0.368115532
223.583,0.368115532
223.625,0.368115532
223.667,0.368115532
223.708,0.368115532
223.75,0.368115532
223.792,0.368115532
223.833,0.368115532
223.875,0.368115532
223.917,0.368115532
223.958,0.368115532
224,0.368115532
224.042,0.368115532
224.083,0.368115532
224.125,0.368115532
224.167,0.368115532
224.208,0.368115532
224.25,0.368115532
224.292,0.368115532
224.333,0.368115532
224.375,0.368115532
224.417,0.368115532
224.458,0.368115532
224.5,0.368115532
224.542,0.368115532
224.583,0.368115532
224.625,0.368115532
224.667,0.368115532
224.708,0.368115532
224.75,0.368115532
224.792,0.368115532
224.833,0.368115532
224.875,0.368115532
224.917,0.368115532
224.958,0.368115532
225,0.368115532
225.042,0.368115532
225.083,0.368115532
225.125,0.368115532
225.167,0.368115532
225.208,0.368115532
225.25,0.368115532
225.292,0.368115532
225.333,0.368115532
225.375,0.368115532
225.417,0.368115532
225.458,0.368115532
225.5,0.368115532
225.542,0.368115532
225.583,0.368115532
225.625,0.368115532
225.667,0.368115532
225.708,0.368115532
225.75,0.368115532
225.792,0.368115532
225.833,0.368115532
225.875,0.368115532
225.917,0.368115532
225.958,0.368115532
226,0.368115532
226.042,0.368115532
226.083,0.368115532
226.125,0.368115532
226.167,0.368115532
226.208,0.368115532
226.25,0.368115532
226.292,0.368115532
226.333,0.368115532
226.375,0.368115532
226.417,0.368115532
226.458,0.368115532
226.5,0.368115532
226.542,0.368115532
226.583,0.368115532
226.625,0.368115532
226.667,0.368115532
226.708,0.368115532
226.75,0.368115532
226.792,0.368115532
226.833,0.368115532
226.875,0.368115532
226.917,0.368115532
226.958,0.368115532
227,0.368115532
227.042,0.368115532
227.083,0.368115532
227.125,0.368115532
227.167,0.368115532
227.208,0.368115532
227.25,0.368115532
227.292,0.368115532
227.333,0.368115532
227.375,0.368115532
227.417,0.368115532
227.458,0.368115532
227.5,0.368115532
227.542,0.368115532
227.583,0.368115532
227.625,0.368115532
227.667,0.368115532
227.708,0.368115532
227.75,0.368115532
227.792,0.368115532
227.833,0.368115532
227.875,0.368115532
227.917,0.368115532
227.958,0.368115532
228,0.368115532
228.042,0.368115532
228.083,0.368115532
228.125,0.368115532
228.167,0.368115532
228.208,0.368115532
228.25,0.368115532
228.292,0.368115532
228.333,0.368115532
228.375,0.368115532
228.417,0.368115532
228.458,0.368115532
228.5,0.368115532
228.542,0.368115532
228.583,0.368115532
228.625,0.368115532
228.667,0.368115532
228.708,0.368115532
228.75,0.368115532
228.792,0.368115532
228.833,0.368115532
228.875,0.368115532
228.917,0.368115532
228.958,0.368115532
229,0.368115532
229.042,0.368115532
229.083,0.368115532
229.125,0.368115532
229.167,0.368115532
229.208,0.368115532
229.25,0.368115532
229.292,0.368115532
229.333,0.368115532
229.375,0.368115532
229.417,0.368115532
229.458,0.368115532
229.5,0.368115532
229.542,0.368115532
229.583,0.368115532
229.625,0.368115532
229.667,0.368115532
229.708,0.368115532
229.75,0.368115532
229.792,0.368115532
229.833,0.368115532
229.875,0.368115532
229.917,0.368115532
229.958,0.368115532
230,0.368115532
230.042,0.368115532
230.083,0.368115532
230.125,0.368115532
230.167,0.368115532
230.208,0.368115532
230.25,0.368115532
230.292,0.368115532
230.333,0.368115532
230.375,0.368115532
230.417,0.368115532
230.458,0.368115532
230.5,0.368115532
230.542,0.368115532
230.583,0.368115532
230.625,0.368115532
230.667,0.368115532
230.708,0.368115532
230.75,0.368115532
230.792,0.368115532
230.833,0.368115532
230.875,0.368115532
230.917,0.368115532
230.958,0.368115532
231,0.368115532
231.042,0.368115532
231.083,0.368115532
231.125,0.368115532
231.167,0.368115532
231.208,0.368115532
231.25,0.368115532
231.292,0.368115532
231.333,0.368115532
231.375,0.368115532
231.417,0.368115532
231.458,0.368115532
231.5,0.368115532
231.542,0.368115532
231.583,0.368115532
231.625,0.368115532
231.667,0.368115532
231.708,0.368115532
231.75,0.368115532
231.792,0.368115532
231.833,0.368115532
231.875,0.368115532
231.917,0.368115532
231.958,0.368115532
232,0.368115532
232.042,0.368115532
232.083,0.368115532
232.125,0.368115532
232.167,0.368115532
232.208,0.368115532
232.25,0.368115532
232.292,0.368115532
232.333,0.368115532
232.375,0.368115532
232.417,0.368115532
232.458,0.368115532
232.5,0.368115532
232.542,0.368115532
232.583,0.368115532
232.625,0.368115532
232.667,0.368115532
232.708,0.368115532
232.75,0.368115532
232.792,0.368115532
232.833,0.368115532
232.875,0.368115532
232.917,0.368115532
232.958,0.368115532
233,0.368115532
233.042,0.368115532
233.083,0.368115532
233.125,0.368115532
233.167,0.368115532
233.208,0.368115532
233.25,0.368115532
233.292,0.368115532
233.333,0.368115532
233.375,0.368115532
233.417,0.368115532
233.458,0.368115532
233.5,0.368115532
233.542,0.368115532
233.583,0.368115532
233.625,0.368115532
233.667,0.368115532
233.708,0.368115532
233.75,0.368115532
233.792,0.368115532
233.833,0.368115532
233.875,0.368115532
233.917,0.368115532
233.958,0.368115532
234,0.368115532
234.042,0.368115532
234.083,0.368115532
234.125,0.368115532
234.167,0.368115532
234.208,0.368115532
234.25,0.368115532
234.292,0.368115532
234.333,0.368115532
234.375,0.368115532
234.417,0.368115532
234.458,0.368115532
234.5,0.368115532
234.542,0.368115532
234.583,0.368115532
234.625,0.368115532
234.667,0.368115532
234.708,0.368115532
234.75,0.368115532
234.792,0.368115532
234.833,0.368115532
234.875,0.368115532
234.917,0.368115532
234.958,0.368115532
235,0.368115532
235.042,0.368115532
235.083,0.368115532
235.125,0.368115532
235.167,0.368115532
235.208,0.368115532
235.25,0.368115532
235.292,0.368115532
235.333,0.368115532
235.375,0.368115532
