$Lewiston inflow year 2018 YC 06/23/22,
184.75,103.48178
184.792,103.107654
184.833,103.616771
184.875,103.1780361
184.917,103.6809554
184.958,103.1708762
185,99.3866851
185.042,19.935652
185.083,2.3314106
185.125,0.0849
185.167,0.0849
185.208,3.5255574
185.25,50.93434
185.292,53.233149
185.333,53.2795327
185.375,55.0721962
185.417,100.9648346
185.458,103.4023136
185.5,103.5965365
185.542,103.6017437
185.583,103.5278807
185.625,103.6963223
185.667,103.6896152
185.708,103.6060736
185.75,103.760535
185.792,103.6216386
185.833,103.7774867
185.875,101.6074144
185.917,55.2850688
185.958,52.8026494
186,41.7538483
186.042,4.7867469
186.083,0.0849
186.125,0.0849
186.167,5.081548
186.208,42.681777
186.25,53.7791692
186.292,54.5444578
186.333,54.0033901
186.375,54.4067783
186.417,54.328359
186.458,54.541175
186.5,69.7651317
186.542,101.6106406
186.583,103.8366054
186.625,103.4084264
186.667,104.0733066
186.708,103.5228433
186.75,103.8092676
186.792,103.7795526
186.833,103.7765811
186.875,103.4302174
186.917,94.3969989
186.958,90.5079846
187,22.4272406
187.042,1.454337
187.083,0.0849
187.125,0.0849
187.167,0.0849
187.208,5.2125487
187.25,51.1259593
187.292,55.1851132
187.333,101.433143
187.375,103.842322
187.417,103.9696154
187.458,103.9390231
187.5,103.8649903
187.542,104.0210648
187.583,103.9352026
187.625,103.9344385
187.667,103.741857
187.708,103.919864
187.75,104.0540626
187.792,103.8701975
187.833,99.8337685
187.875,19.9862241
187.917,2.2931207
187.958,0.0849
188,0.0849
188.042,0.0849
188.083,0.0849
188.125,0.0849
188.167,0.0849
188.208,6.8911066
188.25,51.7099015
188.292,54.135636
188.333,54.2646274
188.375,54.0308128
188.417,54.3078415
188.458,55.7356614
188.5,101.6543641
188.542,103.8695749
188.583,104.1591405
188.625,103.8978466
188.667,104.1536786
188.708,104.0480064
188.75,104.0791364
188.792,104.0597509
188.833,104.0463084
188.875,104.3279217
188.917,100.1898957
188.958,20.993223
189,2.5715644
189.042,0.0849
189.083,0.0849
189.125,0.0849
189.167,0.0849
189.208,6.1625797
189.25,51.1673339
189.292,53.4888961
189.333,53.6035677
189.375,53.5294217
189.417,53.6031149
189.458,55.4115981
189.5,101.8619729
189.542,104.3001877
189.583,104.3231956
189.625,104.349458
189.667,104.074948
189.708,104.1243315
189.75,104.0314509
189.792,103.8127202
189.833,104.465488
189.875,103.7918914
189.917,100.2291761
189.958,20.1887672
190,2.4132542
190.042,0.0849
190.083,0.0849
190.125,0.0849
190.167,0.0849
190.208,4.5738743
190.25,51.8024142
190.292,54.2907766
190.333,56.20946
190.375,101.7685263
190.417,104.3907194
190.458,104.4970708
190.5,104.4944955
190.542,104.5270122
190.583,104.4900807
190.625,104.6137517
190.667,104.5203051
190.708,104.7476956
190.75,104.4769212
190.792,104.6595128
190.833,104.6816717
190.875,103.0022648
190.917,62.0186859
190.958,51.8646176
191,3.3316458
191.042,0.210552
191.083,0.0849
191.125,0.0849
191.167,0.0849
191.208,3.1115284
191.25,51.9343205
191.292,54.3086339
191.333,54.3210859
191.375,54.2707119
191.417,55.9361669
191.458,102.1648395
191.5,104.539634
191.542,104.083721
191.583,104.7743825
191.625,104.3152716
191.667,104.867631
191.708,104.3314026
191.75,104.8309825
191.792,104.2934806
191.833,104.8760927
191.875,104.4371031
191.917,100.7183699
191.958,20.0444089
192,3.0528342
192.042,0.0849
192.083,0.0849
192.125,0.0849
192.167,0.0849
192.208,0.0849
192.25,6.2899014
192.292,51.4229395
192.333,55.5353823
192.375,102.1652923
192.417,104.8472833
192.458,104.8161533
192.5,104.7925794
192.542,104.9542856
192.583,104.8535093
192.625,104.9851892
192.667,104.988472
192.708,105.0107441
192.75,104.884328
192.792,104.917156
192.833,104.8733759
192.875,105.0243564
192.917,100.7680081
192.958,22.144467
193,2.2537837
193.042,0.0849
193.083,0.0849
193.125,0.0849
193.167,0.0849
193.208,0.0849
193.25,0.0849
193.292,3.3104774
193.333,53.6139538
193.375,102.4059555
193.417,104.3533351
193.458,105.151197
193.5,104.5752354
193.542,105.0666649
193.583,104.6458156
193.625,105.1547345
193.667,104.6912088
193.708,105.3081205
193.75,104.7319325
193.792,104.9033456
193.833,104.9602286
193.875,105.0385913
193.917,101.1224656
193.958,20.2275665
194,1.6587762
194.042,0.0849
194.083,0.0849
194.125,0.0849
194.167,0.0849
194.208,5.150034
194.25,51.5006796
194.292,53.8595412
194.333,53.8699839
194.375,53.9044816
194.417,55.8005533
194.458,102.7932976
194.5,105.305998
194.542,105.4544315
194.583,105.3508252
194.625,105.4669684
194.667,105.4663175
194.708,105.3024322
194.75,105.7069241
194.792,105.2774433
194.833,101.5554839
194.875,20.0526159
194.917,1.2979229
194.958,0.0849
195,0.0849
195.042,0.0849
195.083,0.0849
195.125,0.0849
195.167,0.0849
195.208,3.6282581
195.25,52.1268454
195.292,54.366281
195.333,54.4467096
195.375,54.389204
195.417,56.2017907
195.458,102.6679852
195.5,105.2513224
195.542,105.4509506
195.583,105.3193273
195.625,99.6753451
195.667,55.2709188
195.708,85.541844
195.75,86.9875778
195.792,87.0838261
195.833,84.1484652
195.875,26.5333442
195.917,22.7339277
195.958,16.2143152
196,1.6966133
196.042,0.0849
196.083,0.0849
196.125,0.0849
196.167,0.0849
196.208,0.0849
196.25,0.0849
196.292,3.5739787
196.333,51.6638857
196.375,53.953667
196.417,55.8928679
196.458,102.8993943
196.5,105.2207584
196.542,105.7131784
196.583,105.2248619
196.625,105.8331987
196.667,105.3095921
196.708,105.7210175
196.75,105.2279749
196.792,105.4593274
196.833,103.9374666
196.875,72.3148202
196.917,99.8969624
196.958,23.2593455
197,2.2601229
197.042,0.0849
197.083,0.0849
197.125,0.0849
197.167,0.0849
197.208,6.7538233
197.25,52.1809833
197.292,54.495895
197.333,54.5034511
197.375,54.4681044
197.417,56.3743641
197.458,103.0537991
197.5,105.6240617
197.542,105.6832087
197.583,105.7316017
197.625,105.8005688
197.667,105.7645146
197.708,105.8457356
197.75,105.7427236
197.792,105.8549614
197.833,105.6088646
197.875,106.1784587
197.917,105.7154141
197.958,101.7585081
198,6.3823009
198.042,0.133576
198.083,0.0849
198.125,0.0849
198.167,0.0849
198.208,5.2041719
198.25,52.2932494
198.292,54.4776698
198.333,56.4926864
198.375,102.9423537
198.417,105.799267
198.458,105.822473
198.5,105.9618788
198.542,105.9712178
198.583,105.9831604
198.625,105.9577753
198.667,105.8367645
198.708,106.0723054
198.75,106.0948605
198.792,103.7952308
198.833,56.2289587
198.875,54.3210859
198.917,54.237516
198.958,51.8567785
199,3.2504531
199.042,0.0849
199.083,0.0849
199.125,0.0849
199.167,0.0849
199.208,6.5399602
199.25,52.2879007
199.292,54.564947
199.333,54.6559598
199.375,54.6708456
199.417,54.6412155
199.458,56.4412653
199.5,103.0467807
199.542,106.235087
199.583,105.703613
199.625,106.2869043
199.667,105.7750139
199.708,106.4004156
199.75,105.810021
199.792,106.0543915
199.833,106.2067021
199.875,106.1804114
199.917,102.1711787
199.958,20.5975607
200,1.6186751
200.042,0.0849
200.083,0.0849
200.125,0.0849
200.167,0.0849
200.208,5.5852597
200.25,51.8525618
200.292,54.2837582
200.333,54.3388866
200.375,54.2317428
200.417,54.3359434
200.458,56.0561306
200.5,103.5174097
200.542,106.3563808
200.583,106.1487154
200.625,106.2934133
200.667,106.3186286
200.708,106.308101
200.75,106.3122328
200.792,106.4887682
200.833,106.3542866
200.875,104.5473599
200.917,62.7455997
200.958,52.3325298
201,3.2647446
201.042,0.0849
201.083,0.0849
201.125,0.0849
201.167,0.0849
201.208,3.3078738
201.25,52.4846423
201.292,56.4828097
201.333,103.8882812
201.375,106.1474136
201.417,106.5110403
201.458,106.8316227
201.5,106.2220407
201.542,106.8818835
201.583,106.3332597
201.625,106.9708021
201.667,106.3981233
201.708,106.930418
201.75,106.2470296
201.792,106.582611
201.833,106.6151843
201.875,102.6626082
201.917,20.2631113
201.958,1.7380728
202,0.0849
202.042,0.0849
202.083,0.0849
202.125,0.0849
202.167,0.0849
202.208,4.2865727
202.25,52.0936778
202.292,56.2564097
202.333,103.9967268
202.375,106.8302077
202.417,106.8164822
202.458,106.8623565
202.5,106.8053886
202.542,106.4871268
202.583,107.1107456
202.625,106.5770642
202.667,107.2348977
202.708,106.6345415
202.75,107.2387465
202.792,106.5632255
202.833,107.2192478
202.875,102.8961681
202.917,20.4367601
202.958,2.8561209
203,0.0849
203.042,0.0849
203.083,0.0849
203.125,0.0849
203.167,0.0849
203.208,5.2797329
203.25,52.215481
203.292,54.5120543
203.333,54.4026182
203.375,56.3949099
203.417,104.403794
203.458,107.0971616
203.5,107.1940608
203.542,107.0358072
203.583,107.1296783
203.625,106.9532278
203.667,102.8264935
203.708,107.1238768
203.75,103.9330518
203.792,106.3651538
203.833,107.0298359
203.875,103.5392856
203.917,26.6109994
203.958,17.5626687
204,42.6975118
204.042,43.9791905
204.083,43.8714524
204.125,43.8918284
204.167,45.2627936
204.208,60.5394166
204.25,54.9416766
204.292,54.6329519
204.333,54.9728349
204.375,54.6237261
204.417,54.8982078
204.458,54.6180944
204.5,54.7338414
204.542,54.7879793
204.583,54.7890547
204.625,54.7092487
204.667,54.7499441
204.708,54.8886707
204.75,108.3947732
204.792,87.9330242
204.833,86.3415454
204.875,86.5530879
204.917,86.5992452
204.958,80.872061
205,53.1279862
205.042,54.7762914
205.083,54.8252787
205.125,53.253242
205.167,25.0364723
205.208,23.9083211
205.25,23.9543369
205.292,23.8851717
205.333,25.0738566
205.375,53.3785544
205.417,54.8350139
205.458,54.8330612
205.5,54.8672759
205.542,55.6419035
205.583,55.2470053
205.625,55.2178846
205.667,55.1045997
205.708,55.1280887
205.75,55.1885375
205.792,55.2911533
205.833,55.180755
205.875,55.0195016
205.917,54.9953051
205.958,54.6864955
206,54.50863
206.042,54.900302
206.083,54.6439606
206.125,54.8843408
206.167,54.6458567
206.208,54.8886141
206.25,54.8051008
206.292,54.866908
206.333,54.8512298
206.375,54.9016604
206.417,54.8778035
206.458,54.8096005
206.5,54.8718888
206.542,54.8192791
206.583,54.8439284
206.625,54.9145369
206.667,54.8222789
206.708,54.6702513
206.75,52.4554933
206.792,19.2648854
206.833,20.4435521
206.875,54.7051735
206.917,52.5866355
206.958,54.8091194
207,54.8053272
207.042,54.8559559
207.083,54.8557012
207.125,45.1752051
207.167,55.5520793
207.208,54.2013203
207.25,35.7099871
207.292,35.7814446
207.333,36.4425043
207.375,33.3717845
207.417,17.0982657
207.458,17.8917977
207.5,18.5566779
207.542,19.1726557
207.583,19.0738038
207.625,19.4145641
207.667,20.1659857
207.708,20.3737643
207.75,20.1499679
207.792,25.5266
207.833,25.5266
207.875,25.5266
207.917,25.5266
207.958,25.5266
208,25.5266
208.042,25.5266
208.083,25.5266
208.125,25.5266
208.167,25.5266
208.208,25.5266
208.25,25.5266
208.292,25.5266
208.333,25.5266
208.375,25.5266
208.417,50.9966
208.458,50.9966
208.5,50.9966
208.542,92.0316
208.583,28.3566
208.625,28.3566
208.667,28.3566
208.708,28.3566
208.75,79.2966
208.792,79.2966
208.833,79.2966
208.875,79.2966
208.917,79.2966
208.958,79.2966
209,79.2966
209.042,79.2966
209.083,79.2966
209.125,42.5066
209.167,42.5066
209.208,42.5066
209.25,42.5066
209.292,42.5066
209.333,42.5066
209.375,42.5066
209.417,14.2066
209.458,2.8866
209.5,2.8866
209.542,2.8866
209.583,2.8866
209.625,17.0366
209.667,17.0366
209.708,31.1866
209.75,34.0166
209.792,34.0166
209.833,34.0166
209.875,34.0166
209.917,17.0366
209.958,17.0366
210,17.0366
210.042,17.0366
210.083,17.0366
210.125,17.0366
210.167,17.0366
210.208,17.0366
210.25,17.0366
210.292,17.0366
210.333,17.0366
210.375,17.0366
210.417,17.0366
210.458,17.0366
210.5,17.0366
210.542,17.0366
210.583,17.0366
210.625,17.0366
210.667,28.3566
210.708,28.3566
210.75,28.3566
210.792,28.3566
210.833,28.3566
210.875,28.3566
210.917,48.1666
210.958,22.6966
211,22.6966
211.042,22.6966
211.083,22.6966
211.125,22.6966
211.167,22.6966
211.208,45.3366
211.25,45.3366
211.292,65.8400915
211.333,91.4967583
211.375,101.0227364
211.417,105.3158747
211.458,106.1179816
211.5,106.0940115
211.542,89.0700616
211.583,36.9430464
211.625,25.5266
211.667,25.5266
211.708,43.8466899
211.75,42.5449465
211.792,42.5444654
211.833,42.5443805
211.875,42.4262563
211.917,34.5962972
211.958,34.0502204
212,34.0495978
212.042,33.9549343
212.083,34.1432142
212.125,34.0483809
212.167,33.9534627
212.208,34.5691858
212.25,100.002012
212.292,90.8358118
212.333,37.3153612
212.375,37.2831558
212.417,38.6506118
212.458,38.6698558
212.5,38.544034
212.542,38.5275917
212.583,39.958751
212.625,40.0695455
212.667,37.414581
212.708,36.9576492
212.75,36.8910593
212.792,32.8386974
212.833,20.5675627
212.875,16.6068362
212.917,16.4985038
212.958,15.7631849
213,15.6993967
213.042,15.7129241
213.083,15.6866051
213.125,15.6955479
213.167,15.8029464
213.208,15.7353943
213.25,15.8316143
213.292,15.7963242
213.333,23.7871971
213.375,24.8417117
213.417,25.8962263
213.458,30.5937433
213.5,30.481081
213.542,30.6023465
213.583,30.7975599
213.625,31.7062729
213.667,31.5708008
213.708,31.9927255
213.75,31.9236452
213.792,32.2611793
213.833,31.9273808
213.875,31.4577989
213.917,31.2068062
213.958,30.8507922
214,30.4230377
214.042,30.5209274
214.083,30.4437816
214.125,30.2833489
214.167,30.1329344
214.208,30.6033653
214.25,30.7811176
214.292,29.5311915
214.333,30.0287055
214.375,29.6808702
214.417,29.6522872
214.458,30.0386388
214.5,31.2801598
214.542,31.742978
214.583,31.4161696
214.625,31.3958785
214.667,32.8500174
214.708,32.98365
214.75,32.8387823
214.792,32.5730736
214.833,31.9771039
214.875,30.6812752
214.917,32.1858164
214.958,32.2817251
215,32.2334453
215.042,32.2643489
215.083,32.1869484
215.125,32.0558062
215.167,32.2527176
215.208,32.1511489
215.25,32.308129
215.292,32.3607387
215.333,32.2153616
215.375,32.1959761
215.417,29.8626411
215.458,29.9479656
215.5,30.6942083
215.542,30.6200623
215.583,30.7599209
215.625,31.2140793
215.667,31.5282942
215.708,35.8150084
215.75,14.2638226
215.792,14.263766
215.833,14.2638226
215.875,23.2562608
215.917,30.7104525
215.958,29.9096191
216,29.6368354
216.042,29.4427823
216.083,29.346817
216.125,29.3130834
216.167,29.2849532
216.208,29.3216866
216.25,29.3941063
216.292,29.4915998
216.333,29.4841569
216.375,29.7222165
216.417,29.8099465
216.458,29.9524936
216.5,30.2162496
216.542,30.339298
216.583,30.427028
216.625,30.7809195
216.667,30.8055405
216.708,30.7621566
216.75,30.8839881
216.792,24.5579476
216.833,14.2987448
216.875,16.4242729
216.917,19.0582671
216.958,28.4963454
217,28.3068203
217.042,28.3312998
217.083,28.3113766
217.125,28.3111502
217.167,28.310188
217.208,28.3114898
217.25,28.3355731
217.292,28.4046251
217.333,29.8882809
217.375,30.1699791
217.417,30.0713536
217.458,30.0986065
217.5,30.1309817
217.542,30.2416913
217.583,30.4537149
217.625,30.5216349
217.667,30.826341
217.708,30.9600302
217.75,30.8980532
217.792,30.6390799
217.833,30.4116328
217.875,30.0911919
217.917,29.7426491
217.958,29.5300595
218,29.2914339
218.042,29.3781451
218.083,29.276633
218.125,29.257389
218.167,29.1677346
218.208,29.3543731
218.25,26.9419396
218.292,14.2955186
218.333,14.2559835
218.375,14.2165333
218.417,21.0433706
218.458,30.9321264
218.5,30.2173533
218.542,30.269963
218.583,30.1702904
218.625,14.5763395
218.667,30.8374912
218.708,65.5780901
218.75,66.2525074
218.792,64.0794353
218.833,62.4852963
218.875,30.9414088
218.917,29.9132698
218.958,29.9421075
219,29.9432678
219.042,29.9764637
219.083,29.918477
219.125,30.7636282
219.167,35.8917863
219.208,14.2532101
219.25,14.2530403
219.292,14.2528422
219.333,14.252729
219.375,14.2527007
219.417,14.2525875
219.458,14.2525592
219.5,14.2525592
219.542,14.2525026
219.583,14.2131939
219.625,14.3319973
219.667,42.2955103
219.708,52.0951211
219.75,52.9434136
219.792,52.3838943
219.833,52.2383474
219.875,52.2377248
219.917,52.0915836
219.958,52.2357438
220,52.2349797
220.042,52.2343005
220.083,52.2332251
220.125,52.232178
220.167,52.2314139
220.208,52.2306215
220.25,52.2295178
220.292,52.2286688
220.333,52.2275368
220.375,57.0051145
220.417,69.2432797
220.458,69.1232028
220.5,28.4927796
220.542,17.2580758
220.583,16.3759082
220.625,16.2348893
220.667,17.644484
220.708,52.9715721
220.75,54.9531381
220.792,54.7902999
220.833,54.8336838
220.875,54.8627196
220.917,54.7279267
220.958,53.0546892
221,24.3526594
221.042,23.4260042
221.083,23.4197216
221.125,23.4365035
221.167,23.4455029
221.208,23.4477386
221.25,23.3958364
221.292,23.4416541
221.333,23.4812458
221.375,23.4672656
221.417,14.1032201
221.458,8.754605
221.5,13.1543494
221.542,23.3834693
221.583,23.7850463
221.625,29.3836919
221.667,30.5171635
221.708,53.7409925
221.75,54.9572699
221.792,55.0191054
221.833,55.0439528
221.875,53.3610084
221.917,24.4823866
221.958,23.2155088
222,16.5690274
222.042,18.4433081
222.083,16.1434237
222.125,16.0446284
222.167,16.0884085
222.208,16.7311581
222.25,17.2145504
222.292,16.1896942
222.333,16.0994455
222.375,16.1971371
222.417,16.1900621
222.458,16.2472564
222.5,16.3110729
222.542,16.2153906
222.583,16.150244
222.625,17.5005219
222.667,53.0380488
222.708,55.0608762
222.75,52.9794961
222.792,19.0387401
222.833,53.0517177
222.875,52.9166418
222.917,17.773249
222.958,17.2478029
223,37.8568251
223.042,17.0914737
223.083,16.0839937
223.125,16.132132
223.167,16.1835814
223.208,16.1645921
223.25,16.1886471
223.292,16.2382004
223.333,16.1975333
223.375,16.1286794
223.417,16.1682428
223.458,16.1093505
223.5,16.1027283
223.542,16.1314811
223.583,16.116001
223.625,17.4875888
223.667,52.9734965
223.708,55.0624327
223.75,55.121042
223.792,55.1741611
223.833,55.2699283
223.875,54.0468306
223.917,33.1344324
223.958,32.2696693
224,26.1799055
224.042,19.1315641
224.083,32.1425457
224.125,33.6324841
224.167,18.9127485
224.208,18.5525744
224.25,17.0615323
224.292,16.0949175
224.333,16.0751924
224.375,16.114303
224.417,16.1392353
224.458,16.1484328
224.5,16.1973635
224.542,17.4944657
224.583,42.954306
224.625,44.5500015
224.667,44.3340159
224.708,44.3856351
224.75,44.2968863
224.792,44.3942949
224.833,44.5208808
224.875,44.8753666
224.917,52.5073106
224.958,17.658351
225,16.2019764
225.042,16.3249682
225.083,16.2446245
225.125,16.173733
225.167,16.1686673
225.208,16.3689747
225.25,22.1152048
225.292,19.7229209
225.333,16.6420697
225.375,16.7039335
225.417,16.4689303
225.458,16.5961105
225.5,22.0688211
225.542,17.3107987
225.583,18.8997305
225.625,52.9047841
225.667,54.9380825
225.708,54.8351837
225.75,54.9312056
225.792,54.9979087
225.833,55.0876197
225.875,53.0589059
225.917,17.5672816
225.958,17.0487973
226,35.1176964
226.042,35.8691463
226.083,36.0526435
226.125,35.9929022
226.167,35.9557443
226.208,35.5178018
226.25,23.9485354
226.292,23.4286927
226.333,23.3873464
226.375,23.4293719
226.417,23.4834249
226.458,23.4376355
226.5,23.9198958
226.542,32.0917472
226.583,39.481613
226.625,40.0726019
226.667,40.2664003
226.708,48.3503519
226.75,36.4843317
226.792,35.9352834
226.833,35.9572442
226.875,35.2381978
226.917,23.9151414
226.958,22.981298
227,16.3287604
227.042,16.5304545
227.083,23.0807725
227.125,23.413439
227.167,23.4151653
227.208,23.4128447
227.25,23.4732652
227.292,23.3824788
227.333,23.3990626
227.375,23.4007323
227.417,23.4122504
227.458,24.4817923
227.5,53.2944468
227.542,55.5497304
227.583,54.9667221
227.625,54.9194045
227.667,55.0944117
227.708,55.3487438
227.75,55.1518324
227.792,54.9057922
227.833,55.1372862
227.875,53.0338321
227.917,17.6640676
227.958,16.2007595
228,16.1645072
228.042,16.0648346
228.083,16.057986
228.125,16.1068884
228.167,16.1180952
228.208,16.157319
228.25,21.4224774
228.292,17.4101317
228.333,23.0195879
228.375,23.3974212
228.417,23.3871766
228.458,23.3921574
228.5,23.3819411
228.542,23.776528
228.583,23.3999399
228.625,25.5163271
228.667,53.2871171
228.708,55.1539549
228.75,55.0271992
228.792,55.1953861
228.833,55.1559925
228.875,53.1665591
228.917,17.6401824
228.958,16.3046205
229,16.1854209
229.042,16.2387381
229.083,16.138924
229.125,16.1147841
229.167,16.2376344
229.208,16.5171535
229.25,23.0697072
229.292,23.370989
229.333,23.4118825
229.375,23.3638574
229.417,23.4217026
229.458,23.4213913
229.5,23.4868775
229.542,24.4094292
229.583,53.3218129
229.625,55.2312988
229.667,55.1249474
229.708,55.2757581
229.75,55.2668153
229.792,55.2018385
229.833,55.2043289
229.875,55.2346382
229.917,52.8729749
229.958,18.9180123
230,53.0720088
230.042,55.2993603
230.083,55.2839651
230.125,55.2490995
230.167,55.3729403
230.208,55.3475269
230.25,55.4312949
230.292,55.4242482
230.333,55.4375775
230.375,55.4822349
230.417,55.4035609
230.458,55.4869893
230.5,55.4511615
230.542,55.4964981
230.583,55.4160129
230.625,55.4530859
230.667,55.3920711
230.708,55.4448223
230.75,55.3703367
230.792,55.3920994
230.833,55.1090145
230.875,53.0947054
230.917,17.6803684
230.958,16.2760375
231,16.2264276
231.042,16.0615235
231.083,16.1392919
231.125,16.1495365
231.167,16.077796
231.208,16.138924
231.25,16.1779497
231.292,19.4199411
231.333,23.4730388
231.375,23.2329982
231.417,24.3436034
231.458,53.3124739
231.5,54.0709705
231.542,36.7040812
231.583,35.9594799
231.625,36.6030219
231.667,54.2177626
231.708,55.1488609
231.75,55.1228532
231.792,55.1290226
231.833,54.9915129
231.875,55.0662815
231.917,53.1438908
231.958,17.6806797
232,16.3329205
232.042,16.2860274
232.083,16.36589
232.125,16.1433954
232.167,16.0699569
232.208,16.9732646
232.25,35.0610398
232.292,36.7009682
232.333,36.100612
232.375,35.9351419
232.417,36.271544
232.458,35.883268
232.5,35.8917297
232.542,36.9583001
232.583,54.2897012
232.625,55.1014018
232.667,55.2671266
232.708,55.2944078
232.75,55.271315
232.792,55.3569791
232.833,55.419607
232.875,52.930056
232.917,17.5840352
232.958,16.2025707
233,16.3216571
233.042,16.3200157
233.083,16.4387059
233.125,16.35457
233.167,16.3312791
233.208,16.1944203
233.25,16.1059545
233.292,17.6041565
233.333,53.1265146
233.375,55.1488043
233.417,55.2004235
233.458,55.2964737
233.5,55.3054448
233.542,55.297351
233.583,55.3805813
233.625,55.4766315
233.667,55.3967972
233.708,55.3459421
233.75,55.3614505
233.792,55.3838641
233.833,55.3373955
233.875,55.320274
233.917,53.2834098
233.958,19.097406
234,53.2902018
234.042,55.5343069
234.083,55.3556773
234.125,55.2513918
234.167,55.3697424
234.208,55.3378766
234.25,55.6364699
234.292,53.4791609
234.333,24.5442504
234.375,23.5627215
234.417,23.4597661
234.458,23.4771706
234.5,24.5913982
234.542,53.7712169
234.583,55.3958633
234.625,55.4056268
234.667,55.4217295
234.708,55.4104095
234.75,55.3911938
234.792,55.4247859
234.833,55.3519983
234.875,55.3062372
234.917,55.3720347
234.958,53.2138767
235,17.6388806
235.042,16.3022716
235.083,16.1622149
235.125,16.1919299
235.167,16.1452349
235.208,16.1348205
235.25,16.1667712
235.292,16.2942627
235.333,17.8961276
235.375,53.2964278
235.417,55.4550103
235.458,55.323104
235.5,55.6758918
235.542,55.4771126
235.583,55.5201003
235.625,55.3697707
235.667,55.5557017
235.708,55.7241716
235.75,55.5410706
235.792,55.673458
235.833,53.2089808
235.875,17.7773808
235.917,16.2979983
235.958,16.195524
236,16.4206505
236.042,16.3115257
236.083,16.1677334
236.125,16.2461244
236.167,16.1404239
236.208,16.1736481
236.25,16.1467914
236.292,17.6704351
236.333,58.7795811
236.375,59.9250519
236.417,33.1651096
236.458,26.9111492
236.5,26.8469082
236.542,29.2198066
236.583,23.7669343
236.625,24.4016184
236.667,53.7665757
236.708,55.2955964
236.75,55.3938823
236.792,55.3136518
236.833,55.4064192
236.875,53.1223828
236.917,17.6309849
236.958,16.1368864
237,16.0994172
237.042,16.1767894
237.083,16.1276889
237.125,16.0869369
237.167,16.1339715
237.208,17.6044395
237.25,53.1895953
237.292,53.3147662
237.333,17.527039
237.375,16.1343677
237.417,17.6275889
237.458,53.3052008
237.5,55.4253236
237.542,55.3612807
237.583,55.4689905
237.625,55.4754146
237.667,55.4443695
237.708,55.6228293
237.75,55.5462495
237.792,55.5395424
237.833,55.4728959
237.875,53.3641214
237.917,17.6084015
237.958,16.0905593
238,1.2225883
238.042,0.0849
238.083,0.0849
238.125,0.0849
238.167,0.0849
238.208,2.6699352
238.25,22.9188116
238.292,23.4730671
238.333,23.4788403
238.375,24.5204501
238.417,53.8731535
238.458,55.4473693
238.5,55.447341
238.542,54.8308255
238.583,44.0665526
238.625,44.3370157
238.667,38.5787581
238.708,51.9696106
238.75,55.5964537
238.792,55.3541774
238.833,55.5246849
238.875,53.106365
238.917,3.6510113
238.958,0.0849
239,0.0849
239.042,0.0849
239.083,0.0849
239.125,0.0849
239.167,0.0849
239.208,2.7790883
239.25,26.9873328
239.292,26.3720342
239.333,53.8669558
239.375,55.435738
239.417,55.3384143
239.458,55.3838358
239.5,55.5270055
239.542,55.5944727
239.583,55.6325645
239.625,55.6362435
239.667,55.5759928
239.708,55.5684933
239.75,55.6315457
239.792,55.5815679
239.833,55.7025787
239.875,55.6282629
239.917,53.1594841
239.958,3.7119695
240,0.0849
240.042,0.0849
240.083,0.0849
240.125,0.0849
240.167,0.0849
240.208,5.4575418
240.25,35.0971223
240.292,36.191455
240.333,36.1676264
240.375,36.2076143
240.417,36.9785063
240.458,54.6804676
240.5,55.5842847
240.542,55.5799548
240.583,55.6792029
240.625,55.5892089
240.667,55.6524311
240.708,55.6487521
240.75,55.6603551
240.792,55.6532235
240.833,55.5901711
240.875,53.15306
240.917,4.0370233
240.958,0.0849
241,0.0849
241.042,0.0849
241.083,0.0849
241.125,0.0849
241.167,0.0849
241.208,3.5251612
241.25,35.0617756
241.292,36.3917907
241.333,44.3795506
241.375,44.7390455
241.417,44.9619929
241.458,44.6450046
241.5,44.7188676
241.542,44.8180025
241.583,44.7490637
241.625,45.0615523
241.667,55.0755922
241.708,55.5409574
241.75,55.563371
241.792,55.5147233
241.833,55.5789643
241.875,53.3032764
241.917,17.5345668
241.958,1.984396
242,0.0849
242.042,0.0849
242.083,0.0849
242.125,0.0849
242.167,0.0849
242.208,0.0849
242.25,4.2586689
242.292,17.657502
242.333,53.4917827
242.375,55.5768135
242.417,55.6776747
242.458,55.5731911
242.5,55.7137855
242.542,55.7222755
242.583,54.4700288
242.625,33.5347359
242.667,33.3216652
242.708,54.4976213
242.75,55.512714
242.792,55.6333852
242.833,55.8070057
242.875,53.3980248
242.917,17.5294162
242.958,2.5040406
243,0.0849
243.042,0.0849
243.083,0.0849
243.125,0.0849
243.167,0.0849
243.208,0.0849
243.25,3.3829537
243.292,53.1471453
243.333,55.5795303
243.375,55.6331305
243.417,55.7705553
243.458,55.6850327
243.5,55.8441919
243.542,55.666666
243.583,55.7769511
243.625,55.5845111
243.667,55.85288
243.708,55.8929245
243.75,55.8023928
243.792,55.6675716
243.833,55.7273695
243.875,53.3897329
243.917,17.7025839
243.958,2.3448248
244,0.0849
244.042,0.0849
244.083,0.0849
244.125,0.0849
244.167,0.0849
244.208,3.9768858
244.25,53.2342244
244.292,55.7484247
244.333,55.8336926
244.375,55.6282629
244.417,55.9032823
244.458,55.7400196
244.5,55.9339878
244.542,55.8827931
244.583,55.7980629
244.625,55.8952734
244.667,55.965514
244.708,55.7668763
244.75,55.8684733
244.792,55.8994335
