$Lewiston Spillway release 2019 YC 06/15/22,
180.667,56.331716
180.708,56.414069
180.75,57.655873
180.792,57.9273832
180.833,58.050375
180.875,58.2654833
180.917,58.346676
180.958,58.6173938
181,58.5349559
181.042,58.6941717
181.083,58.5776323
181.125,58.4245576
181.167,58.3441007
181.208,58.0531484
181.25,58.345827
181.292,58.5713214
181.333,59.1330481
181.375,59.0756557
181.417,58.9667856
181.458,58.0134152
181.5,55.4753863
181.542,55.4071833
181.583,55.2972095
181.625,55.0722528
181.667,54.6500734
181.708,54.5690222
181.75,54.3346133
181.792,54.2983893
181.833,54.5301097
181.875,54.5724465
181.917,54.8024406
181.958,54.881341
182,55.0751394
182.042,55.1926976
182.083,55.0393682
182.125,55.370365
182.167,55.6704582
182.208,55.4375209
182.25,55.2980019
182.292,55.0742055
182.333,54.8813127
182.375,54.8405324
182.417,54.6477811
182.458,54.6469887
182.5,54.646168
182.542,54.5700127
182.583,52.4807086
182.625,51.7368148
182.667,51.7367865
182.708,51.775699
182.75,51.8527033
182.792,52.0718585
182.833,52.0298613
182.875,52.5547131
182.917,52.3375672
182.958,52.7301731
183,52.6586307
183.042,52.7708119
183.083,52.845156
183.125,52.8070925
183.167,52.3360107
183.208,52.4788408
183.25,52.0996774
183.292,51.9968918
183.333,51.6690363
183.375,51.6963175
183.417,51.5413184
183.458,51.736928
183.5,50.5357345
183.542,50.429468
183.583,49.4874742
183.625,49.1921637
183.667,49.2621496
183.708,49.0754828
183.75,48.7730973
183.792,48.490069
183.833,48.2078331
183.875,47.8583847
183.917,48.0989347
183.958,48.2432364
184,48.4224603
184.042,48.5978071
184.083,48.6339462
184.125,48.8808354
184.167,48.745052
184.208,49.2112096
184.25,49.0555596
184.292,48.996639
184.333,48.8807505
184.375,48.8807505
184.417,48.8807505
184.458,48.6513224
184.5,47.0448729
184.542,46.7410724
184.583,47.0015456
184.625,46.7409026
184.667,46.8012382
184.708,46.7651274
184.75,46.6589458
184.792,46.4105284
184.833,46.0181772
184.875,45.9312396
184.917,46.2215127
184.958,46.0028103
185,46.374361
185.042,46.5528208
185.083,46.6243915
185.125,46.8713373
185.167,47.0144221
185.208,46.918853
185.25,47.321562
185.292,47.3055159
185.333,47.4372807
185.375,47.4011133
185.417,47.4019057
185.458,47.3658232
185.5,46.7864656
185.542,44.6069977
185.583,44.0830232
185.625,42.6055651
185.667,42.6213282
185.708,42.3610531
185.75,43.9767284
185.792,44.0754671
185.833,44.0408845
185.875,43.9693138
185.917,44.0408845
185.958,44.1478302
186,44.2008078
186.042,44.5016651
186.083,44.6069694
186.125,44.8552453
186.167,44.8520757
186.208,43.1980822
186.25,43.4686302
186.292,43.5032128
186.333,43.5032128
186.375,43.3262812
186.417,43.3262812
186.458,43.2547105
186.5,41.8387483
186.542,41.4385297
186.583,41.4000134
186.625,41.3922592
186.667,41.2642866
186.708,40.933686
186.75,40.7243509
186.792,40.5027902
186.833,40.429663
186.875,40.3628184
186.917,40.5027619
186.958,40.5360144
187,40.7505567
187.042,40.8586061
187.083,41.4022208
187.125,41.4368034
187.167,41.6752875
187.208,41.8332298
187.25,41.9425244
187.292,41.9394397
187.333,41.8332864
187.375,41.786082
187.417,41.9031025
187.458,41.8331732
187.5,39.7595473
187.542,39.0022676
187.583,39.249553
187.625,37.6852422
187.667,38.5379778
187.708,38.507527
187.75,38.3061442
187.792,38.380177
187.833,38.3100779
187.875,38.380177
187.917,38.380177
187.958,38.4112504
188,38.6346223
188.042,38.7952814
188.083,38.8762194
188.125,39.2529207
188.167,39.1811519
188.208,39.1408527
188.25,39.2157345
188.292,38.007749
188.333,37.3327657
188.375,37.3327657
188.417,37.3329072
188.458,37.3327374
188.5,36.5158862
188.542,35.2665261
188.583,35.2035586
188.625,35.1081027
188.667,34.9787434
188.708,34.8202917
188.75,34.6607646
188.792,34.8241688
188.833,34.6040514
188.875,34.6170977
188.917,34.7572959
188.958,34.9169362
189,35.1718343
189.042,35.3296351
189.083,35.2666393
189.125,35.1391478
189.167,35.010213
189.208,35.0117978
189.25,34.7891334
189.292,34.7572676
189.333,34.7572676
189.375,34.7572676
189.417,34.757211
189.458,34.820886
189.5,33.3974809
189.542,33.0305714
189.583,33.0305714
189.625,33.0306563
189.667,31.7149327
189.708,32.6404842
189.75,33.0306846
189.792,33.0936521
189.833,33.0306846
189.875,33.100246
189.917,33.125433
189.958,33.2534905
190,33.1572422
190.042,33.1884005
190.083,33.190523
190.125,33.2852997
190.167,33.1254896
190.208,33.0306846
190.25,33.0306846
190.292,32.7789844
190.333,32.775928
190.375,32.775928
190.417,32.7186488
190.458,32.7187337
190.5,31.3481647
190.542,30.9624357
190.583,29.824238
190.625,28.9021108
190.667,28.9548903
190.708,28.8982054
190.75,28.9548903
190.792,28.9548903
190.833,28.8989412
190.875,28.954862
190.917,28.954862
190.958,28.9548903
191,28.8744334
191.042,29.0353189
191.083,28.9548903
191.125,28.8744617
191.167,28.9548903
191.208,28.954862
191.25,28.9548903
191.292,28.9548903
191.333,28.9034126
191.375,29.2623981
191.417,29.0442334
191.458,29.1813186
191.5,27.8848107
191.542,27.1150507
191.583,28.2443056
191.625,28.6153469
191.667,28.586396
191.708,28.5317204
191.75,28.6166204
191.792,28.59149
191.833,28.7285186
191.875,28.7285186
191.917,28.7285186
191.958,28.7285186
192,28.7857412
192.042,28.813928
192.083,28.954862
192.125,29.0146882
192.167,29.124096
192.208,29.1247469
192.25,28.9825394
192.292,28.8701035
192.333,28.7580072
192.375,28.8988846
192.417,28.8416054
192.458,28.9549469
192.5,27.4061728
192.542,26.9452507
192.583,27.0193118
192.625,26.813967
192.667,26.8886507
192.708,26.8886224
192.75,26.8886224
192.792,26.9446281
192.833,26.8886224
192.875,26.8699161
192.917,26.9742016
192.958,27.1151356
193,27.227147
193.042,27.1151356
193.083,27.0855338
193.125,26.8886224
193.167,26.8139387
193.208,26.9633344
193.25,26.6145935
193.292,26.6622507
193.333,26.6623356
193.375,26.662279
193.417,26.6623639
193.458,26.6018868
193.5,25.1845096
193.542,25.0489526
193.583,24.9652978
193.625,24.810044
193.667,24.8791526
193.708,24.7363508
193.75,24.7967713
193.792,24.8791526
193.833,24.82193
193.875,24.8232035
193.917,24.8100723
193.958,25.1488799
194,25.1351544
194.042,25.2616554
194.083,25.3879866
194.125,25.3320375
194.167,25.3320375
194.208,25.2458357
194.25,25.1055526
194.292,25.1055809
194.333,24.9923526
194.375,25.0358214
194.417,25.1055526
194.458,25.1055526
194.5,23.5844276
194.542,23.2366772
194.583,23.1853976
194.625,23.2373847
194.667,23.1583428
194.708,23.0940169
194.75,23.2128486
194.792,23.7490204
194.833,23.7224184
194.875,23.7756224
194.917,23.7774902
194.958,23.7373608
195,24.0436517
195.042,23.9350646
195.083,24.2004337
195.125,24.2281111
195.167,24.1991602
195.208,24.1444563
195.25,24.0847433
195.292,23.9350929
195.333,24.0182949
195.375,23.7864613
195.417,23.8278076
195.458,23.7757356
195.5,22.0209658
195.542,21.6893181
195.583,21.6382649
195.625,21.6135307
195.667,21.6537733
195.708,21.6893181
195.75,21.6893181
195.792,21.5595909
195.833,21.612993
195.875,21.8189604
195.917,21.8958232
195.958,22.0183339
196,22.2191224
196.042,22.2272162
196.083,22.3147764
196.125,22.3148047
196.167,22.3148047
196.208,22.2874669
196.25,22.1571454
196.292,22.1582774
196.333,22.1053281
196.375,22.0968947
196.417,22.1399673
196.458,21.8350348
196.5,21.6267468
196.542,21.843072
196.583,21.7926131
196.625,21.6893181
196.667,21.6382366
196.708,21.6106724
196.75,21.4826998
196.792,21.4826998
196.833,21.5005288
196.875,21.7759444
196.917,21.8350065
196.958,21.9231893
197,22.1053281
197.042,22.1844549
197.083,22.2618837
197.125,22.1822192
197.167,22.0440303
197.208,22.1053281
197.25,22.1054413
197.292,21.9221422
197.333,21.8959364
197.375,21.8459869
197.417,21.7650489
197.458,21.532338
197.5,19.7315807
197.542,20.3335783
197.583,20.4923979
197.625,20.5039726
197.667,20.6618866
197.708,20.7637949
197.75,20.6618866
197.792,20.6618866
197.833,20.6618866
197.875,20.604381
197.917,20.66183
197.958,20.5608273
198,20.5351026
198.042,20.4608717
198.083,20.4609
198.125,20.4608717
198.167,20.35902
198.208,20.2241139
198.25,20.3134287
198.292,20.2008796
198.333,20.2392827
198.375,20.0807178
198.417,20.0561534
198.458,20.0560968
198.5,19.2307556
198.542,19.0861992
198.583,18.9360394
198.625,19.0627102
198.667,19.189947
198.708,19.2044366
198.75,19.2579236
198.792,19.2579236
198.833,19.2579236
198.875,19.2579236
198.917,19.180042
198.958,19.163911
199,19.0097892
199.042,19.0627102
199.083,19.0627102
199.125,19.0627102
199.167,19.0627102
199.208,18.8880992
199.25,18.8120288
199.292,18.916852
199.333,18.8120288
199.375,18.8395364
199.417,18.6691704
199.458,18.6691704
199.5,18.6691987
199.542,18.6691987
199.583,18.7429768
199.625,18.8645253
199.667,18.8870238
199.708,19.0137229
199.75,19.1852492
199.792,19.2579519
199.833,19.2579236
199.875,19.2579236
199.917,19.2579236
199.958,19.0662194
200,19.0401834
200.042,18.8120288
200.083,18.8644404
200.125,18.8644404
200.167,18.8897972
200.208,19.0627102
200.25,19.0627102
200.292,19.0627102
200.333,19.0097892
200.375,19.0131852
200.417,19.0627102
200.458,19.0627102
200.5,19.0627102
200.542,19.0627385
200.583,19.0627385
200.625,19.0131852
200.667,18.9878567
200.708,18.812142
200.75,18.8644687
200.792,19.5602242
200.833,19.6570668
200.875,19.6570668
200.917,19.7824924
200.958,19.8551668
201,19.9812716
201.042,20.0003458
201.083,20.2391695
201.125,20.2009079
201.167,20.2571683
201.208,20.1783528
201.25,20.0560685
201.292,20.0003741
201.333,20.1117912
201.375,20.0003458
201.417,20.0560685
201.458,20.0560685
201.5,19.0867369
201.542,18.2786587
201.583,18.2786587
201.625,18.2054749
201.667,18.0862187
201.708,18.0701726
201.75,18.0391841
201.792,17.9156829
201.833,17.8936938
201.875,17.8937221
201.917,17.8937221
201.958,17.8210477
202,17.7013104
202.042,17.6766894
202.083,17.9433886
202.125,17.9167583
202.167,18.0861904
202.208,18.0862187
202.25,18.0862187
202.292,18.0129783
202.333,18.0129783
202.375,18.0359579
202.417,18.0862187
202.458,18.1364229
202.5,18.0359862
202.542,18.1824953
202.583,18.133791
202.625,18.0862187
202.667,18.0610883
202.708,17.9589253
202.75,17.843999
202.792,17.8936938
202.833,17.8451027
202.875,17.8685917
202.917,17.8290566
202.958,17.7478073
203,17.8226042
203.042,17.843999
203.083,18.0151008
203.125,18.0862187
203.167,18.0380804
203.208,17.9658871
203.25,17.8440273
203.292,17.8937221
203.333,17.8936938
203.375,17.9429358
203.417,17.8936938
203.458,18.0151008
203.5,16.7503738
203.542,16.150527
203.583,16.219013
203.625,16.26401
203.667,16.195524
203.708,16.195524
203.75,16.1714124
203.792,16.0594576
203.833,16.0558918
203.875,16.0114608
203.917,15.9669732
203.958,16.0114325
204,15.8964779
204.042,15.8275108
204.083,15.8275108
204.125,15.8510281
204.167,16.0114891
204.208,16.1274908
204.25,16.1504987
204.292,16.3570038
204.333,16.379474
204.375,16.379474
204.417,16.379474
204.458,16.310422
204.5,16.2578689
204.542,16.2195224
204.583,16.3094598
204.625,16.150527
204.667,16.0809656
204.708,16.379474
204.75,16.379474
204.792,16.379474
204.833,16.3339676
204.875,16.2635006
204.917,16.195524
204.958,16.0809656
205,16.0115174
205.042,16.1280002
205.083,16.1489422
205.125,16.1954674
205.167,16.1954391
205.208,16.1954957
205.25,16.150527
205.292,16.1500176
205.333,16.1489988
205.375,16.2892536
205.417,16.1954674
205.458,16.1954391
205.5,16.1504421
205.542,16.1954957
205.583,16.195524
205.625,16.195524
205.667,16.1719218
205.708,16.0569106
205.75,16.0114608
205.792,16.0114608
205.833,16.0114608
205.875,16.0595142
205.917,16.2179942
205.958,16.150527
206,16.195524
206.042,16.1954674
206.083,16.1954674
206.125,16.0820127
206.167,16.0559767
206.208,15.9669732
206.25,16.0815599
206.292,16.0793808
206.333,16.1729972
206.375,16.195524
206.417,16.1954674
206.458,16.1954674
206.5,16.1954957
206.542,16.1954391
206.583,15.5484728
206.625,14.6287511
206.667,14.5219186
206.708,14.5623876
206.75,14.5623876
206.792,14.5623876
206.833,14.5623876
206.875,14.5623876
206.917,14.5623876
206.958,14.5219186
207,14.5795374
207.042,15.1103888
207.083,15.5761502
207.125,15.529342
207.167,15.4624125
207.208,15.4624125
207.25,15.4624125
207.292,15.3729562
207.333,15.5053719
207.375,15.4194814
207.417,15.4624125
207.458,15.5082302
207.5,15.5761502
207.542,15.6435608
207.583,15.6435891
207.625,15.5769992
207.667,15.5071831
207.708,15.5053436
207.75,15.3959641
207.792,15.4399423
207.833,15.5766596
207.875,15.7125562
207.917,15.8275391
207.958,15.8735266
208,15.829039
208.042,15.871489
208.083,15.7835609
208.125,15.8275391
208.167,15.7575532
208.208,15.690086
208.25,15.6435608
208.292,15.6001486
208.333,15.6435608
208.375,15.6435608
208.417,15.6435891
208.458,15.6895766
208.5,15.734517
208.542,15.6001203
208.583,15.6870013
208.625,15.6001486
208.667,15.5298231
208.708,15.4624125
208.75,15.392936
208.792,15.3479673
208.833,15.4624691
208.875,15.4194814
208.917,15.577169
208.958,15.6435608
209,15.7595625
209.042,15.8275391
209.083,15.9430314
209.125,15.9440502
209.167,15.8275391
209.208,15.7835609
209.25,15.8275391
209.292,15.7805045
209.333,15.8275391
209.375,15.8275391
209.417,15.8275391
209.458,15.8275391
209.5,14.8498873
209.542,14.1662725
209.583,14.2451446
209.625,14.1661876
209.667,14.1394158
209.708,14.0302344
209.75,14.0302344
209.792,14.0302344
209.833,14.0302344
209.875,13.9195248
209.917,13.8990922
209.958,13.8162298
210,13.8932341
210.042,13.8162298
210.083,13.8547178
210.125,13.89813
210.167,14.008783
210.208,13.991237
210.25,14.096513
210.292,14.2056944
210.333,14.2056944
210.375,14.2056944
210.417,14.2056944
210.458,14.2056944
210.5,14.2056944
210.542,14.1661876
210.583,14.2451446
210.625,14.1662159
210.667,14.0516575
210.708,14.0302061
210.75,14.0302061
210.792,14.0302061
210.833,14.0302061
210.875,13.991237
210.917,13.9873316
210.958,14.0077925
211,13.8547178
211.042,13.8547178
211.083,13.8547178
211.125,13.8547178
211.167,13.9215058
211.208,13.991237
211.25,14.0302344
211.292,14.0916171
211.333,14.0122356
211.375,14.140378
211.417,14.2056944
211.458,14.1618011
211.5,13.338073
211.542,12.5322305
211.583,12.6228471
211.625,12.5322871
211.667,12.5028268
211.708,12.4820546
211.75,12.4820546
211.792,12.4820546
211.833,12.4820546
211.875,12.4820546
211.917,12.4473871
211.958,12.481998
212,12.481998
212.042,12.481998
212.083,12.4820263
212.125,12.481998
212.167,12.481998
212.208,12.4473305
212.25,12.481998
212.292,12.4820263
212.333,12.4820263
212.375,12.481998
212.417,12.4820263
212.458,12.4407366
212.5,12.3354606
212.542,12.2808699
212.583,12.1898288
212.625,12.315028
212.667,12.315028
212.708,12.315028
212.75,12.315028
212.792,12.3150563
212.833,12.3150563
212.875,12.3856648
212.917,12.481998
212.958,12.481998
213,12.4820263
213.042,12.481998
213.083,12.481998
213.125,12.481998
213.167,12.481998
213.208,12.481998
213.25,12.481998
213.292,12.4473305
213.333,12.481998
213.375,12.5037041
213.417,12.5815574
213.458,12.5872174
213.5,11.4425956
213.542,11.0181522
213.583,10.9682876
213.625,10.9988516
213.667,11.0387546
213.708,10.9988516
213.75,10.9988799
213.792,10.9683159
213.833,11.0294156
213.875,10.9682876
213.917,11.0294156
213.958,10.9682876
214,10.9988799
214.042,10.9988799
214.083,10.8568139
214.125,10.8375416
214.167,10.8074304
214.208,10.8375416
214.25,10.8375416
214.292,10.8375416
214.333,10.8581723
214.375,10.9989082
214.417,10.9989082
214.458,10.9683159
214.5,11.0294156
214.542,10.9682876
214.583,11.0387546
214.625,11.0996562
214.667,11.018605
214.708,10.9989082
214.75,10.9989082
214.792,10.9989082
214.833,10.9375255
214.875,10.807487
214.917,10.8676245
214.958,10.8284856
215,10.9988516
215.042,10.9989082
215.083,11.0392357
215.125,10.9989082
215.167,10.9989082
215.208,10.9989082
215.25,10.9683442
215.292,10.9989082
215.333,10.9989082
215.375,10.9989082
215.417,10.9988799
215.458,11.0405658
215.5,9.9494876
215.542,9.5808518
215.583,9.5542498
215.625,9.5808518
215.667,9.5808801
215.708,9.5808518
215.75,9.5226953
215.792,9.5625983
215.833,9.5542498
215.875,9.6074821
215.917,9.5542498
215.958,9.5808518
216,9.5808518
216.042,9.5808518
216.083,9.5808518
216.125,9.5808801
216.167,9.5351473
216.208,9.5621738
216.25,9.4471343
216.292,9.4280318
216.333,9.4280318
216.375,9.4280318
216.417,9.4666613
216.458,9.5160448
216.5,9.5243933
216.542,9.5048663
216.583,9.5808518
216.625,9.5808801
216.667,9.5808518
216.708,9.5542498
216.75,9.6074821
216.792,9.5542498
216.833,9.5808518
216.875,9.5808518
216.917,9.5808518
216.958,9.5808518
217,9.5808801
217.042,9.5808801
217.083,9.5808518
217.125,9.5542498
217.167,9.5808518
217.208,9.4844903
217.25,9.4280601
217.292,9.4280601
217.333,9.4280601
217.375,9.4018543
217.417,9.4920181
217.458,9.401826
217.5,9.4861883
217.542,9.5035928
217.583,9.5422223
217.625,9.5044418
217.667,9.5542498
217.708,9.5119413
217.75,9.4018543
217.792,9.4658123
217.833,9.5235443
217.875,9.5231198
217.917,9.5044701
217.958,9.4280035
218,9.4280318
218.042,9.459558
218.083,9.5808518
218.125,9.5808518
218.167,9.5808801
218.208,9.5808518
218.25,9.5808518
218.292,9.5808518
218.333,9.5542498
218.375,9.5808801
218.417,9.5879551
218.458,9.5359963
218.5,9.0869036
218.542,8.0807537
218.583,8.0807254
218.625,8.0807537
218.667,8.0766785
218.708,8.1771718
218.75,8.0758578
218.792,8.0807254
218.833,8.1907275
218.875,8.0999977
218.917,8.227942
218.958,8.227942
219,8.227942
219.042,8.2051039
219.083,8.227942
219.125,8.227942
219.167,8.1719363
219.208,8.0807537
219.25,8.0807537
219.292,8.0398602
219.333,7.9721383
219.375,7.9363954
219.417,7.9363954
219.458,8.0089849
219.5,8.0085604
219.542,8.0406526
219.583,8.1031956
219.625,8.0583118
219.667,8.0807537
219.708,8.0807537
219.75,8.0807537
219.792,7.9540546
219.833,7.9363954
219.875,7.9363954
219.917,7.9143497
219.958,7.9363954
220,7.9548187
220.042,8.0807537
220.083,8.0807537
220.125,8.0995732
220.167,8.2279137
220.208,8.2278854
220.25,8.2050756
220.292,8.2278854
220.333,8.1723325
220.375,8.0807254
220.417,8.0619059
220.458,7.97211
220.5,7.9364237
220.542,7.8818613
220.583,7.788443
220.625,7.9228114
220.667,7.9143497
220.708,7.9363954
220.75,7.9363954
220.792,7.9363954
220.833,7.9917219
220.875,8.0583118
220.917,8.1031956
220.958,8.0583118
221,8.0807537
221.042,8.0807537
221.083,8.0807537
221.125,8.0807537
221.167,8.0807537
221.208,8.0582835
221.25,8.1031956
221.292,8.0582552
221.333,8.0807254
221.375,8.0807254
221.417,8.0807254
221.458,8.0582552
221.5,8.1031956
221.542,7.9685442
221.583,7.9363954
221.625,7.9363954
221.667,7.8822858
221.708,7.8826537
221.75,7.9363954
221.792,7.9143497
221.833,7.9720817
221.875,8.0638303
221.917,7.9540263
221.958,8.0631228
222,8.0807537
222.042,8.0807537
222.083,8.0583118
222.125,8.0807537
222.167,8.0807537
222.208,8.0807537
222.25,8.0807537
222.292,8.0807537
222.333,8.0807537
222.375,8.0807537
222.417,8.0807537
222.458,8.0583118
222.5,8.0807537
222.542,8.0807537
222.583,7.9901371
222.625,7.9363954
222.667,7.9363954
222.708,7.9175476
222.75,7.9191607
222.792,7.9143497
222.833,7.9363954
222.875,7.9363954
222.917,7.9363954
222.958,7.9901088
223,8.0807537
223.042,8.0807537
223.083,8.0807537
223.125,8.0583118
223.167,8.0995732
223.208,8.1179682
223.25,8.1915482
223.292,8.0987525
223.333,8.0807537
223.375,8.0807537
223.417,8.0807537
223.458,8.0583118
223.5,8.0807254
223.542,8.0807254
223.583,8.0807254
223.625,8.0807254
223.667,8.0623021
223.708,7.9364237
223.75,7.936452
223.792,7.9364237
223.833,7.914378
223.875,7.936452
223.917,7.936452
223.958,7.936452
224,7.936452
224.042,7.991354
224.083,8.0450108
224.125,8.0582552
224.167,8.0807254
224.208,8.1031956
224.25,8.0583118
224.292,8.0807254
224.333,8.0807254
224.375,8.0807254
224.417,8.0807254
224.458,8.0262762
224.5,8.0446712
224.542,7.9508567
224.583,7.9363954
224.625,7.9363954
224.667,7.9363954
224.708,7.9363954
224.75,7.9363954
224.792,7.9363954
224.833,7.9363954
224.875,7.9363954
224.917,7.9909295
224.958,8.0807537
225,8.0583118
225.042,8.0807537
225.083,8.0807537
225.125,8.0807537
225.167,8.0450674
225.208,8.0081925
225.25,7.9496398
225.292,7.9897409
225.333,7.9720817
225.375,7.9363954
225.417,7.9363954
225.458,7.9363954
225.5,7.9363954
225.542,7.97211
225.583,8.0446712
225.625,7.991354
225.667,8.0807537
225.708,8.0807537
225.75,8.0583118
225.792,8.1031956
225.833,8.0583118
225.875,8.0807537
225.917,8.0807537
225.958,8.0807537
226,8.0807537
226.042,8.0807537
226.083,8.0807537
226.125,8.0582835
226.167,8.0807254
226.208,8.0807254
226.25,8.0807537
226.292,8.0807537
226.333,8.0807537
226.375,8.0807537
226.417,8.044275
226.458,8.0583118
226.5,8.1031956
226.542,8.0037777
226.583,7.9909295
226.625,8.0626417
226.667,8.2279703
226.708,8.2279137
226.75,8.2279137
226.792,8.2279137
226.833,8.227942
226.875,8.2051039
226.917,8.227942
226.958,8.227942
227,8.227942
227.042,8.227942
227.083,8.2278854
227.125,8.227942
227.167,8.2051039
227.208,8.2279703
227.25,8.1351463
227.292,8.0807537
227.333,8.0938849
227.375,8.1031956
227.417,8.0582835
227.458,8.0807537
227.5,8.0807537
227.542,8.0807537
227.583,8.0807537
227.625,8.0807537
227.667,8.0583118
227.708,8.0839516
227.75,8.0410771
227.792,8.0807537
227.833,8.0807537
227.875,8.0807537
227.917,8.0807537
227.958,8.0807537
228,8.0583118
228.042,8.0807254
228.083,8.0807254
228.125,8.0807254
228.167,8.0807254
228.208,8.0807254
228.25,8.0807537
228.292,8.0807537
228.333,8.0583118
228.375,8.1031956
228.417,8.0583118
228.458,8.0807537
228.5,8.1171192
228.542,8.0987525
228.583,8.2279137
228.625,8.0987242
228.667,8.0582552
228.708,8.1171192
228.75,8.0807254
228.792,8.0807254
228.833,8.0807254
228.875,8.0807537
228.917,8.0807537
228.958,8.0583118
229,8.1031956
229.042,8.0583118
229.083,8.0807254
229.125,8.0807254
229.167,8.0807254
229.208,8.0807254
229.25,8.0807254
229.292,8.0807254
229.333,8.0807254
229.375,8.0582552
229.417,8.1906992
229.458,8.2099432
229.5,8.2279137
229.542,8.227942
229.583,8.227942
229.625,8.2279137
229.667,8.1494378
229.708,8.1767473
229.75,8.1331087
229.792,8.0807537
229.833,8.0807537
229.875,8.0807537
229.917,8.0807537
229.958,8.0807537
230,8.0807537
230.042,8.0583118
230.083,8.0807537
230.125,8.0807254
230.167,8.0807254
230.208,8.080782
230.25,8.0807254
230.292,8.0807254
230.333,8.0582552
230.375,8.1955668
230.417,8.1682856
230.458,8.2278854
230.5,8.2090942
230.542,8.0807537
230.583,8.080782
230.625,8.0807537
230.667,8.0583118
230.708,8.1395894
230.75,8.0583118
230.792,8.0807537
230.833,8.0807537
230.875,8.0807537
230.917,8.0807537
230.958,8.0807537
231,8.0807537
231.042,8.0583118
231.083,8.0807254
231.125,8.0807537
231.167,8.0807254
231.208,8.0807254
231.25,8.0807537
231.292,8.0807254
231.333,8.0582552
231.375,8.1031956
231.417,8.0951301
231.458,8.0807254
231.5,8.0807537
231.542,8.0807254
231.583,8.0807254
231.625,8.0807537
231.667,8.0807537
231.708,8.0807537
231.75,8.0583118
231.792,8.2320172
231.833,8.2051039
231.875,8.227942
231.917,8.227942
231.958,8.2279137
232,8.2278854
232.042,8.2050756
232.083,8.2278854
232.125,8.2278854
232.167,8.2278854
232.208,8.2278854
232.25,8.2278854
232.292,8.2278854
232.333,8.2278854
232.375,8.2050756
232.417,8.2507801
232.458,8.2050756
232.5,8.263883
232.542,8.2279137
232.583,8.227942
232.625,8.2279137
232.667,8.2050756
232.708,8.2507518
232.75,8.2050756
232.792,8.2278854
232.833,8.2651282
232.875,8.2278854
232.917,8.2655244
232.958,8.2278854
233,8.2279137
233.042,8.2279137
233.083,8.2051039
233.125,8.2279137
233.167,8.2279137
233.208,8.2278854
233.25,8.2278854
233.292,8.2278854
233.333,8.2278854
233.375,8.2050756
233.417,8.2278854
233.458,8.264732
233.5,8.2278854
233.542,8.227942
233.583,8.2278854
233.625,8.2278854
233.667,8.2050756
233.708,8.2278854
233.75,8.2642792
233.792,8.2278854
233.833,8.2278854
233.875,8.2278854
233.917,8.2278854
233.958,8.2050756
234,8.227942
234.042,8.2508084
234.083,8.2051039
234.125,8.227942
234.167,8.2278854
234.208,8.2278854
234.25,8.2278854
234.292,8.2050756
234.333,8.2507518
234.375,8.2050756
234.417,8.2278854
234.458,8.2278854
234.5,8.2279137
234.542,8.227942
234.583,8.2050756
234.625,8.2507518
234.667,8.2050473
234.708,8.227942
234.75,8.227942
234.792,8.227942
234.833,8.227942
234.875,8.2279137
234.917,8.2278854
234.958,8.2278854
235,8.2278854
235.042,8.2050756
235.083,8.2278854
235.125,8.2278854
235.167,8.1910954
235.208,8.0848006
235.25,8.0807254
235.292,8.0807254
235.333,8.095498
235.375,8.2454314
235.417,8.2696562
235.458,8.4446634
235.5,8.817714
235.542,8.8222986
235.583,8.8598244
235.625,8.0490577
235.667,7.8316571
235.708,7.8316571
235.75,7.8099227
235.792,7.7245699
235.833,7.6816671
235.875,7.6816671
235.917,7.6603572
235.958,7.7030053
236,7.6603006
236.042,7.6816388
236.083,7.6816388
236.125,7.6816388
236.167,7.6816388
236.208,7.6603006
236.25,7.702977
236.292,7.6603006
236.333,7.6816388
236.375,7.751653
236.417,7.8316571
236.458,7.8316571
236.5,7.8098944
236.542,7.8534198
236.583,7.8098944
236.625,7.8534198
236.667,7.8099227
236.708,7.8316854
236.75,7.8316854
236.792,7.8316854
236.833,7.6858555
236.875,7.6603572
236.917,7.7030336
236.958,7.6603572
237,7.789575
237.042,7.8316571
237.083,7.9020958
237.125,7.9816754
237.167,7.9816754
237.208,7.9594882
237.25,7.911265
237.292,7.8696074
237.333,7.8641738
237.375,7.9066804
237.417,7.9446024
237.458,7.9446024
237.5,7.8511558
237.542,7.8316571
237.583,7.9437817
237.625,7.9395933
237.667,7.8358172
237.708,7.8316571
237.75,7.8098944
237.792,7.8316571
237.833,7.8534198
237.875,7.8098944
237.917,7.8316854
237.958,7.8316854
238,7.4303914
238.042,7.3844322
238.083,7.363943
238.125,7.404978
238.167,7.363943
238.208,7.3844322
238.25,7.3844322
238.292,7.3844322
238.333,7.3844322
238.375,7.363943
238.417,7.3844322
238.458,7.404978
238.5,7.363943
238.542,7.3844605
238.583,7.3844605
238.625,7.3844605
238.667,7.3844322
238.708,7.3844322
238.75,7.3844322
238.792,7.363943
238.833,7.3844888
238.875,7.4049497
238.917,7.3639713
238.958,7.3844888
239,7.4216467
239.042,7.4220712
239.083,7.3844322
239.125,7.3844322
239.167,7.420826
239.208,7.5275736
239.25,7.4739168
239.292,7.5525342
239.333,7.5107068
239.375,7.5316488
239.417,7.5316488
239.458,7.5316488
239.5,7.5316205
239.542,7.6966378
239.583,7.5107068
239.625,7.5316488
239.667,7.5395162
239.708,7.4200336
239.75,7.6816388
239.792,7.6816388
239.833,7.6816388
239.875,7.6816671
239.917,7.0870275
239.958,7.153391
240,7.5107068
240.042,7.5316488
240.083,7.5316488
