$Lewiston inflow temp YC 06/22/22,
213.708,7.217222222
213.75,7.217222222
213.792,7.192222222
213.833,7.192222222
213.875,7.217222222
213.917,7.142222222
213.958,7.142222222
214,7.142222222
214.042,7.217222222
214.083,7.317777778
214.125,7.317777778
214.167,7.267777778
214.208,7.192222222
214.25,7.192222222
214.292,7.192222222
214.333,7.217222222
214.375,7.242222222
214.417,7.242222222
214.458,7.242222222
214.5,7.242222222
214.542,7.242222222
214.583,7.242222222
214.625,7.242222222
214.667,7.217222222
214.708,7.217222222
214.75,7.192222222
214.792,7.192222222
214.833,7.192222222
214.875,7.342777778
214.917,7.443888889
214.958,7.468888889
215,7.468888889
215.042,7.443888889
215.083,7.443888889
215.125,7.443888889
215.167,7.392777778
215.208,7.167222222
215.25,7.142222222
215.292,7.167222222
215.333,7.167222222
215.375,7.192222222
215.417,7.217222222
215.458,7.217222222
215.5,7.192222222
215.542,7.217222222
215.583,7.217222222
215.625,7.192222222
215.667,7.192222222
215.708,7.167222222
215.75,7.142222222
215.792,7.192222222
215.833,7.192222222
215.875,7.292777778
215.917,7.367777778
215.958,7.392777778
216,7.367777778
216.042,7.367777778
216.083,7.342777778
216.125,7.317777778
216.167,7.292777778
216.208,7.192222222
216.25,7.217222222
216.292,7.217222222
216.333,7.167222222
216.375,7.167222222
216.417,7.217222222
216.458,7.217222222
216.5,7.242222222
216.542,7.267777778
216.583,7.267777778
216.625,7.242222222
216.667,7.192222222
216.708,7.192222222
216.75,7.217222222
216.792,7.242222222
216.833,7.242222222
216.875,7.342777778
216.917,7.518888889
216.958,7.493888889
217,7.493888889
217.042,7.468888889
217.083,7.443888889
217.125,7.392777778
217.167,7.342777778
217.208,7.192222222
217.25,7.192222222
217.292,7.192222222
217.333,7.167222222
217.375,7.192222222
217.417,7.242222222
217.458,7.242222222
217.5,7.242222222
217.542,7.292777778
217.583,7.292777778
217.625,7.267777778
217.667,7.242222222
217.708,7.292777778
217.75,7.267777778
217.792,7.267777778
217.833,7.267777778
217.875,7.392777778
217.917,7.493888889
217.958,7.142222222
218,7.342777778
218.042,7.292777778
218.083,7.292777778
218.125,7.242222222
218.167,7.242222222
218.208,7.142222222
218.25,7.167222222
218.292,7.217222222
218.333,7.242222222
218.375,7.217222222
218.417,7.242222222
218.458,7.242222222
218.5,7.217222222
218.542,7.217222222
218.583,7.167222222
218.625,7.167222222
218.667,7.167222222
218.708,7.192222222
218.75,7.217222222
218.792,7.242222222
218.833,7.242222222
218.875,7.392777778
218.917,7.468888889
218.958,7.192222222
219,7.292777778
219.042,7.267777778
219.083,7.267777778
219.125,7.317777778
219.167,7.267777778
219.208,7.292777778
219.25,7.292777778
219.292,7.317777778
219.333,7.317777778
219.375,7.292777778
219.417,7.317777778
219.458,7.267777778
219.5,7.292777778
219.542,7.242222222
219.583,7.242222222
219.625,7.267777778
219.667,7.217222222
219.708,7.242222222
219.75,7.242222222
219.792,7.242222222
219.833,7.242222222
219.875,7.317777778
219.917,7.418888889
219.958,7.443888889
220,7.392777778
220.042,7.418888889
220.083,7.418888889
220.125,7.392777778
220.167,7.418888889
220.208,7.192222222
220.25,7.217222222
220.292,7.242222222
220.333,7.242222222
220.375,7.292777778
220.417,7.367777778
220.458,7.367777778
220.5,7.367777778
220.542,7.392777778
220.583,7.342777778
220.625,7.317777778
220.667,7.292777778
220.708,7.267777778
220.75,7.242222222
220.792,7.267777778
220.833,7.242222222
220.875,7.242222222
220.917,7.292777778
220.958,7.192222222
221,7.242222222
221.042,7.267777778
221.083,7.217222222
221.125,7.217222222
221.167,7.217222222
221.208,7.192222222
221.25,7.242222222
221.292,7.192222222
221.333,7.217222222
221.375,7.242222222
221.417,7.267777778
221.458,7.267777778
221.5,7.317777778
221.542,7.317777778
221.583,7.342777778
221.625,7.342777778
221.667,7.367777778
221.708,7.392777778
221.75,7.418888889
221.792,7.443888889
221.833,7.392777778
221.875,7.443888889
221.917,7.367777778
221.958,7.568888889
222,7.568888889
222.042,7.593888889
222.083,7.618888889
222.125,7.618888889
222.167,7.618888889
222.208,7.618888889
222.25,7.618888889
222.292,7.645
222.333,7.67
222.375,7.618888889
222.417,7.317777778
222.458,7.367777778
222.5,7.367777778
222.542,7.367777778
222.583,7.342777778
222.625,7.342777778
222.667,7.342777778
222.708,7.317777778
222.75,7.292777778
222.792,7.267777778
222.833,7.267777778
222.875,7.418888889
222.917,7.317777778
222.958,7.342777778
223,7.292777778
223.042,7.292777778
223.083,7.267777778
223.125,7.217222222
223.167,7.192222222
223.208,7.192222222
223.25,7.192222222
223.292,7.217222222
223.333,7.217222222
223.375,7.217222222
223.417,7.267777778
223.458,7.292777778
223.5,7.317777778
223.542,7.317777778
223.583,7.342777778
223.625,7.317777778
223.667,7.317777778
223.708,7.317777778
223.75,7.292777778
223.792,7.317777778
223.833,7.342777778
223.875,7.367777778
223.917,7.292777778
223.958,7.292777778
224,7.317777778
224.042,7.418888889
224.083,7.468888889
224.125,7.468888889
224.167,7.418888889
224.208,7.292777778
224.25,7.317777778
224.292,7.292777778
224.333,7.292777778
224.375,7.292777778
224.417,7.292777778
224.458,7.292777778
224.5,7.292777778
224.542,7.292777778
224.583,7.267777778
224.625,7.267777778
224.667,7.267777778
224.708,7.292777778
224.75,7.292777778
224.792,7.292777778
224.833,7.317777778
224.875,7.443888889
224.917,7.543888889
224.958,7.267777778
225,7.342777778
225.042,7.367777778
225.083,7.367777778
225.125,7.342777778
225.167,7.367777778
225.208,7.342777778
225.25,7.342777778
225.292,7.342777778
225.333,7.342777778
225.375,7.267777778
225.417,7.267777778
225.458,7.292777778
225.5,7.317777778
225.542,7.342777778
225.583,7.317777778
225.625,7.267777778
225.667,7.242222222
225.708,7.317777778
225.75,7.292777778
225.792,7.292777778
225.833,7.292777778
225.875,7.292777778
225.917,7.217222222
225.958,7.142222222
226,7.192222222
226.042,7.217222222
226.083,7.217222222
226.125,7.217222222
226.167,7.242222222
226.208,7.267777778
226.25,7.267777778
226.292,7.267777778
226.333,7.292777778
226.375,7.292777778
226.417,7.292777778
226.458,7.292777778
226.5,7.317777778
226.542,7.342777778
226.583,7.342777778
226.625,7.317777778
226.667,7.292777778
226.708,7.317777778
226.75,7.342777778
226.792,7.367777778
226.833,7.367777778
226.875,7.367777778
226.917,7.418888889
226.958,7.418888889
227,7.418888889
227.042,7.443888889
227.083,7.443888889
227.125,7.443888889
227.167,7.392777778
227.208,7.317777778
227.25,7.267777778
227.292,7.242222222
227.333,7.242222222
227.375,7.217222222
227.417,7.217222222
227.458,7.217222222
227.5,7.242222222
227.542,7.242222222
227.583,7.242222222
227.625,7.242222222
227.667,7.267777778
227.708,7.267777778
227.75,7.267777778
227.792,7.317777778
227.833,7.317777778
227.875,7.367777778
227.917,7.392777778
227.958,7.392777778
228,7.443888889
228.042,7.443888889
228.083,7.392777778
228.125,7.367777778
228.167,7.342777778
228.208,7.292777778
228.25,7.292777778
228.292,7.267777778
228.333,7.242222222
228.375,7.242222222
228.417,7.242222222
228.458,7.242222222
228.5,7.267777778
228.542,7.292777778
228.583,7.267777778
228.625,7.267777778
228.667,7.267777778
228.708,7.242222222
228.75,7.267777778
228.792,7.267777778
228.833,7.242222222
228.875,7.242222222
228.917,7.242222222
228.958,7.267777778
229,7.292777778
229.042,7.267777778
229.083,7.242222222
229.125,7.267777778
229.167,7.242222222
229.208,7.242222222
229.25,10
229.292,10
229.333,10
229.375,10
229.417,10
229.458,10
229.5,10
229.542,10
229.583,10
229.625,10
229.667,10
229.708,10
229.75,10
229.792,10
229.833,10
229.875,10
229.917,10
229.958,10
230,10
230.042,10
230.083,10
230.125,10
230.167,10
230.208,10
230.25,10
230.292,10
230.333,10
230.375,10
230.417,10
230.458,10
230.5,10
230.542,10
230.583,10
230.625,10
230.667,10
230.708,10
230.75,10
230.792,10
230.833,10
230.875,10
230.917,10
230.958,10
231,10
231.042,10
231.083,10
231.125,10
231.167,10
231.208,10
231.25,10
231.292,10
231.333,10
231.375,10
231.417,10
231.458,10
231.5,10
231.542,10
231.583,10
231.625,10
231.667,10
231.708,10
231.75,10
231.792,10
231.833,10
231.875,10
231.917,10
231.958,10
232,10
232.042,10
232.083,10
232.125,10
232.167,10
232.208,10
232.25,10
232.292,10
232.333,10
232.375,10
232.417,10
232.458,10
232.5,10
232.542,10
232.583,10
232.625,10
232.667,10
232.708,10
232.75,10
232.792,10
232.833,10
232.875,10
232.917,10
232.958,10
233,10
233.042,10
233.083,10
233.125,10
233.167,10
233.208,10
233.25,10
233.292,10
233.333,10
233.375,10
233.417,10
233.458,10
233.5,10
233.542,10
233.583,10
233.625,10
233.667,10
233.708,10
233.75,10
233.792,10
233.833,10
233.875,10
233.917,10
233.958,10
234,10
234.042,10
234.083,10
234.125,10
234.167,10
234.208,10
234.25,10
234.292,10
234.333,10
234.375,10
234.417,10
234.458,10
234.5,10
234.542,10
234.583,10
234.625,10
234.667,10
234.708,10
234.75,10
234.792,10
234.833,10
234.875,10
234.917,10
234.958,10
235,10
235.042,10
235.083,10
235.125,10
235.167,10
235.208,10
235.25,10
235.292,10
235.333,10
235.375,10
235.417,10
235.458,10
235.5,10
235.542,10
235.583,10
235.625,10
235.667,10
235.708,10
235.75,10
235.792,10
235.833,10
235.875,10
235.917,10
235.958,10
236,10
236.042,10
236.083,10
236.125,10
236.167,10
236.208,10
236.25,10
236.292,10
236.333,10
236.375,10
236.417,7.645
236.458,7.72
236.5,7.795
236.542,7.443888889
236.583,7.468888889
236.625,7.443888889
236.667,7.392777778
236.708,7.392777778
236.75,7.392777778
236.792,7.392777778
236.833,7.392777778
236.875,7.392777778
236.917,7.392777778
236.958,7.443888889
237,7.443888889
237.042,7.418888889
237.083,7.392777778
237.125,7.443888889
237.167,7.443888889
237.208,7.443888889
237.25,7.443888889
237.292,7.443888889
237.333,7.443888889
237.375,7.418888889
237.417,7.443888889
237.458,7.443888889
237.5,7.468888889
237.542,7.468888889
237.583,7.493888889
237.625,7.468888889
237.667,7.443888889
237.708,7.392777778
237.75,7.392777778
237.792,7.392777778
237.833,7.392777778
237.875,7.418888889
237.917,7.418888889
237.958,7.443888889
238,7.468888889
238.042,7.518888889
238.083,7.443888889
238.125,7.392777778
238.167,7.443888889
238.208,7.443888889
238.25,7.418888889
238.292,7.392777778
238.333,7.418888889
238.375,7.418888889
238.417,7.418888889
238.458,7.443888889
238.5,7.443888889
238.542,7.443888889
238.583,7.468888889
238.625,7.568888889
238.667,7.493888889
238.708,7.392777778
238.75,7.392777778
238.792,7.392777778
238.833,7.418888889
238.875,7.443888889
238.917,7.443888889
238.958,7.468888889
239,7.392777778
239.042,7.392777778
239.083,7.367777778
239.125,7.367777778
239.167,7.418888889
239.208,7.418888889
239.25,7.443888889
239.292,7.443888889
239.333,7.443888889
239.375,7.443888889
239.417,7.443888889
239.458,7.418888889
239.5,7.418888889
239.542,7.443888889
239.583,7.443888889
239.625,7.443888889
239.667,7.468888889
239.708,7.392777778
239.75,7.392777778
239.792,7.367777778
239.833,7.367777778
239.875,7.367777778
239.917,7.367777778
239.958,7.367777778
240,7.267777778
240.042,7.317777778
240.083,7.292777778
240.125,7.342777778
240.167,7.418888889
240.208,7.468888889
240.25,7.443888889
240.292,7.418888889
240.333,7.443888889
240.375,7.443888889
240.417,7.468888889
240.458,7.493888889
240.5,7.493888889
240.542,7.493888889
240.583,7.543888889
240.625,7.543888889
240.667,7.518888889
240.708,7.443888889
240.75,7.443888889
240.792,7.443888889
240.833,7.443888889
240.875,7.443888889
240.917,7.443888889
240.958,7.468888889
241,7.468888889
241.042,7.468888889
241.083,7.443888889
241.125,7.392777778
241.167,7.418888889
241.208,7.443888889
241.25,7.443888889
241.292,7.443888889
241.333,7.468888889
241.375,7.468888889
241.417,7.468888889
241.458,7.468888889
241.5,7.493888889
241.542,7.468888889
241.583,7.518888889
241.625,7.493888889
241.667,7.443888889
241.708,7.392777778
241.75,7.392777778
241.792,7.443888889
241.833,7.468888889
241.875,7.468888889
241.917,7.518888889
241.958,7.468888889
242,7.518888889
242.042,7.493888889
242.083,7.468888889
242.125,7.443888889
242.167,7.443888889
242.208,7.443888889
242.25,7.418888889
242.292,7.392777778
242.333,7.418888889
242.375,7.418888889
242.417,7.418888889
242.458,7.418888889
242.5,7.443888889
242.542,7.468888889
242.583,7.518888889
242.625,7.543888889
242.667,7.493888889
242.708,7.443888889
242.75,7.443888889
242.792,7.443888889
242.833,7.443888889
242.875,7.468888889
242.917,7.493888889
242.958,7.518888889
243,7.518888889
243.042,7.518888889
243.083,7.493888889
243.125,7.443888889
243.167,7.443888889
243.208,7.443888889
243.25,7.443888889
243.292,7.468888889
243.333,7.468888889
243.375,7.493888889
243.417,7.493888889
243.458,7.493888889
243.5,7.493888889
243.542,7.518888889
243.583,7.493888889
243.625,7.443888889
243.667,7.443888889
243.708,7.443888889
243.75,7.392777778
243.792,7.418888889
243.833,7.418888889
243.875,7.443888889
243.917,7.443888889
243.958,7.493888889
244,7.468888889
244.042,7.443888889
244.083,7.443888889
244.125,7.418888889
244.167,7.418888889
244.208,7.443888889
244.25,7.443888889
244.292,7.468888889
244.333,7.468888889
244.375,7.493888889
244.417,7.543888889
244.458,7.518888889
244.5,7.518888889
244.542,7.518888889
244.583,7.543888889
244.625,7.543888889
244.667,7.543888889
244.708,7.468888889
244.75,7.493888889
244.792,7.468888889
244.833,7.468888889
244.875,7.468888889
244.917,7.367777778
244.958,7.443888889
245,7.418888889
245.042,7.443888889
245.083,7.418888889
245.125,7.418888889
245.167,7.468888889
245.208,7.493888889
245.25,7.493888889
245.292,7.493888889
245.333,7.468888889
245.375,7.493888889
245.417,7.468888889
245.458,7.468888889
245.5,7.468888889
245.542,7.468888889
245.583,7.468888889
245.625,7.468888889
245.667,7.443888889
245.708,7.418888889
245.75,7.418888889
245.792,7.443888889
245.833,7.418888889
245.875,7.443888889
245.917,7.443888889
245.958,7.418888889
246,7.443888889
246.042,7.443888889
246.083,7.418888889
246.125,7.392777778
246.167,7.392777778
246.208,7.418888889
246.25,7.443888889
246.292,7.493888889
246.333,7.493888889
246.375,7.518888889
246.417,7.543888889
246.458,7.543888889
246.5,7.543888889
246.542,7.543888889
246.583,7.543888889
246.625,7.493888889
246.667,7.443888889
246.708,7.443888889
246.75,7.468888889
246.792,7.443888889
246.833,7.443888889
246.875,7.493888889
246.917,7.443888889
246.958,7.443888889
247,7.443888889
247.042,7.443888889
247.083,7.418888889
247.125,7.392777778
247.167,7.418888889
247.208,7.443888889
247.25,7.468888889
247.292,7.468888889
247.333,7.443888889
247.375,7.468888889
247.417,7.493888889
247.458,7.493888889
247.5,7.493888889
247.542,7.493888889
247.583,7.543888889
247.625,7.518888889
247.667,7.518888889
247.708,7.468888889
247.75,7.443888889
247.792,7.443888889
247.833,7.468888889
247.875,7.468888889
247.917,7.443888889
247.958,7.468888889
248,7.468888889
248.042,7.468888889
248.083,7.493888889
248.125,7.443888889
248.167,7.443888889
248.208,7.443888889
248.25,7.468888889
248.292,7.468888889
248.333,7.443888889
248.375,7.443888889
248.417,7.468888889
248.458,7.493888889
248.5,7.493888889
248.542,7.518888889
248.583,7.543888889
248.625,7.568888889
248.667,7.543888889
248.708,7.493888889
248.75,7.468888889
248.792,7.443888889
248.833,7.493888889
248.875,7.518888889
248.917,7.543888889
248.958,7.543888889
249,7.568888889
249.042,7.543888889
249.083,7.543888889
249.125,7.518888889
249.167,7.493888889
249.208,7.518888889
249.25,7.518888889
249.292,7.518888889
249.333,7.493888889
249.375,7.468888889
249.417,7.443888889
249.458,7.418888889
249.5,7.468888889
249.542,7.518888889
249.583,7.543888889
249.625,7.543888889
249.667,7.543888889
249.708,7.468888889
249.75,7.493888889
249.792,7.493888889
249.833,7.468888889
249.875,7.493888889
249.917,7.518888889
249.958,7.518888889
250,7.543888889
250.042,7.543888889
250.083,7.543888889
250.125,7.543888889
250.167,7.543888889
250.208,7.493888889
250.25,7.518888889
250.292,7.543888889
250.333,7.543888889
250.375,7.518888889
250.417,7.493888889
250.458,7.493888889
250.5,7.543888889
250.542,7.543888889
250.583,7.543888889
250.625,7.518888889
250.667,7.543888889
250.708,7.493888889
250.75,7.493888889
250.792,7.468888889
250.833,7.518888889
250.875,7.543888889
250.917,7.543888889
250.958,7.568888889
251,7.593888889
251.042,7.593888889
251.083,7.593888889
251.125,7.568888889
251.167,7.518888889
251.208,7.468888889
251.25,7.543888889
251.292,7.543888889
251.333,7.543888889
251.375,7.568888889
251.417,7.568888889
251.458,7.568888889
251.5,7.568888889
251.542,7.593888889
251.583,7.593888889
251.625,7.593888889
251.667,7.543888889
251.708,7.493888889
251.75,7.493888889
251.792,7.493888889
251.833,7.518888889
251.875,7.568888889
251.917,7.568888889
251.958,7.543888889
252,7.568888889
252.042,7.543888889
252.083,7.518888889
252.125,7.493888889
252.167,7.543888889
252.208,7.493888889
252.25,7.518888889
252.292,7.518888889
252.333,7.518888889
252.375,7.543888889
252.417,7.568888889
252.458,7.568888889
252.5,7.568888889
252.542,7.543888889
252.583,7.568888889
252.625,7.568888889
252.667,7.543888889
252.708,7.443888889
252.75,7.468888889
252.792,7.493888889
252.833,7.493888889
252.875,7.518888889
252.917,7.518888889
252.958,7.518888889
253,7.468888889
253.042,7.468888889
253.083,7.468888889
253.125,7.443888889
253.167,7.443888889
253.208,7.493888889
253.25,7.518888889
253.292,7.518888889
253.333,7.543888889
253.375,7.543888889
253.417,7.568888889
253.458,7.568888889
253.5,7.618888889
253.542,7.645
253.583,7.695
253.625,7.67
253.667,7.645
253.708,7.593888889
253.75,7.593888889
253.792,7.543888889
253.833,7.518888889
253.875,7.543888889
253.917,7.518888889
253.958,7.543888889
254,7.593888889
254.042,7.593888889
254.083,7.568888889
254.125,7.593888889
254.167,7.593888889
254.208,7.568888889
254.25,7.568888889
254.292,7.568888889
254.333,7.568888889
254.375,7.543888889
254.417,7.543888889
254.458,7.543888889
254.5,7.543888889
254.542,10
254.583,10
254.625,10
254.667,10
254.708,10
254.75,10
254.792,10
254.833,10
254.875,10
254.917,10
254.958,10
255,10
255.042,10
255.083,10
255.125,10
255.167,10
255.208,10
255.25,10
255.292,10
255.333,10
255.375,10
255.417,10
255.458,10
255.5,10
255.542,10
255.583,10
255.625,10
255.667,10
255.708,10
255.75,10
255.792,10
255.833,10
255.875,10
255.917,10
255.958,10
256,10
256.042,10
256.083,10
256.125,10
256.167,10
256.208,10
256.25,10
256.292,10
256.333,10
256.375,10
256.417,10
256.458,10
256.5,10
256.542,10
256.583,10
256.625,10
256.667,10
256.708,10
256.75,10
256.792,10
256.833,10
256.875,10
256.917,10
256.958,10
257,10
257.042,10
257.083,10
257.125,10
257.167,10
257.208,10
257.25,10
257.292,10
257.333,10
257.375,10
257.417,10
257.458,10
257.5,10
257.542,10
257.583,10
257.625,10
257.667,10
257.708,10
257.75,10
257.792,10
257.833,10
257.875,10
257.917,10
257.958,10
258,10
258.042,10
258.083,10
258.125,10
258.167,10
258.208,10
258.25,10
258.292,10
258.333,10
258.375,10
258.417,10
258.458,10
258.5,10
258.542,10
258.583,10
258.625,10
258.667,10
258.708,10
258.75,10
258.792,10
258.833,10
258.875,10
258.917,10
258.958,10
259,10
259.042,10
259.083,10
259.125,10
259.167,10
259.208,10
259.25,10
259.292,10
259.333,10
259.375,10
259.417,10
259.458,10
259.5,10
259.542,10
259.583,10
259.625,10
259.667,10
259.708,10
259.75,10
259.792,10
259.833,10
259.875,10
259.917,10
259.958,10
260,10
260.042,10
260.083,10
260.125,10
260.167,10
260.208,10
260.25,10
260.292,10
260.333,10
260.375,10
260.417,10
260.458,10
260.5,10
260.542,10
260.583,10
260.625,10
260.667,10
260.708,10
260.75,10
260.792,10
260.833,10
260.875,10
260.917,10
260.958,10
261,10
261.042,10
261.083,10
261.125,10
261.167,10
261.208,10
261.25,10
261.292,10
261.333,10
261.375,10
261.417,10
261.458,10
261.5,10
261.542,10
261.583,10
261.625,10
261.667,10
261.708,10
261.75,10
261.792,10
261.833,10
261.875,10
261.917,10
261.958,10
262,10
262.042,10
262.083,10
262.125,10
262.167,10
262.208,10
262.25,10
262.292,10
262.333,10
262.375,10
262.417,10
262.458,10
262.5,10
262.542,10
262.583,10
262.625,10
262.667,10
262.708,10
262.75,10
262.792,10
262.833,10
262.875,10
262.917,10
262.958,10
263,10
263.042,10
263.083,10
263.125,10
263.167,10
263.208,10
263.25,10
263.292,10
263.333,10
263.375,10
263.417,10
263.458,10
263.5,10
263.542,10
263.583,10
263.625,10
263.667,10
263.708,10
263.75,10
263.792,10
263.833,10
263.875,10
263.917,10
263.958,10
264,10
264.042,10
264.083,10
264.125,10
264.167,10
264.208,10
264.25,10
264.292,10
264.333,10
264.375,10
264.417,10
264.458,10
264.5,10
264.542,10
264.583,10
264.625,10
264.667,10
264.708,10
264.75,10
264.792,10
264.833,10
264.875,10
264.917,10
264.958,10
265,10
265.042,10
265.083,10
265.125,10
265.167,10
265.208,10
265.25,10
265.292,10
265.333,10
265.375,10
265.417,10
265.458,10
265.5,10
265.542,10
265.583,10
265.625,10
265.667,10
265.708,10
265.75,10
265.792,10
265.833,10
265.875,10
265.917,10
265.958,10
266,10
266.042,10
266.083,10
266.125,10
266.167,10
266.208,10
266.25,10
266.292,10
266.333,10
266.375,10
266.417,10
266.458,10
266.5,10
266.542,10
266.583,10
266.625,10
266.667,10
266.708,10
266.75,10
266.792,10
266.833,10
266.875,10
266.917,10
266.958,10
267,10
267.042,10
267.083,10
267.125,10
267.167,10
267.208,10
267.25,10
267.292,10
267.333,10
267.375,10
267.417,10
267.458,10
267.5,10
267.542,10
267.583,10
267.625,10
267.667,10
267.708,10
267.75,10
267.792,10
267.833,10
267.875,10
267.917,10
267.958,10
268,10
268.042,10
268.083,10
268.125,10
268.167,10
268.208,10
268.25,10
268.292,10
268.333,10
268.375,10
268.417,10
268.458,10
268.5,10
268.542,10
268.583,10
268.625,10
268.667,10
268.708,10
268.75,10
268.792,10
268.833,10
268.875,10
268.917,10
268.958,10
269,10
269.042,10
269.083,10
269.125,10
269.167,10
269.208,10
269.25,10
269.292,10
269.333,10
269.375,10
269.417,10
269.458,10
269.5,10
269.542,10
269.583,10
269.625,10
269.667,10
269.708,10
269.75,10
269.792,10
269.833,10
269.875,10
269.917,10
269.958,10
270,10
270.042,10
270.083,10
270.125,10
270.167,10
270.208,10
270.25,10
270.292,10
270.333,10
270.375,10
270.417,10
270.458,10
270.5,10
270.542,10
270.583,10
270.625,10
270.667,10
270.708,10
270.75,10
270.792,10
270.833,10
270.875,10
270.917,10
270.958,10
271,10
271.042,10
271.083,10
271.125,10
271.167,10
271.208,10
271.25,10
271.292,10
271.333,10
271.375,10
271.417,10
271.458,10
271.5,10
271.542,10
271.583,10
271.625,10
271.667,10
271.708,10
271.75,10
271.792,10
271.833,10
271.875,10
271.917,10
271.958,10
272,10
272.042,10
272.083,10
272.125,10
272.167,10
272.208,10
272.25,10
272.292,10
272.333,10
272.375,10
272.417,10
272.458,10
272.5,10
272.542,10
272.583,10
272.625,10
272.667,10
272.708,10
272.75,10
272.792,10
272.833,10
272.875,10
272.917,10
272.958,10
273,10
273.042,10
273.083,10
273.125,10
273.167,10
273.208,10
273.25,10
273.292,10
273.333,10
273.375,10
273.417,10
273.458,10
273.5,10
273.542,10
273.583,10
273.625,10
273.667,10
273.708,10
273.75,10
273.792,10
273.833,10
273.875,10
273.917,10
273.958,10
274,10
274.042,10
274.083,10
274.125,10
274.167,10
274.208,10
274.25,10
274.292,10
274.333,10
274.375,10
274.417,10
274.458,10
274.5,10
274.542,10
274.583,10
274.625,10
274.667,10
274.708,10
274.75,10
274.792,10
274.833,10
274.875,10
274.917,10
274.958,10
275,10
275.042,10
275.083,10
275.125,10
275.167,10
275.208,10
275.25,10
275.292,10
275.333,10
275.375,10
275.417,10
275.458,10
275.5,10
275.542,10
275.583,10
275.625,10
275.667,10
275.708,10
275.75,10
275.792,10
275.833,10
275.875,10
275.917,10
275.958,10
276,10
276.042,10
276.083,10
276.125,10
276.167,10
276.208,10
276.25,10
276.292,10
276.333,10
276.375,10
276.417,10
276.458,10
276.5,10
276.542,10
276.583,10
276.625,10
276.667,10
276.708,10
276.75,10
276.792,10
276.833,10
276.875,10
276.917,10
276.958,10
277,10
277.042,10
277.083,10
277.125,10
277.167,10
277.208,10
277.25,10
277.292,10
277.333,10
277.375,10
277.417,10
277.458,10
277.5,10
277.542,10
277.583,10
277.625,10
277.667,10
277.708,10
277.75,10
277.792,10
277.833,10
277.875,10
277.917,10
277.958,10
278,10
278.042,10
278.083,10
278.125,10
278.167,10
278.208,10
278.25,10
278.292,10
278.333,10
278.375,10
278.417,10
278.458,10
278.5,10
278.542,10
278.583,10
278.625,10
278.667,10
278.708,10
278.75,10
278.792,10
278.833,10
278.875,10
278.917,10
278.958,10
279,10
279.042,10
279.083,10
279.125,10
279.167,10
279.208,10
279.25,10
279.292,10
279.333,10
279.375,10
279.417,10
279.458,10
279.5,10
279.542,10
279.583,10
279.625,10
279.667,10
279.708,10
279.75,10
279.792,10
279.833,10
279.875,10
279.917,10
279.958,10
280,10
280.042,10
280.083,10
280.125,10
280.167,10
280.208,10
280.25,10
280.292,10
280.333,10
280.375,10
280.417,10
280.458,10
280.5,10
280.542,10
280.583,10
280.625,10
280.667,10
280.708,10
280.75,10
280.792,10
280.833,10
280.875,10
280.917,10
280.958,10
281,10
281.042,10
281.083,10
281.125,10
281.167,10
281.208,10
281.25,10
281.292,10
281.333,10
281.375,10
281.417,10
281.458,10
281.5,10
281.542,10
281.583,10
281.625,10
281.667,10
281.708,10
281.75,10
281.792,10
281.833,10
281.875,10
281.917,10
281.958,10
282,10
282.042,10
282.083,10
282.125,10
282.167,10
282.208,10
282.25,10
282.292,10
282.333,10
282.375,10
282.417,10
282.458,10
282.5,10
282.542,10
282.583,10
282.625,10
282.667,10
282.708,10
282.75,10
282.792,10
282.833,10
282.875,10
282.917,10
282.958,10
283,10
283.042,10
283.083,10
283.125,10
283.167,10
283.208,10
283.25,10
283.292,10
283.333,10
283.375,10
283.417,10
283.458,10
283.5,10
283.542,10
283.583,10
283.625,10
283.667,10
283.708,10
283.75,10
283.792,10
283.833,10
283.875,10
283.917,10
283.958,10
284,10
284.042,10
284.083,10
284.125,10
284.167,10
284.208,10
284.25,10
284.292,10
284.333,10
284.375,10
284.417,10
284.458,10
284.5,10
284.542,10
284.583,10
284.625,10
284.667,10
284.708,10
284.75,10
284.792,10
284.833,10
284.875,10
284.917,10
284.958,10
285,10
285.042,10
285.083,10
285.125,10
285.167,10
285.208,10
285.25,10
285.292,10
285.333,10
285.375,10
285.417,10
285.458,10
285.5,10
285.542,10
285.583,10
285.625,10
285.667,10
285.708,10
285.75,10
285.792,10
285.833,10
285.875,10
285.917,10
285.958,10
286,10
286.042,10
286.083,10
286.125,10
286.167,10
286.208,10
286.25,10
286.292,10
286.333,10
286.375,10
286.417,10
286.458,10
286.5,10
286.542,10
286.583,10
286.625,10
286.667,10
286.708,10
286.75,10
286.792,10
286.833,10
286.875,10
286.917,10
286.958,10
287,10
287.042,10
287.083,10
287.125,10
287.167,10
287.208,10
287.25,10
287.292,10
287.333,10
287.375,10
287.417,10
287.458,10
287.5,10
287.542,10
287.583,10
287.625,10
287.667,10
287.708,10
287.75,10
287.792,10
287.833,10
287.875,10
287.917,10
287.958,10
288,10
288.042,10
288.083,10
288.125,10
288.167,10
288.208,10
288.25,10
288.292,10
288.333,10
288.375,10
288.417,10
288.458,10
288.5,10
288.542,10
288.583,10
288.625,10
288.667,10
288.708,10
288.75,10
288.792,10
288.833,10
288.875,10
288.917,10
288.958,10
289,10
289.042,10
289.083,10
289.125,10
289.167,10
289.208,10
289.25,10
289.292,10
289.333,10
289.375,10
289.417,10
289.458,10
