$Lewiston spillway release year 2018 YC 06/23/22,
178.167,10.7966481
178.208,10.7368785
178.25,10.7667633
178.292,10.7668199
178.333,11.6817023
178.375,12.6964271
178.417,12.2803888
178.458,12.2583997
178.5,12.258428
178.542,12.2197985
178.583,12.2583997
178.625,12.2583997
178.667,12.2583997
178.708,12.2583997
178.75,12.0678275
178.792,10.8064116
178.833,11.3155003
178.875,11.3526865
178.917,11.3526865
178.958,11.4468406
179,11.5027048
179.042,11.5027331
179.083,11.5222884
179.125,11.5214677
179.167,11.5027048
179.208,11.5027048
179.25,11.5027048
179.292,11.5027048
179.333,11.5027048
179.375,11.5027048
179.417,11.6731274
179.458,12.3400169
179.5,12.5869061
179.542,12.5852364
179.583,12.5669263
179.625,12.5669546
179.667,12.0932692
179.708,10.9766078
179.75,10.9111499
179.792,10.9111499
179.833,10.9467513
179.875,10.9111499
179.917,10.9475154
179.958,11.0096056
180,11.0583099
180.042,11.0583382
180.083,11.0583665
180.125,11.0583099
180.167,11.0891003
180.208,11.0583665
180.25,11.027661
180.292,11.0583099
180.333,11.0214916
180.375,10.9793812
180.417,11.6172349
180.458,12.23126
180.5,12.2583997
180.542,12.2583714
180.583,12.272012
180.625,12.2961802
180.667,11.484706
180.708,10.6224333
180.75,11.0614512
180.792,11.2054982
180.833,11.2054982
180.875,11.2054982
180.917,11.2978977
180.958,11.2790782
181,11.3526865
181.042,11.2607115
181.083,11.2054982
181.125,11.2055265
181.167,11.2054982
181.208,11.2055265
181.25,11.2054982
181.292,11.1679158
181.333,11.2054982
181.375,11.1494925
181.417,11.0583665
181.458,11.0583382
181.5,11.0955527
181.542,11.1511905
181.583,11.2054982
181.625,11.2054982
181.667,11.1743965
181.708,11.2366282
181.75,11.2054982
181.792,11.2054982
181.833,11.2054982
181.875,11.2054982
181.917,11.2982939
181.958,11.3211603
182,11.3527148
182.042,11.3527148
182.083,11.3842127
182.125,11.3526865
182.167,11.3526865
182.208,11.3527148
182.25,11.3211603
182.292,11.3526865
182.333,11.3527148
182.375,11.2238932
182.417,11.2054982
182.458,11.2054982
182.5,11.1687082
182.542,11.2054982
182.583,11.2055265
182.625,11.2055265
182.667,11.1687082
182.708,11.2054982
182.75,11.168312
182.792,11.1319182
182.833,11.1327672
182.875,11.2054982
182.917,11.2054982
182.958,11.2247139
183,11.3526865
183.042,11.3162927
183.083,11.2975015
183.125,11.3158965
183.167,11.2414958
183.208,11.2799272
183.25,11.2055265
183.292,11.2055265
183.333,11.2054982
183.375,11.2055265
183.417,11.2054982
183.458,11.1495208
183.5,11.1380593
183.542,11.1568788
183.583,11.2054982
183.625,11.2054982
183.667,11.2190256
183.708,11.1931877
183.75,11.2975015
183.792,11.2978977
183.833,11.384241
183.875,11.3527148
183.917,11.3526865
183.958,11.3526865
184,11.3526865
184.042,11.3526865
184.083,11.3211603
184.125,11.3526865
184.167,11.3526865
184.208,11.3526865
184.25,11.3158965
184.292,11.2599191
184.333,11.2055265
184.375,11.1121648
184.417,11.168312
184.458,11.1130987
184.5,11.0889871
184.542,11.1875277
184.583,11.1270223
184.625,11.2054982
184.667,11.2055265
184.708,11.1867636
184.75,11.1879522
184.792,11.1314937
184.833,11.2054982
184.875,11.2054982
184.917,11.2055548
184.958,11.2055548
185,11.2055548
185.042,11.2983222
185.083,11.3526865
185.125,11.3526865
185.167,11.316321
185.208,11.3526865
185.25,11.2975015
185.292,11.2054982
185.333,11.2054982
185.375,11.2054982
185.417,11.1127591
185.458,11.0583665
185.5,11.0583382
185.542,11.0583099
185.583,11.0583099
185.625,11.0583665
185.667,11.0583099
185.708,11.0583382
185.75,11.0583382
185.792,11.0583382
185.833,11.1310692
185.875,11.1515584
185.917,11.137182
185.958,11.2055265
186,11.2055548
186.042,11.2055265
186.083,11.2366282
186.125,11.2054982
186.167,11.2054982
186.208,11.1743682
186.25,11.2055265
186.292,11.2054982
186.333,11.2054982
186.375,11.186707
186.417,11.0709883
186.458,11.0583099
186.5,11.0583382
186.542,11.0583665
186.583,11.0583665
186.625,11.0583665
186.667,11.0583099
186.708,11.0583382
186.75,11.1139194
186.792,11.1127308
186.833,11.0583099
186.875,11.0955244
186.917,11.0771294
186.958,11.168312
187,11.2054982
187.042,11.2055548
187.083,11.2423165
187.125,11.241892
187.167,11.241892
187.208,11.2054982
187.25,11.2055265
187.292,11.2055548
187.333,11.2055548
187.375,11.2055548
187.417,11.2054982
187.458,11.2054982
187.5,11.2055831
187.542,11.2054982
187.583,11.1866787
187.625,11.1327106
187.667,11.2055548
187.708,11.1630765
187.75,11.1311541
187.792,11.2055548
187.833,11.2055548
187.875,11.2054982
187.917,11.1743682
187.958,11.2054982
188,11.2423165
188.042,11.2054982
188.083,11.309812
188.125,11.2055265
188.167,11.193216
188.208,11.2231008
188.25,11.2055265
188.292,11.2054982
188.333,11.2737861
188.375,11.3526865
188.417,11.3338953
188.458,11.2055548
188.5,11.2055548
188.542,11.2055265
188.583,11.2055548
188.625,11.2055548
188.667,11.2055265
188.708,11.2054982
188.75,11.2054982
188.792,11.2054982
188.833,11.2054982
188.875,11.2054982
188.917,11.2054982
188.958,11.2611077
189,11.223497
189.042,11.2055548
189.083,11.2055265
189.125,11.2054982
189.167,11.2055265
189.208,11.2054982
189.25,11.2054982
189.292,11.2054982
189.333,11.2247139
189.375,11.2966808
189.417,11.2427127
189.458,11.2055548
189.5,11.2054982
189.542,11.2055265
189.583,11.1862825
189.625,11.0962885
189.667,11.2055265
189.708,11.1998382
189.75,11.2054982
189.792,11.2054982
189.833,11.2054982
189.875,11.2054982
189.917,11.2054982
189.958,11.2115827
190,11.2978977
190.042,11.2778896
190.083,11.3526865
190.125,11.2795027
190.167,11.2966808
190.208,11.2427127
190.25,11.2054982
190.292,11.2247139
190.333,11.2966808
190.375,11.2055265
190.417,11.2054982
190.458,11.2055265
190.5,11.2054982
190.542,11.2055548
190.583,11.2055265
190.625,11.2055265
190.667,11.2054982
190.708,11.2055265
190.75,11.2054982
190.792,11.2054982
190.833,11.2054982
190.875,11.2055265
190.917,11.2055265
190.958,11.2055265
191,11.2055265
191.042,11.2055831
191.083,11.2055548
191.125,11.2055265
191.167,11.2055265
191.208,11.2054982
191.25,11.2055265
191.292,11.2055548
191.333,11.2055548
191.375,11.2054982
191.417,11.2055265
191.458,11.2054982
191.5,11.2054982
191.542,11.2054982
191.583,11.1743682
191.625,11.2054982
191.667,11.2366282
191.708,11.2055265
191.75,11.2054982
191.792,11.2055265
191.833,11.2054982
191.875,11.2055265
191.917,11.1743682
191.958,11.2054982
192,11.2054982
192.042,11.2054982
192.083,11.2366565
192.125,11.2054982
192.167,11.1744248
192.208,11.2055265
192.25,11.2055548
192.292,11.2054982
192.333,11.2054982
192.375,11.2055265
192.417,11.2055265
192.458,11.2055265
192.5,11.2055548
192.542,11.108316
192.583,10.6777881
192.625,10.6396397
192.667,10.622405
192.708,11.2721164
192.75,11.7656401
192.792,10.997663
192.833,10.9111499
192.875,10.9111499
192.917,10.9111499
192.958,10.9312146
193,10.9479399
193.042,11.0018797
193.083,10.9111782
193.125,10.9111499
193.167,10.9111782
193.208,10.9111216
193.25,10.9111499
193.292,10.9111216
193.333,10.9111216
193.375,10.9111499
193.417,10.8808123
193.458,10.9049805
193.5,10.9111499
193.542,10.8983017
193.583,10.8746429
193.625,10.803242
193.667,10.8750674
193.708,10.8557951
193.75,10.8028741
193.792,10.8283158
193.833,10.9111499
193.875,10.9111499
193.917,10.9111499
193.958,10.9414309
194,10.9487323
194.042,10.9168099
194.083,10.931158
194.125,10.9655142
194.167,10.9111499
194.208,10.9483644
194.25,10.9483361
194.292,10.9111216
194.333,10.9111216
194.375,10.9111499
194.417,10.9111499
194.458,10.9111499
194.5,10.9111499
194.542,10.9111216
194.583,10.9111782
194.625,10.9111216
194.667,10.9111499
194.708,10.9111499
194.75,10.9111499
194.792,10.9111499
194.833,10.9111499
194.875,10.9479682
194.917,10.9839092
194.958,10.9471192
195,10.9680046
195.042,10.9483361
195.083,10.9647218
195.125,10.9111216
195.167,10.9111216
195.208,10.9111499
195.25,10.9111499
195.292,10.9111782
195.333,10.9111499
195.375,10.9111782
195.417,10.9111782
195.458,10.825882
195.5,10.8216936
195.542,10.783998
195.583,10.8028458
195.625,10.8163732
195.667,10.8750957
195.708,10.9111216
195.75,10.8808406
195.792,10.9111216
195.833,10.9307618
195.875,11.0583099
195.917,11.0583382
195.958,11.0583382
196,11.0583382
196.042,11.0583099
196.083,11.0387263
196.125,11.0411318
196.167,11.0391225
196.208,10.9843054
196.25,10.9111499
196.292,10.9111499
196.333,10.9111216
196.375,10.9111216
196.417,10.9111499
196.458,10.9111782
196.5,10.9111499
196.542,10.8197409
196.583,10.8706243
196.625,10.9111216
196.667,10.8726336
196.708,10.758811
196.75,10.9307618
196.792,10.928328
196.833,10.6661568
196.875,11.5833598
196.917,11.0712996
196.958,10.9111499
197,10.9111782
197.042,10.9111782
197.083,10.9111216
197.125,10.8808406
197.167,10.9111216
197.208,10.9111499
197.25,10.8923304
197.292,10.8586251
197.333,10.9414592
197.375,10.8193164
197.417,10.7864318
197.458,10.8429752
197.5,10.7368502
197.542,10.8385321
197.583,10.7667633
197.625,10.7667916
197.667,10.7800077
197.708,10.8217219
197.75,10.7836301
197.792,10.8028741
197.833,10.8225143
197.875,10.9111499
197.917,10.9111499
197.958,10.9111216
198,10.9111216
198.042,10.9111216
198.083,10.9111216
198.125,10.9111499
198.167,10.9111782
198.208,10.9111499
198.25,10.9111216
198.292,10.9112065
198.333,10.9111782
198.375,10.8794822
198.417,10.8706526
198.458,10.7711781
198.5,10.7667633
198.542,10.8394094
198.583,10.7984593
198.625,10.8385604
198.667,10.8750674
198.708,10.8068927
198.75,10.79928
198.792,10.8389849
198.833,10.8389566
198.875,10.9111216
198.917,10.8808123
198.958,10.9111216
199,10.9414309
199.042,10.9111216
199.083,10.9111216
199.125,10.9111216
199.167,10.8808406
199.208,10.9111499
199.25,10.9111499
199.292,10.9111499
199.333,10.9414592
199.375,10.9111499
199.417,10.8808406
199.458,10.8068644
199.5,10.7667633
199.542,10.7668199
199.583,10.7668199
199.625,10.7668199
199.667,10.7668199
199.708,10.7667633
199.75,10.7347277
199.792,10.762773
199.833,10.7667633
199.875,10.7667633
199.917,10.7667633
199.958,10.8345701
200,10.9111216
200.042,10.8754353
200.083,10.8750674
200.125,10.9111499
200.167,10.9111499
200.208,10.8028458
200.25,10.8068927
200.292,10.8032703
200.333,10.8020534
200.375,10.7667633
200.417,10.7667633
200.458,10.7667633
200.5,10.7667916
200.542,10.7667916
200.583,10.7347277
200.625,10.7267188
200.667,10.7667633
200.708,10.7668199
200.75,10.7003998
200.792,10.7667633
200.833,10.7967047
200.875,10.7667916
200.917,10.7667916
200.958,10.8706526
201,10.9111499
201.042,10.8808123
201.083,10.9111216
201.125,10.9111216
201.167,10.9112065
201.208,10.8746429
201.25,10.909367
201.292,10.7864601
201.333,10.8254858
201.375,10.7667916
201.417,10.7667633
201.458,10.7667633
201.5,10.7667916
201.542,10.7667633
201.583,10.7667633
201.625,10.7667633
201.667,10.7667633
201.708,10.7667633
201.75,10.8028741
201.792,10.7667633
201.833,10.8028741
201.875,10.7667633
201.917,10.8582006
201.958,10.9111499
202,10.9111216
202.042,10.9111499
202.083,10.9111499
202.125,10.9111216
202.167,10.9111499
202.208,10.9111499
202.25,10.8919342
202.292,10.8582289
202.333,10.8401452
202.375,10.7832339
202.417,10.7667916
202.458,10.7667916
202.5,10.7667633
202.542,10.7667633
202.583,10.7668199
202.625,10.7369068
202.667,10.7668199
202.708,10.796733
202.75,10.7668199
202.792,10.7668199
202.833,10.7668199
202.875,10.7668199
202.917,10.8943397
202.958,10.8808123
203,10.9111499
203.042,10.9111216
203.083,10.9111216
203.125,10.9414875
203.167,10.9111499
203.208,10.8808689
203.25,10.9111216
203.292,10.8750957
203.333,10.9111499
203.375,10.9111216
203.417,10.8201088
203.458,10.7667633
203.5,10.7667916
203.542,10.7860639
203.583,10.7836018
203.625,10.7667633
203.667,10.7667633
203.708,10.7667916
203.75,10.7667916
203.792,10.7667916
203.833,10.7667916
203.875,10.7864318
203.917,10.9111782
203.958,10.8200805
204,10.7667633
204.042,10.7860073
204.083,10.8922738
204.125,10.8943114
204.167,10.9111216
204.208,10.9111499
204.25,10.9111782
204.292,10.9111782
204.333,10.9111782
204.375,10.8915097
204.417,10.8086473
204.458,10.8754919
204.5,10.7667633
204.542,10.7307091
204.583,10.7668199
204.625,10.7667916
204.667,10.7122575
204.708,10.6224616
204.75,10.6224333
204.792,10.622405
204.833,10.658912
204.875,10.6777598
204.917,10.7667633
204.958,10.7667916
205,10.8935473
205.042,10.9111782
205.083,10.9111499
205.125,10.9111499
205.167,10.9111499
205.208,10.9111499
205.25,10.9111499
205.292,10.9111499
205.333,10.9111216
205.375,10.8750391
205.417,10.8192881
205.458,10.7667633
205.5,10.7668199
205.542,10.7667916
205.583,10.7668199
205.625,10.7668199
205.667,10.7114934
205.708,10.6224616
205.75,10.6224616
205.792,10.6224616
205.833,10.6224616
205.875,10.6225465
205.917,10.622688
205.958,10.6224899
206,10.6585724
206.042,10.7139272
206.083,10.7368785
206.125,10.7667916
206.167,10.7667916
206.208,10.7667916
206.25,10.8229105
206.292,10.8200805
206.333,10.8389566
206.375,10.7966764
206.417,10.7667916
206.458,10.7667633
206.5,10.7368502
206.542,10.7668199
206.583,10.7668199
206.625,10.7668199
206.667,10.7667916
206.708,10.7967047
206.75,10.6819482
206.792,10.7142668
206.833,10.7302846
206.875,10.6393284
206.917,10.7139272
206.958,10.7668199
207,10.7668199
207.042,10.7667916
207.083,10.7667633
207.125,10.7668199
207.167,10.7667633
207.208,10.7667633
207.25,10.7667633
207.292,10.8225143
207.333,10.8393528
207.375,10.8393528
207.417,11.0954112
207.458,14.407813
207.5,17.5368308
207.542,18.5475653
207.583,19.188815
207.625,19.2565935
207.667,18.2815453
207.708,17.3041199
207.75,17.1874956
207.792,25.528581
207.833,25.5843886
207.875,25.5202042
207.917,25.541316
207.958,25.5635032
208,25.5259774
208.042,25.5276754
208.083,25.5231474
208.125,25.5060542
208.167,25.56339
208.208,25.4358702
208.25,25.4559632
208.292,25.3945522
208.333,25.329066
208.375,25.286616
208.417,25.244166
208.458,25.201716
208.5,25.201716
208.542,25.159266
208.583,25.286616
208.625,25.286616
208.667,25.413966
208.708,25.498866
208.75,25.647441
208.792,25.866766
208.833,26.425691
208.875,28.074166
208.917,30.274491
208.958,33.040816
209,36.309466
209.042,37.016966
209.083,35.743466
209.125,34.420441
209.167,33.302591
209.208,32.297941
209.25,31.420641
209.292,30.564566
209.333,29.949041
209.375,29.326441
209.417,28.739216
209.458,28.243966
209.5,27.876066
209.542,27.585991
209.583,27.359591
209.625,27.062441
209.667,33.033741
209.708,39.960166
209.75,40.030916
209.792,39.889416
209.833,39.960166
209.875,39.889416
209.917,39.960166
209.958,39.960166
210,39.818666
210.042,39.889416
210.083,39.747916
210.125,39.747916
210.167,39.747916
210.208,39.677166
210.25,39.606416
210.292,34.717591
210.333,28.243966
210.375,28.194441
210.417,28.144916
210.458,28.017566
210.5,27.975116
210.542,27.975116
210.583,27.975116
210.625,27.975116
210.667,27.975116
210.708,27.925591
210.75,27.925591
210.792,27.975116
210.833,27.975116
210.875,27.975116
210.917,27.975116
210.958,27.975116
211,27.975116
211.042,27.975116
211.083,27.975116
211.125,27.975116
211.167,27.975116
211.208,27.975116
211.25,27.975116
211.292,28.2568142
211.333,28.4422924
211.375,28.441217
211.417,28.441217
211.458,28.441217
211.5,28.4443866
211.542,27.8448228
211.583,25.8125432
211.625,24.3454146
211.667,25.656214
211.708,25.5422216
211.75,25.6301214
211.792,25.9061596
211.833,25.9251206
211.875,26.0395092
211.917,26.0169824
211.958,28.8374736
212,28.8374736
212.042,28.8374736
212.083,28.8374736
212.125,28.8374736
212.167,28.8374736
212.208,28.8374736
212.25,28.8374736
212.292,28.8374736
212.333,20.3899236
212.375,20.3474736
212.417,20.3474736
212.458,20.3474736
212.5,20.3474736
212.542,20.3474736
212.583,20.3474736
212.625,20.3899236
212.667,20.3474736
212.708,20.3899236
212.75,20.3474736
212.792,20.3474736
212.833,20.3474736
212.875,20.3474736
212.917,20.3474736
212.958,21.2817698
213,21.2817698
213.042,21.2489984
213.083,21.1161016
213.125,21.09482
213.167,21.09482
213.208,21.036239
213.25,21.09482
213.292,21.0600676
213.333,21.0232776
213.375,20.90804
213.417,20.8499684
213.458,20.90804
213.5,20.90804
213.542,20.90804
213.583,20.90804
213.625,20.90804
213.667,20.90804
213.708,20.8161216
213.75,20.8620808
213.792,20.90804
213.833,20.90804
213.875,20.90804
213.917,20.90804
213.958,21.0009206
214,21.0258246
214.042,21.09482
214.083,21.09482
214.125,21.09482
214.167,21.09482
214.208,21.09482
214.25,21.09482
214.292,21.09482
214.333,21.09482
214.375,21.09482
214.417,21.09482
214.458,21.0694066
214.5,21.0268434
214.542,21.0694066
214.583,21.073595
214.625,21.0471062
214.667,21.048125
214.708,21.09482
214.75,21.09482
214.792,21.0486344
214.833,21.09482
214.875,21.09482
214.917,21.1415716
214.958,21.036239
215,21.1674944
215.042,21.2942218
215.083,21.2817698
215.125,21.2817698
215.167,21.2817698
215.208,21.2817698
215.25,21.2226794
215.292,21.3059946
215.333,21.3039004
215.375,21.2817698
215.417,21.3409168
215.458,21.2817698
215.5,21.2817698
215.542,21.2226794
215.583,21.2817698
215.625,21.2817698
215.667,21.2817698
215.708,21.2817698
215.75,21.2817698
215.792,21.2817698
215.833,21.2817698
215.875,21.2817698
215.917,21.2817698
215.958,21.2817698
216,21.2817698
216.042,21.2817698
216.083,21.2817698
216.125,21.2817698
216.167,21.2817698
216.208,21.32971
216.25,21.2817698
216.292,21.2817698
216.333,21.2817698
216.375,21.2817698
216.417,21.2817698
216.458,21.2817698
216.5,21.2370558
216.542,21.30707
216.583,21.2104538
216.625,21.116611
216.667,21.2132838
216.708,21.2817698
216.75,21.2562998
216.792,21.6223886
216.833,22.040323
216.875,21.9937978
216.917,22.040323
216.958,21.8838806
217,22.1015642
217.042,22.040323
217.083,21.9932318
217.125,21.9445558
217.167,21.869108
217.208,21.9713276
217.25,21.9057848
217.292,21.8958232
217.333,21.9691202
217.375,21.8701834
217.417,21.8477132
217.458,21.8477132
217.5,21.8477132
217.542,21.9083884
217.583,21.787038
217.625,21.8477132
217.667,21.8477132
217.708,21.8477132
217.75,21.8477132
217.792,21.8477132
217.833,21.8477132
217.875,21.8968986
217.917,21.8477132
217.958,21.9220856
218,22.040323
218.042,22.040323
218.083,22.015702
218.125,21.9701956
218.167,22.040323
218.208,22.040323
218.25,22.040323
218.292,22.040323
218.333,22.040323
218.375,21.9921564
218.417,21.9182934
218.458,21.8477132
218.5,21.8477132
218.542,21.8477132
218.583,21.8477132
218.625,21.8477132
218.667,21.8477132
218.708,21.8477132
218.75,21.7107978
218.792,21.8166398
218.833,21.7002136
218.875,21.8477132
218.917,21.8477132
218.958,21.8477132
219,21.8477132
219.042,21.787038
219.083,21.8947478
219.125,21.9570644
219.167,21.9392354
219.208,21.8415438
219.25,21.9382166
219.292,21.8530902
219.333,21.8477132
219.375,21.8477132
219.417,21.8477132
219.458,21.663933
219.5,21.705534
219.542,21.6581032
219.583,21.6581032
219.625,21.6581032
219.667,21.6581032
219.708,21.6114648
219.75,21.5237914
219.792,21.3824046
219.833,21.2817698
219.875,21.3233708
219.917,21.4713798
219.958,21.4713798
220,21.6062576
220.042,21.6581032
220.083,21.6997042
220.125,21.8002824
220.167,21.8477132
220.208,21.8477132
220.25,21.986836
220.292,22.040323
220.333,22.081924
220.375,22.0871878
220.417,22.1814834
220.458,22.1681824
220.5,22.2916836
220.542,22.229933
220.583,22.1404484
220.625,22.040323
220.667,21.9445558
220.708,21.8119986
220.75,21.7344
220.792,21.663367
220.833,21.5704864
220.875,21.5310362
220.917,21.5595626
220.958,21.6114082
221,21.6581032
221.042,21.7539836
221.083,21.7817742
221.125,21.8477132
221.167,21.8477132
221.208,21.9083884
221.25,21.787038
221.292,21.8002824
221.333,21.8477132
221.375,21.7934904
221.417,21.8477132
221.458,21.663367
221.5,21.7066094
221.542,21.6581032
221.583,21.6581032
221.625,21.6581032
221.667,21.6581032
221.708,21.6581032
221.75,21.7950186
221.792,21.8477132
221.833,21.8477132
221.875,21.89005
221.917,22.040323
221.958,22.040323
222,22.040323
222.042,22.040323
222.083,22.040323
222.125,22.040323
222.167,22.040323
222.208,22.040323
222.25,22.040323
222.292,22.040323
222.333,22.040323
222.375,21.9498196
222.417,21.9428578
222.458,21.8477132
222.5,21.8477132
222.542,21.8477132
222.583,21.8477132
222.625,21.6037672
222.667,21.7524554
222.708,21.8551844
222.75,21.8477132
222.792,21.8477132
222.833,21.8477132
222.875,21.924576
222.917,22.040323
222.958,22.040323
223,22.040323
223.042,22.1015642
223.083,22.0877538
223.125,22.040323
223.167,21.9790818
223.208,22.0402947
223.25,22.0402381
223.292,22.786028
223.333,22.8073379
223.375,22.8072813
223.417,22.7104953
223.458,22.7596524
223.5,22.62019
223.542,22.6147281
223.583,22.6147564
223.625,22.614813
223.667,22.6146998
223.708,22.6147847
223.75,22.6570649
223.792,22.8073096
223.833,22.8073096
223.875,22.9006147
223.917,23.0025513
223.958,23.0025513
224,23.0948093
224.042,23.0513971
224.083,23.0085509
224.125,23.002523
224.167,23.0026079
224.208,23.0026079
224.25,23.0025513
224.292,23.0025513
224.333,22.895832
224.375,22.8561271
224.417,22.870645
224.458,22.7439742
224.5,22.8706733
224.542,22.8073379
224.583,22.6694037
224.625,22.7099859
224.667,22.6471316
224.708,22.7109198
224.75,22.7114858
224.792,22.8230444
224.833,22.8019892
224.875,22.7592279
224.917,22.8073096
224.958,22.8073379
225,22.8073379
225.042,22.7439742
225.083,22.8073379
225.125,22.8073379
225.167,22.8073096
225.208,22.807253
225.25,22.8073379
225.292,22.8072813
225.333,22.758577
225.375,22.8072813
225.417,22.6703942
225.458,22.6148413
225.5,22.6147847
225.542,22.6147847
225.583,22.4759166
225.625,21.3782445
225.667,20.8679106
225.708,20.91653
225.75,20.91653
225.792,21.0550585
225.833,21.1578441
225.875,21.2495078
225.917,21.3043249
225.958,21.3042966
226,21.3043249
226.042,21.3525764
226.083,21.3042966
226.125,21.3042966
226.167,21.3466334
226.208,21.35801
226.25,21.3043249
226.292,21.2608844
226.333,21.1567121
226.375,21.1578441
226.417,21.0504456
226.458,21.0844622
226.5,20.9914401
226.542,20.9390285
226.583,20.9166149
226.625,20.9747148
226.667,20.8584301
226.708,20.91653
226.75,20.91653
226.792,20.9427358
226.833,20.9872517
226.875,20.9166432
226.917,20.9165866
226.958,21.0373993
227,21.0833585
227.042,21.0860753
227.083,21.0619637
227.125,21.0598695
227.167,21.1089417
227.208,21.0128066
227.25,21.1090832
227.292,21.10897
227.333,21.0133443
227.375,21.0122689
227.417,21.0144197
227.458,20.9390285
227.5,20.9166149
227.542,20.9903364
227.583,21.0352768
227.625,21.0860187
227.667,21.1090549
227.708,21.1090832
227.75,21.1090832
227.792,21.1090832
227.833,21.10897
227.875,21.1090266
227.917,21.1356003
227.958,21.1312987
228,21.10897
228.042,21.1089983
228.083,21.1090266
228.125,21.1089417
228.167,21.1090549
228.208,21.10897
228.25,21.1089983
228.292,21.10897
228.333,21.0503607
228.375,21.10897
228.417,21.0833302
228.458,20.9653192
228.5,21.0222588
228.542,20.9166149
228.583,20.9165583
228.625,20.9166149
228.667,21.0117312
228.708,20.9427358
228.75,21.0023073
228.792,21.1583818
228.833,21.2332353
228.875,21.3042683
228.917,21.4269205
228.958,21.4003468
229,21.3759239
229.042,21.3042966
229.083,21.3042966
229.125,21.3042966
229.167,21.3042966
229.208,21.2294431
229.25,21.2326693
229.292,21.2061522
229.333,21.1573064
229.375,21.1806822
229.417,21.1578724
229.458,21.1090549
229.5,21.0838962
229.542,21.0865847
229.583,21.1089983
229.625,21.1090549
229.667,21.1090832
229.708,21.1090832
229.75,21.1090832
229.792,21.1090832
229.833,21.1579007
229.875,21.1090549
229.917,21.1356286
229.958,21.3042683
230,21.2451496
230.042,21.3634719
230.083,21.3042966
230.125,21.4279959
230.167,21.4019599
230.208,21.389989
230.25,21.4996232
230.292,21.4997081
230.333,21.5859382
230.375,21.4616163
230.417,21.4998213
230.458,21.4997364
230.5,21.4738136
230.542,21.4770964
230.583,21.3281535
230.625,21.4024976
230.667,21.3042966
230.708,21.3043249
230.75,21.2555357
230.792,21.1817576
230.833,21.10897
230.875,21.1090549
230.917,21.0833868
230.958,21.037937
231,20.9390568
231.042,20.9165583
231.083,20.9166149
231.125,20.8694954
231.167,20.9166432
231.208,20.9166149
231.25,20.8684766
231.292,20.8209326
231.333,20.8422708
231.375,20.8214703
231.417,20.7241466
231.458,20.7241749
231.5,20.7241749
231.542,20.8700897
231.583,20.8941447
231.625,20.91653
231.667,20.9166149
231.708,20.7627761
231.75,20.8790325
231.792,20.8904091
231.833,20.8946541
231.875,20.9165583
231.917,20.9165583
231.958,20.9322648
232,21.0839528
232.042,20.9166149
232.083,20.9746582
232.125,21.0609166
232.167,20.9636495
232.208,20.858515
232.25,20.9166432
232.292,20.990393
232.333,21.0342014
232.375,21.0609166
232.417,22.1093467
232.458,23.8488345
232.5,23.8998311
232.542,23.6631582
232.583,21.0513229
232.625,19.7730968
232.667,19.8197918
232.708,19.8924096
232.75,19.7948878
232.792,19.7730968
232.833,19.7730968
232.875,19.8187447
232.917,19.8187164
232.958,19.8452335
233,19.8877684
233.042,19.8436487
233.083,19.8420922
233.125,19.7730968
233.167,19.7730968
233.208,19.7969537
233.25,19.8420922
233.292,19.951217
233.333,21.1090549
233.375,21.1090549
233.417,21.1345532
233.458,21.3043249
233.5,21.3043249
233.542,21.3042966
233.583,21.3042966
233.625,21.2782606
233.667,21.2326976
233.708,21.3042683
233.75,21.3042683
233.792,21.1973792
233.833,21.3043249
233.875,21.3634436
233.917,21.3042966
233.958,21.3042966
234,21.3043249
234.042,21.3043249
234.083,21.4024976
234.125,21.4025259
234.167,21.417157
234.208,21.5593928
234.25,21.5489784
234.292,21.5142543
234.333,21.6948649
234.375,21.6205774
234.417,21.4742381
234.458,21.4757663
234.5,21.4247414
234.542,21.3042966
234.583,21.3042966
234.625,21.2066333
234.667,21.207171
234.708,21.2277734
234.75,21.1849272
234.792,21.3042683
234.833,21.3042683
234.875,21.2554791
234.917,21.2554791
234.958,21.3297666
235,21.4491926
235.042,21.4996232
235.083,21.4491643
235.125,21.3759239
235.167,21.4774077
235.208,21.4008562
235.25,21.3759239
235.292,21.3542178
235.333,21.3531424
235.375,21.3042966
235.417,21.3043249
235.458,21.3042966
235.5,21.3797444
235.542,21.4996515
235.583,19.6111642
235.625,18.6013636
235.667,18.5017193
235.708,18.3867647
235.75,18.3835951
235.792,18.2397179
235.833,18.2903183
235.875,18.2192004
235.917,18.2698574
235.958,18.1449695
236,17.0115828
236.042,16.2605857
236.083,16.2251258
236.125,14.5320217
236.167,14.3458077
236.208,15.6274298
236.25,15.6900011
236.292,15.5831969
236.333,15.6265808
236.375,15.5800839
236.417,15.7906076
236.458,15.9652186
236.5,16.5453969
236.542,17.5436794
236.583,19.746608
236.625,18.0908599
236.667,16.8959773
236.708,16.217315
236.75,16.1699974
236.792,16.3299773
236.833,16.2827163
236.875,16.3299773
236.917,16.3068279
236.958,16.3512023
237,16.3511457
237.042,16.351174
237.083,16.3511174
237.125,16.3511174
237.167,16.3511457
237.208,16.3058657
237.25,16.3053563
237.292,16.351174
237.333,16.3512306
237.375,16.3512306
237.417,16.3511174
237.458,16.351174
237.5,16.3511457
237.542,16.3512306
237.583,16.3976992
237.625,16.4681945
237.667,16.4640627
237.708,16.4666663
237.75,16.4641476
