$Trinity Lake withdrawals year 2019 updated YC 08/07/2023,,
",,,",,
Jday,Power generation and Jet (cms),Auxiallary (cms)
277.708,39.6418476,0.0283
277.75,40.5698612,0.0283
277.792,40.5912843,0.0283
277.833,40.4530671,0.0283
277.875,39.7615283,0.0283
277.917,25.83507,0.0283
277.958,25.4354174,0.0283
278,27.7469897,0.0283
278.042,27.4721401,0.0283
278.083,15.8956006,0.0283
278.125,15.3505143,0.0283
278.167,15.3967848,0.0283
278.208,15.8919499,0.0283
278.25,27.3670905,0.0283
278.292,27.2106198,0.0283
278.333,3.1894383,0.0283
278.375,0.0283,0.0283
278.417,0.0283,0.0283
278.458,0.0283,0.0283
278.5,0.0283,0.0283
278.542,0.0283,0.0283
278.583,0.0283,0.0283
278.625,4.6076362,0.0283
278.667,43.1355109,0.0283
278.708,44.8604808,0.0283
278.75,44.8183421,0.0283
278.792,44.8319544,0.0283
278.833,44.8407274,0.0283
278.875,43.9012806,0.0283
278.917,28.4021913,0.0283
278.958,33.4747965,0.0283
279,44.2748123,0.0283
279.042,44.820125,0.0283
279.083,44.6622676,0.0283
279.125,44.7859386,0.0283
279.167,44.8080975,0.0283
279.208,44.7758638,0.0283
279.25,44.787297,0.0283
279.292,44.58099,0.0283
279.333,39.8472207,0.0283
279.375,25.7205965,0.0283
279.417,25.1759347,0.0283
279.458,25.217564,0.0283
279.5,25.2782109,0.0283
279.542,25.2928703,0.0283
279.583,25.2893894,0.0283
279.625,25.9827394,0.0283
279.667,43.971691,0.0283
279.708,44.8071636,0.0283
279.75,44.9078833,0.0283
279.792,44.8686029,0.0283
279.833,45.0717969,0.0283
279.875,44.8224739,0.0283
279.917,44.9430036,0.0283
279.958,44.9560216,0.0283
280,44.9894722,0.0283
280.042,44.9756618,0.0283
280.083,44.8884129,0.0283
280.125,45.032092,0.0283
280.167,45.0283281,0.0283
280.208,45.0051504,0.0283
280.25,44.804843,0.0283
280.292,43.9253639,0.0283
280.333,28.3762119,0.0283
280.375,27.8037595,0.0283
280.417,27.835031,0.0283
280.458,27.8740567,0.0283
280.5,27.8697268,0.0283
280.542,27.8686231,0.0283
280.583,27.7792517,0.0283
280.625,27.8349744,0.0283
280.667,28.3445725,0.0283
280.708,44.2105713,0.0283
280.75,45.0565998,0.0283
280.792,44.963323,0.0283
280.833,45.0788436,0.0283
280.875,45.038035,0.0283
280.917,45.072278,0.0283
280.958,45.0691084,0.0283
281,44.6965955,0.0283
281.042,41.5097608,0.0283
281.083,39.7093148,0.0283
281.125,37.1659655,0.0283
281.167,37.1234589,0.0283
281.208,38.9319138,0.0283
281.25,44.7226881,0.0283
281.292,45.0853809,0.0283
281.333,45.078504,0.0283
281.375,45.0954557,0.0283
281.417,45.070863,0.0283
281.458,44.9594742,0.0283
281.5,45.1025024,0.0283
281.542,45.1021062,0.0283
281.583,45.0924559,0.0283
281.625,45.0637031,0.0283
281.667,44.9085625,0.0283
281.708,45.0480532,0.0283
281.75,44.9594176,0.0283
281.792,45.0049523,0.0283
281.833,44.9855951,0.0283
281.875,45.0378652,0.0283
281.917,45.0218191,0.0283
281.958,45.0347805,0.0283
282,44.9404849,0.0283
282.042,44.4005775,0.0283
282.083,33.8741378,0.0283
282.125,33.4607314,0.0283
282.167,33.9334829,0.0283
282.208,44.4924676,0.0283
282.25,45.0884939,0.0283
282.292,44.0008966,0.0283
282.333,28.3762119,0.0283
282.375,27.8026558,0.0283
282.417,26.354092,0.0283
282.458,23.6622526,0.0283
282.5,27.3085661,0.0283
282.542,27.678815,0.0283
282.583,28.2763695,0.0283
282.625,43.8564534,0.0283
282.667,44.8296338,0.0283
282.708,44.8680086,0.0283
282.75,44.8584149,0.0283
282.792,44.8336524,0.0283
282.833,44.7137736,0.0283
282.875,44.8399916,0.0283
282.917,44.7872404,0.0283
282.958,44.8185685,0.0283
283,44.9025912,0.0283
283.042,44.9368625,0.0283
283.083,44.930778,0.0283
283.125,44.914647,0.0283
283.167,44.9541538,0.0283
283.208,44.8261812,0.0283
283.25,45.0067352,0.0283
283.292,44.8753949,0.0283
283.333,44.9607477,0.0283
283.375,44.9642003,0.0283
283.417,44.9420697,0.0283
283.458,44.998981,0.0283
283.5,44.8060316,0.0283
283.542,45.0324316,0.0283
283.583,44.8442083,0.0283
283.625,45.0180835,0.0283
283.667,44.9314572,0.0283
283.708,44.9387303,0.0283
283.75,44.8250492,0.0283
283.792,44.9257123,0.0283
283.833,44.927382,0.0283
283.875,44.948324,0.0283
283.917,44.959361,0.0283
283.958,44.9560499,0.0283
284,44.9693226,0.0283
284.042,44.9965755,0.0283
284.083,44.8979217,0.0283
284.125,45.0399877,0.0283
284.167,45.048789,0.0283
284.208,45.051902,0.0283
284.25,45.0590619,0.0283
284.292,45.0696461,0.0283
284.333,45.0657973,0.0283
284.375,45.0251585,0.0283
284.417,44.9402302,0.0283
284.458,45.0435535,0.0283
284.5,45.0922861,0.0283
284.542,44.9496258,0.0283
284.583,45.0747967,0.0283
284.625,45.079919,0.0283
284.667,45.0609863,0.0283
284.708,45.0387425,0.0283
284.75,45.0288375,0.0283
284.792,45.0342994,0.0283
284.833,45.0456477,0.0283
284.875,44.9349947,0.0283
284.917,45.0338466,0.0283
284.958,45.0073861,0.0283
285,45.0284696,0.0283
285.042,43.6663623,0.0283
285.083,44.8449158,0.0283
285.125,42.9010171,0.0283
285.167,44.4323018,0.0283
285.208,44.2911697,0.0283
285.25,44.4223968,0.0283
285.292,44.9214673,0.0283
285.333,45.0508832,0.0283
285.375,45.0551565,0.0283
285.417,45.0791549,0.0283
285.458,44.9611722,0.0283
285.5,45.055015,0.0283
285.542,45.0610429,0.0283
285.583,45.0790134,0.0283
285.625,45.0843055,0.0283
285.667,44.9696905,0.0283
285.708,45.1879401,0.0283
285.75,45.0716554,0.0283
285.792,44.930495,0.0283
285.833,45.0874185,0.0283
285.875,45.0942954,0.0283
285.917,45.0359974,0.0283
285.958,44.9464845,0.0283
286,45.0481381,0.0283
286.042,45.0701272,0.0283
286.083,45.0564866,0.0283
286.125,45.0726459,0.0283
286.167,44.9229672,0.0283
286.208,45.1918172,0.0283
286.25,45.0843055,0.0283
286.292,44.9410509,0.0283
286.333,45.0402141,0.0283
286.375,45.11303,0.0283
286.417,45.1216049,0.0283
286.458,45.0899938,0.0283
286.5,45.1066625,0.0283
286.542,45.0019808,0.0283
286.583,45.0745986,0.0283
286.625,45.0927389,0.0283
286.667,44.9666907,0.0283
286.708,45.0317807,0.0283
286.75,45.1679037,0.0283
286.792,44.9324477,0.0283
286.833,45.0898523,0.0283
286.875,45.0267999,0.0283
286.917,45.0413744,0.0283
286.958,45.0550716,0.0283
287,45.0500059,0.0283
287.042,45.074542,0.0283
287.083,44.9362399,0.0283
287.125,45.0764947,0.0283
287.167,45.0521001,0.0283
287.208,45.0610146,0.0283
287.25,45.0831735,0.0283
287.292,44.884083,0.0283
287.333,45.0542792,0.0283
287.375,45.0288941,0.0283
287.417,45.0924559,0.0283
287.458,45.089824,0.0283
287.5,45.1061531,0.0283
287.542,45.1118697,0.0283
287.583,45.0888052,0.0283
287.625,45.0073578,0.0283
287.667,45.2257772,0.0283
287.708,45.1109358,0.0283
287.75,44.9889062,0.0283
287.792,45.0636748,0.0283
287.833,45.1184919,0.0283
287.875,45.110766,0.0283
287.917,44.0972581,0.0283
287.958,42.2762663,0.0283
288,33.5185766,0.0283
288.042,31.8163599,0.0283
288.083,28.9626162,0.0283
288.125,35.5356025,0.0283
288.167,41.3234619,0.0283
288.208,44.7434886,0.0283
288.25,45.1104264,0.0283
288.292,45.1394056,0.0283
288.333,45.1259631,0.0283
288.375,45.1471881,0.0283
288.417,45.137651,0.0283
288.458,45.1624418,0.0283
288.5,45.0621749,0.0283
288.542,45.1544612,0.0283
288.583,45.1692055,0.0283
288.625,45.2443137,0.0283
288.667,45.2158156,0.0283
288.708,45.2462098,0.0283
288.75,45.2305033,0.0283
288.792,45.2149949,0.0283
288.833,45.2296543,0.0283
288.875,45.2673216,0.0283
288.917,40.5535604,0.0283
288.958,42.8288238,0.0283
289,42.7989956,0.0283
289.042,44.4348488,0.0283
289.083,45.2082878,0.0283
289.125,44.1281051,0.0283
289.167,40.1539078,0.0283
289.208,43.2545124,0.0283
289.25,44.9312308,0.0283
289.292,45.0355729,0.0283
289.333,45.0808812,0.0283
289.375,45.0441195,0.0283
289.417,44.9779541,0.0283
289.458,45.1892985,0.0283
289.5,45.108785,0.0283
289.542,45.0092539,0.0283
289.583,45.1914493,0.0283
289.625,45.1328683,0.0283
289.667,45.1552253,0.0283
289.708,45.2102688,0.0283
289.75,45.1710733,0.0283
289.792,45.2586901,0.0283
289.833,45.2521811,0.0283
289.875,45.2543319,0.0283
289.917,45.1012855,0.0283
289.958,41.2621641,0.0283
290,44.8640749,0.0283
290.042,45.2387386,0.0283
290.083,45.2532282,0.0283
290.125,44.9460034,0.0283
290.167,44.0993523,0.0283
290.208,43.4466694,0.0283
290.25,44.8978934,0.0283
290.292,45.2754154,0.0283
290.333,45.1186617,0.0283
290.375,45.2871033,0.0283
290.417,45.2970932,0.0283
290.458,41.8063731,0.0283
290.5,41.7240484,0.0283
290.542,42.1799331,0.0283
290.583,45.1010591,0.0283
290.625,44.9241275,0.0283
290.667,45.2203719,0.0283
290.708,45.3070265,0.0283
290.75,43.742744,0.0283
290.792,41.8382389,0.0283
290.833,40.8241367,0.0283
290.875,40.3254907,0.0283
290.917,40.8665584,0.0283
290.958,38.0740842,0.0283
291,42.7285569,0.0283
291.042,45.1950434,0.0283
291.083,45.2644067,0.0283
291.125,45.143028,0.0283
291.167,45.2296543,0.0283
291.208,43.8415959,0.0283
291.25,38.157456,0.0283
291.292,36.1174788,0.0283
291.333,38.8418066,0.0283
291.375,41.7818653,0.0283
291.417,40.9699666,0.0283
291.458,45.2034768,0.0283
291.5,45.3247989,0.0283
291.542,13.0713738,0.0283
291.583,0.0283,0.0283
291.625,10.7301714,0.0283
291.667,43.5364653,0.0283
291.708,45.4562524,0.0283
291.75,45.1772993,0.0283
291.792,45.307734,0.0283
291.833,45.3186295,0.0283
291.875,45.2999515,0.0283
291.917,45.3061209,0.0283
291.958,45.173592,0.0283
292,45.312262,0.0283
292.042,45.3133091,0.0283
292.083,45.3063473,0.0283
292.125,45.298395,0.0283
292.167,45.1892419,0.0283
292.208,45.3556742,0.0283
292.25,45.3347605,0.0283
292.292,43.8829422,0.0283
292.333,16.6708225,0.0283
292.375,15.4620163,0.0283
292.417,16.6717564,0.0283
292.458,43.8808763,0.0283
292.5,45.2279846,0.0283
292.542,45.335468,0.0283
292.583,44.3520996,0.0283
292.625,45.2916313,0.0283
292.667,45.3118658,0.0283
292.708,45.1726015,0.0283
292.75,45.2902163,0.0283
292.792,45.3086113,0.0283
292.833,45.2897635,0.0283
292.875,45.2683121,0.0283
292.917,45.3341379,0.0283
292.958,45.3028664,0.0283
293,45.356976,0.0283
293.042,45.1948736,0.0283
293.083,45.310281,0.0283
293.125,45.3505802,0.0283
293.167,45.3285345,0.0283
293.208,45.338015,0.0283
293.25,45.321035,0.0283
293.292,45.3375622,0.0283
293.333,45.2250414,0.0283
293.375,45.3620417,0.0283
293.417,45.3268365,0.0283
293.458,45.3339398,0.0283
293.5,45.2092783,0.0283
293.542,45.4700628,0.0283
293.583,45.3269214,0.0283
293.625,45.3834931,0.0283
293.667,45.2317485,0.0283
293.708,45.3919831,0.0283
293.75,45.3786821,0.0283
293.792,45.3705317,0.0283
293.833,45.3461088,0.0283
293.875,45.3840025,0.0283
293.917,45.2649727,0.0283
293.958,45.49225,0.0283
294,45.3812574,0.0283
294.042,45.2179947,0.0283
294.083,45.3440712,0.0283
294.125,45.3257894,0.0283
294.167,45.3086396,0.0283
294.208,45.2850374,0.0283
294.25,45.1559045,0.0283
294.292,45.4025107,0.0283
294.333,45.2663311,0.0283
294.375,44.700982,0.0283
294.417,34.0112513,0.0283
294.458,33.5280005,0.0283
294.5,33.509464,0.0283
294.542,33.5294438,0.0283
294.583,33.5516593,0.0283
294.625,33.472957,0.0283
294.667,34.1669296,0.0283
294.708,44.8044751,0.0283
294.75,45.3745503,0.0283
294.792,45.3403922,0.0283
294.833,45.2283242,0.0283
294.875,45.3528725,0.0283
294.917,36.1010082,0.0283
294.958,37.0489167,0.0283
295,16.7689386,0.0283
295.042,15.4461683,0.0283
295.083,15.4521679,0.0283
295.125,15.3992752,0.0283
295.167,15.4462815,0.0283
295.208,16.9144572,0.0283
295.25,43.7584222,0.0283
295.292,43.7604032,0.0283
295.333,16.6111944,0.0283
295.375,15.5054851,0.0283
295.417,15.8288692,0.0283
295.458,16.1750348,0.0283
295.5,15.4726854,0.0283
295.542,15.3755032,0.0283
295.583,15.4135384,0.0283
295.625,15.4437911,0.0283
295.667,16.6525124,0.0283
295.708,43.8246442,0.0283
295.75,45.3722014,0.0283
295.792,45.3475521,0.0283
295.833,45.3461088,0.0283
295.875,43.9107045,0.0283
295.917,16.6507012,0.0283
295.958,15.5320588,0.0283
296,18.2120971,0.0283
296.042,18.2937143,0.0283
296.083,18.3196088,0.0283
296.125,18.3127036,0.0283
296.167,18.3923115,0.0283
296.208,22.4254577,0.0283
296.25,22.5603355,0.0283
296.292,22.3178611,0.0283
296.333,15.646787,0.0283
296.375,15.3889457,0.0283
296.417,15.4192267,0.0283
296.458,15.3869081,0.0283
296.5,15.4235566,0.0283
296.542,15.4411309,0.0283
296.583,15.4979856,0.0283
296.625,15.3903041,0.0283
296.667,16.3815116,0.0283
296.708,36.1936907,0.0283
296.75,37.1641543,0.0283
296.792,37.1788137,0.0283
296.833,37.1950862,0.0283
296.875,37.6564045,0.0283
296.917,16.5856678,0.0283
296.958,15.5106074,0.0283
297,15.4026429,0.0283
297.042,15.3759843,0.0283
297.083,15.4080199,0.0283
297.125,15.4024448,0.0283
297.167,15.3952,0.0283
297.208,16.8200484,0.0283
297.25,43.7333201,0.0283
297.292,43.6211106,0.0283
297.333,16.5955445,0.0283
297.375,15.5763483,0.0283
297.417,15.4711855,0.0283
297.458,15.5078906,0.0283
297.5,15.4502435,0.0283
297.542,15.448121,0.0283
297.583,15.4548564,0.0283
297.625,16.4421585,0.0283
297.667,36.6561693,0.0283
297.708,45.1668283,0.0283
297.75,45.2967536,0.0283
297.792,45.3894927,0.0283
297.833,45.389521,0.0283
297.875,45.2934708,0.0283
297.917,45.3532404,0.0283
297.958,44.3767489,0.0283
298,26.08128,0.0283
298.042,25.4392662,0.0283
298.083,25.4147867,0.0283
298.125,25.4385587,0.0283
298.167,25.4377946,0.0283
298.208,25.8241462,0.0283
298.25,36.7187689,0.0283
298.292,36.6501697,0.0283
298.333,25.8460504,0.0283
298.375,25.4589913,0.0283
298.417,25.4778108,0.0283
298.458,25.4546614,0.0283
298.5,25.476792,0.0283
298.542,25.486131,0.0283
298.583,25.4755751,0.0283
298.625,25.4860461,0.0283
298.667,26.1354179,0.0283
298.708,44.4652147,0.0283
298.75,45.428292,0.0283
298.792,45.5658866,0.0283
298.833,45.5389733,0.0283
298.875,44.4291322,0.0283
298.917,26.1303805,0.0283
298.958,25.308407,0.0283
299,18.7641169,0.0283
299.042,18.0518342,0.0283
299.083,18.3659925,0.0283
299.125,18.4472418,0.0283
299.167,18.4179796,0.0283
299.208,18.2032958,0.0283
299.25,18.0999725,0.0283
299.292,18.2995724,0.0283
299.333,18.2492833,0.0283
299.375,18.0707669,0.0283
299.417,18.3761239,0.0283
299.458,18.1131886,0.0283
299.5,18.2010318,0.0283
299.542,18.3957075,0.0283
299.583,18.288592,0.0283
299.625,18.4210643,0.0283
299.667,19.5854112,0.0283
299.708,44.1395949,0.0283
299.75,45.5002306,0.0283
299.792,45.4961837,0.0283
299.833,45.5256723,0.0283
299.875,44.2445879,0.0283
299.917,23.3562164,0.0283
299.958,22.1533532,0.0283
300,15.6935103,0.0283
300.042,15.4436213,0.0283
300.083,15.4558752,0.0283
300.125,15.4703648,0.0283
300.167,15.4770719,0.0283
300.208,16.7407801,0.0283
300.25,44.0463181,0.0283
300.292,44.1443493,0.0283
300.333,16.6704546,0.0283
300.375,15.4443854,0.0283
300.417,15.4175287,0.0283
300.458,15.4286506,0.0283
300.5,15.3890589,0.0283
300.542,15.4330371,0.0283
300.583,15.4669971,0.0283
300.625,16.7186212,0.0283
300.667,44.0662413,0.0283
300.708,45.4816658,0.0283
300.75,45.356127,0.0283
300.792,45.5343604,0.0283
300.833,43.8376905,0.0283
300.875,16.7327712,0.0283
300.917,15.533587,0.0283
300.958,15.5224651,0.0283
301,15.6268355,0.0283
301.042,15.7258006,0.0283
301.083,15.5765464,0.0283
301.125,15.7221499,0.0283
301.167,15.6386083,0.0283
301.208,16.8423488,0.0283
301.25,43.8925642,0.0283
301.292,43.7431968,0.0283
301.333,16.6720394,0.0283
301.375,15.5923095,0.0283
301.417,15.5445674,0.0283
301.458,15.4669405,0.0283
301.5,15.392936,0.0283
301.542,15.4475267,0.0283
301.583,15.4926369,0.0283
301.625,16.7294884,0.0283
301.667,43.9443532,0.0283
301.708,45.2994987,0.0283
301.75,45.4576674,0.0283
301.792,45.4208491,0.0283
301.833,45.4203114,0.0283
301.875,43.8673772,0.0283
301.917,16.6362965,0.0283
301.958,15.2853394,0.0283
302,2.1413761,0.0283
302.042,0.0283,0.0283
302.083,0.0283,0.0283
302.125,0.0283,0.0283
302.167,0.0283,0.0283
302.208,0.0283,0.0283
302.25,0.0283,0.0283
302.292,0.0283,0.0283
302.333,0.0283,0.0283
302.375,0.0283,0.0283
302.417,0.0283,0.0283
302.458,0.0283,0.0283
302.5,0.0283,0.0283
302.542,0.0283,0.0283
302.583,0.0283,0.0283
302.625,0.0283,0.0283
302.667,0.0283,0.0283
302.708,0.0283,0.0283
302.75,0.0283,0.0283
302.792,0.0283,0.0283
302.833,0.0283,0.0283
302.875,0.0283,0.0283
302.917,0.0283,0.0283
302.958,0.0283,0.0283
303,0.0283,0.0283
303.042,0.0283,0.0283
303.083,0.0283,0.0283
303.125,0.0283,0.0283
303.167,0.0283,0.0283
303.208,0.0283,0.0283
303.25,0.0283,0.0283
303.292,0.0283,0.0283
303.333,0.0283,0.0283
303.375,0.0283,0.0283
303.417,0.0283,0.0283
303.458,0.0283,0.0283
303.5,0.0283,0.0283
303.542,0.0283,0.0283
303.583,0.0283,0.0283
303.625,0.0283,0.0283
303.667,3.2021733,0.0283
303.708,43.7034919,0.0283
303.75,45.4469417,0.0283
303.792,45.4535073,0.0283
303.833,45.4618841,0.0283
303.875,43.8657924,0.0283
303.917,16.7022355,0.0283
303.958,15.4578279,0.0283
304,15.4753173,0.0283
304.042,15.4536112,0.0283
304.083,15.4585637,0.0283
304.125,15.449253,0.0283
304.167,15.4915615,0.0283
304.208,16.7291488,0.0283
304.25,43.9718891,0.0283
304.292,43.8422468,0.0283
304.333,16.7721648,0.0283
304.375,15.5753578,0.0283
304.417,15.5846685,0.0283
304.458,15.5845836,0.0283
304.5,15.4902031,0.0283
304.542,15.4883919,0.0283
304.583,15.4366878,0.0283
304.625,16.7014148,0.0283
304.667,44.0068962,0.0283
304.708,45.573471,0.0283
304.75,45.5911868,0.0283
304.792,45.5731597,0.0283
304.833,45.13567,0.0283
304.875,44.1121439,0.0283
304.917,16.7655426,0.0283
304.958,15.6101668,0.0283
305,15.5713958,0.0283
305.042,15.5513877,0.0283
305.083,15.5110319,0.0283
305.125,15.6019315,0.0283
305.167,15.697161,0.0283
305.208,16.8892136,0.0283
305.25,44.0994655,0.0283
305.292,44.0734295,0.0283
305.333,16.6726903,0.0283
305.375,15.4416403,0.0283
305.417,15.4759399,0.0283
305.458,15.4180098,0.0283
305.5,15.4527905,0.0283
305.542,15.4355558,0.0283
305.583,15.3930775,0.0283
305.625,16.665021,0.0283
305.667,44.0579211,0.0283
305.708,45.6417023,0.0283
305.75,45.6286277,0.0283
305.792,45.6327595,0.0283
305.833,45.6041482,0.0283
305.875,44.1320671,0.0283
305.917,16.7028864,0.0283
305.958,15.4373104,0.0283
306,15.5020325,0.0283
306.042,15.5027683,0.0283
306.083,15.4902314,0.0283
306.125,15.574056,0.0283
306.167,15.5622266,0.0283
306.208,16.808502,0.0283
306.25,44.072156,0.0283
306.292,43.9408157,0.0283
306.333,16.6955284,0.0283
306.375,15.5684809,0.0283
306.417,15.4612805,0.0283
306.458,15.4968819,0.0283
306.5,15.5420487,0.0283
306.542,15.5410582,0.0283
306.583,15.6376178,0.0283
306.625,16.8487163,0.0283
306.667,44.1216244,0.0283
306.708,45.6247789,0.0283
306.75,45.6344009,0.0283
306.792,45.5463879,0.0283
306.833,45.6659271,0.0283
306.875,44.1710645,0.0283
306.917,16.6338344,0.0283
306.958,15.4657802,0.0283
307,15.5601041,0.0283
307.042,23.3079083,0.0283
307.083,31.0557125,0.0283
307.125,15.5957055,0.0283
307.167,15.6282788,0.0283
307.208,15.6496736,0.0283
307.25,16.9271639,0.0283
307.292,44.1625462,0.0283
307.333,43.9705024,0.0283
307.375,16.8775257,0.0283
307.417,15.7168295,0.0283
307.458,15.6792754,0.0283
307.5,15.5513877,0.0283
307.542,15.525946,0.0283
307.583,15.5845836,0.0283
307.625,15.66971,0.0283
307.667,15.6844543,0.0283
307.708,16.6250331,0.0283
307.75,44.1988834,0.0283
307.792,45.7082073,0.0283
307.833,45.7193858,0.0283
307.875,45.727706,0.0283
307.917,44.0983618,0.0283
307.958,16.6473901,0.0283
308,15.4574034,0.0283
308.042,15.5149656,0.0283
308.083,15.5120224,0.0283
308.125,15.5092207,0.0283
308.167,15.5682262,0.0283
308.208,15.6362594,0.0283
308.25,16.7363653,0.0283
308.292,44.1400477,0.0283
308.333,44.1967609,0.0283
308.375,16.6627004,0.0283
308.417,15.464252,0.0283
308.458,15.4698554,0.0283
308.5,15.4274337,0.0283
308.542,15.4589599,0.0283
308.583,15.3997563,0.0283
308.625,15.4505265,0.0283
308.667,16.8714978,0.0283
308.708,44.2057603,0.0283
308.75,45.6386459,0.0283
308.792,45.6350801,0.0283
308.833,45.5403883,0.0283
308.875,45.6756057,0.0283
308.917,44.9928965,0.0283
308.958,34.1344695,0.0283
309,33.1134338,0.0283
309.042,16.329666,0.0283
309.083,15.4375651,0.0283
309.125,15.4434232,0.0283
309.167,15.4414139,0.0283
309.208,15.4957499,0.0283
309.25,16.8505558,0.0283
309.292,44.1271429,0.0283
309.333,43.8984223,0.0283
309.375,2.9126077,0.0283
309.417,2.611524,0.0283
309.458,25.2088193,0.0283
309.5,22.8472975,0.0283
309.542,23.8141387,0.0283
309.583,22.6752901,0.0283
309.625,24.4327201,0.0283
309.667,27.946816,0.0283
309.708,29.4880623,0.0283
309.75,44.2595586,0.0283
309.792,45.6064688,0.0283
309.833,45.6093271,0.0283
309.875,45.5837156,0.0283
309.917,43.9473247,0.0283
309.958,16.6608326,0.0283
310,15.5155316,0.0283
310.042,15.5646038,0.0283
310.083,15.5454164,0.0283
310.125,15.5148241,0.0283
310.167,15.794796,0.0283
310.208,21.9519421,0.0283
310.25,17.0215444,0.0283
310.292,44.0319983,0.0283
310.333,45.5877059,0.0283
310.375,43.9560694,0.0283
310.417,16.7552697,0.0283
310.458,15.5606984,0.0283
310.5,15.5617738,0.0283
310.542,15.5512179,0.0283
310.583,15.4849393,0.0283
310.625,15.4320749,0.0283
310.667,16.7761268,0.0283
310.708,44.0069811,0.0283
310.75,45.531021,0.0283
310.792,45.4575825,0.0283
310.833,45.6587106,0.0283
310.875,45.6859918,0.0283
310.917,45.2974045,0.0283
310.958,33.376737,0.0283
311,16.2526617,0.0283
311.042,15.5868193,0.0283
311.083,15.5822347,0.0283
311.125,15.5782444,0.0283
311.167,15.5521518,0.0283
311.208,15.624147,0.0283
311.25,16.9096179,0.0283
311.292,44.2131466,0.0283
311.333,44.2049679,0.0283
311.375,16.6709923,0.0283
311.417,15.5529725,0.0283
311.458,15.499627,0.0283
311.5,15.4339427,0.0283
311.542,15.4653274,0.0283
311.583,16.6973396,0.0283
311.625,44.1888369,0.0283
311.667,45.7087733,0.0283
311.708,45.7253854,0.0283
311.75,45.5517649,0.0283
311.792,45.6751812,0.0283
311.833,45.701953,0.0283
311.875,44.2293625,0.0283
311.917,19.3860943,0.0283
311.958,15.591036,0.0283
312,15.4601768,0.0283
312.042,15.5426147,0.0283
312.083,20.2158786,0.0283
312.125,18.1339042,0.0283
312.167,15.5687639,0.0283
312.208,16.8711865,0.0283
312.25,16.961039,0.0283
312.292,43.9949819,0.0283
312.333,44.1631971,0.0283
312.375,16.8822235,0.0283
312.417,15.704519,0.0283
312.458,15.6787094,0.0283
312.5,15.6649839,0.0283
312.542,15.4894956,0.0283
312.583,15.4955518,0.0283
312.625,15.4011996,0.0283
312.667,16.7638446,0.0283
312.708,44.1846202,0.0283
312.75,45.5537176,0.0283
312.792,45.6510979,0.0283
312.833,45.6428626,0.0283
312.875,45.6255713,0.0283
312.917,44.1179737,0.0283
312.958,16.6951888,0.0283
313,15.7689581,0.0283
313.042,22.6757995,0.0283
313.083,16.5323223,0.0283
313.125,19.6598402,0.0283
313.167,15.6768699,0.0283
313.208,16.0464113,0.0283
313.25,16.8376793,0.0283
313.292,44.1043897,0.0283
313.333,44.155075,0.0283
313.375,16.724451,0.0283
313.417,15.5311249,0.0283
313.458,15.4819112,0.0283
313.5,15.5559157,0.0283
313.542,15.4850242,0.0283
313.583,15.4810905,0.0283
313.625,15.5135223,0.0283
313.667,16.7140649,0.0283
313.708,44.0908057,0.0283
313.75,45.6333255,0.0283
313.792,45.6686722,0.0283
313.833,45.4998344,0.0283
313.875,45.6546071,0.0283
313.917,44.0902963,0.0283
313.958,16.6240709,0.0283
314,15.4679876,0.0283
314.042,15.4231604,0.0283
314.083,15.4832413,0.0283
314.125,15.5238801,0.0283
314.167,15.4978441,0.0283
314.208,15.4883353,0.0283
314.25,15.7145372,0.0283
314.292,22.3648391,0.0283
314.333,22.2521485,0.0283
314.375,15.7146787,0.0283
314.417,15.5342662,0.0283
314.458,1.6084871,0.0283
314.5,0.0283,0.0283
314.542,0.0283,0.0283
314.583,0.0283,0.0283
314.625,0.0283,0.0283
314.667,4.5069448,0.0283
314.708,43.9551921,0.0283
314.75,45.6206754,0.0283
314.792,45.7719106,0.0283
314.833,45.7491291,0.0283
314.875,45.7399033,0.0283
314.917,44.0740521,0.0283
314.958,16.6411924,0.0283
315,15.4426874,0.0283
315.042,15.4573468,0.0283
315.083,15.5244461,0.0283
315.125,15.5143147,0.0283
315.167,15.4692611,0.0283
315.208,15.4439326,0.0283
315.25,16.7612976,0.0283
315.292,44.174319,0.0283
315.333,44.3066781,0.0283
315.375,16.8335475,0.0283
315.417,15.5945452,0.0283
315.458,15.4946745,0.0283
315.5,15.4238396,0.0283
315.542,15.4509227,0.0283
315.583,15.4995987,0.0283
315.625,15.4780907,0.0283
315.667,16.8888174,0.0283
315.708,44.1892048,0.0283
315.75,45.7427899,0.0283
315.792,45.7522704,0.0283
315.833,45.7620339,0.0283
315.875,45.7195273,0.0283
315.917,44.2414749,0.0283
315.958,16.7062541,0.0283
316,15.5859986,0.0283
316.042,18.0829642,0.0283
316.083,18.0239021,0.0283
316.125,15.7169144,0.0283
316.167,15.6139873,0.0283
316.208,15.6160815,0.0283
316.25,17.2335397,0.0283
316.292,44.2174482,0.0283
316.333,44.2735954,0.0283
316.375,16.6407113,0.0283
316.417,15.4883353,0.0283
316.458,15.4750909,0.0283
316.5,17.0758238,0.0283
316.542,16.7110934,0.0283
316.583,15.5145411,0.0283
316.625,15.5273893,0.0283
316.667,16.7534585,0.0283
316.708,44.2119863,0.0283
316.75,45.7303945,0.0283
316.792,45.7622886,0.0283
316.833,45.6396081,0.0283
316.875,45.5530667,0.0283
316.917,36.8111401,0.0283
316.958,16.3726254,0.0283
